"key","message","comment","context"
"Add on catalog","添加到目录",,
"All my invoices","所有我的发票",,
"Allow supplier to create products","允许供应商创建产品",,
"App","应用",,
"App Supplier Portal","供应商门户",,
"App supplier portal","供应商门户",,
"Awaiting invoice","等待付款",,
"Awaiting invoices","等待付款",,
"Catalog","目录",,
"Code","代码",,
"Create new product","创建新产品",,
"Deliveries to prepare","待准备的交付",,
"Delivery","交付",,
"Description","描述",,
"Display product catalog","显示产品目录",,
"Displaying module portal","显示模块门户",,
"Due date","到期日期",,
"Invoice","发票",,
"Invoice date","发票日期",,
"Invoice supplier","供应商发票",,
"Invoicing","开票",,
"Last delivery","最近一次交付",,
"Last order","最近一次订单",,
"Manage delivery","管理交付",,
"Manage invoices","管理发票",,
"Manage purchase orders","管理采购订单",,
"My deliveries","我的交付",,
"My invoices","我的发票",,
"My purchase orders","我的采购订单",,
"My space","我的空间",,
"Name","名称",,
"Next delivery","下一次交付",,
"None","无",,
"Orders","订单",,
"Overdue invoices","逾期发票",,
"Partner","合作伙伴",,
"Picture","图片",,
"Please download a PDF file for invoice.","请下载发票的 PDF 文件。",,
"Product","产品",,
"Product created","产品已创建",,
"Product has no code.","产品没有代码。",,
"Product has no name.","产品没有名称。",,
"Product supplier","产品供应商",,
"Purchase currency","采购货币",,
"Purchase order","采购订单",,
"Purchase orders","采购订单",,
"Purchase price W.T.","采购价格（不含税）",,
"Purchase unit","采购单位",,
"Quotation In Progress","报价进行中",,
"Quotation in progress","报价进行中",,
"Receipt date","收货日期",,
"Stock move","移库",,
"Stock move information","移库信息",,
"Stock move line","移库行",,
"Stock move lines","移库行",,
"Stock move reference","移库参考",,
"Stock moves","移库",,
"The code is already in database. Please choose another one.","该代码已存在于数据库中。请选择另一个代码。",,
"Total remaining","剩余总计",,
"value:Supplier Portal","供应商门户",,
