"key","message","comment","context"
"Add on catalog","Ajouter dans le catalogue",,
"Allow supplier to create products","Autoriser le fournisseur à créer des produits",,
"App Supplier Portal","App Portail fournisseur",,
"Awaiting invoice","En attente de paiement",,
"Awaiting invoices","En attente de paiement",,
"Catalog","Catalogue",,
"Code",,,
"Create new product","Créer un nouveau produit",,
"Deliveries","Livraisons",,
"Deliveries to prepare","Livraisons à préparer",,
"Delivery","Livraison",,
"Description",,,
"Display product catalog","Afficher le catalogue de produits",,
"Displaying module portal",,,
"Due date","Date d'échéance",,
"Invoice","Facture",,
"Invoice date","Date de facturation",,
"Invoice supplier","Facture fournisseur",,
"Invoicing","Facutré",,
"Last delivery","Dernière livraison",,
"Last order","Dernière commande",,
"Manage delivery","Gérer les livraisons",,
"Manage invoices","Gérer les factures",,
"Manage purchase orders","Gérer les commandes fournisseurs",,
"My deliveries","Mes livraisons",,
"My invoices","Mes factures",,
"My purchase orders","Mes commandes fournisseur",,
"My space","Mon espace",,
"Name","Nom",,
"Next delivery","Prochaine livraison",,
"Open view","Ouvrir la vue",,
"Order","Commande",,
"Orders","Commandes",,
"Overdue invoices","En retard de paiement",,
"Partner","Tiers",,
"Picture","Image",,
"Please download a PDF file for invoice.","Veuillez enregistrer une facture sous format PDF.",,
"Product","Produit",,
"Product created","Produit crée",,
"Product has no code.","Le produit n'a pas de code.",,
"Product has no name.","Le produit n'a pas de nom.",,
"Product supplier","Produit fournisseur",,
"Purchase currency","Devise fournisseur",,
"Purchase orders","Commandes fournisseurs",,
"Purchase price W.T.","Prix d'achat HT",,
"Purchase unit","Unité fournisseur",,
"Quotation In Progress","Devis en cours",,
"Quotation in progress","Devis en cours",,
"Receipt date","Date de réception",,
"Stock move","Mouvement de stock",,
"Stock move information","Information mouvement de stock",,
"Stock move line","Ligne de mouvement de stock",,
"Stock move lines","Lignes de mouvement de stock",,
"Stock move reference","Référence mouvement de stock",,
"Stock moves","Mouvements de stock",,
"The code is already in database. Please choose another one.","Le code existe déjà. Veuillez choisir un autre code.",,
"Total remaining","Total restant",,
