"key","message","comment","context"
"Additional Partner/Contacts","Parceiro adicional/Contatos",,
"Additional leads","leads adicionais",,
"An event will be generated by target, are you sure you want to continue ?","Um evento será gerado pelo alvo, tens a certeza que queres continuar?",,
"Assigned to","Atribuído a",,
"Attendee","Participante",,
"Attendees","Participantes",,
"Both","Ambos",,
"Campaign","Campanha",,
"Campaign Type","Tipo de Campanha",,
"Campaign type","Tipo de campanha",,
"Campaign types","Tipos de campanhas",,
"Campaigns","Campanhas",,
"Cancel","Cancelar",,
"Configuration","Configuração",,
"Contact","Contato",,
"Contact/Partners template","Contato/Parceiros modelo",,
"Draft","Rascunho",,
"Duration","Duração",,
"Email Account","Conta de e-mail",,
"Email sending log","Log de envio de e-mail",,
"Emailing","Envio de e-mail",,
"Emailing report","Relatório de e-mail",,
"Emails sent successfully","E-mails enviados com sucesso",,
"End","Fim",,
"Ended","Terminado",,
"Error in sending an email to the following targets","Erro ao enviar um e-mail para os seguintes alvos",,
"Error in sending emails. Please check the log file generated.","Erro no envio de emails. Por favor, verifique o ficheiro de registo gerado.",,
"Event Type","Tipo de evento",,
"Event type","Tipo de evento",,
"Events","Eventos",,
"Generate Events","Gerar eventos",,
"Generate Targets","Gerar alvos",,
"Generate event to the team and salesman in charge of the partner/leads","Gerar evento à equipa e ao vendedor responsável do parceiro/chefes de fila",,
"Guided","Guiado",,
"Informations","Informações",,
"Launch emailing","Lançar e-mailing",,
"Lead","Chumbo",,
"Lead Query","Consulta de leads",,
"Lead filters","Filtros de chumbo",,
"Leads","Leads",,
"Leads Target List","Lidera a lista de alvos",,
"Leads template","Modelos de Leads",,
"Manage an event per target","Gerenciar um evento por alvo",,
"Manage attendees","Administrar participantes",,
"Manual","Manual de instruções",,
"Marketing","Marketing",,
"Marketing Campaigns","Campanhas de Marketing",,
"Name","Nome e Sobrenome",,
"Open filtered leads","Cabos filtrados abertos",,
"Open filtered partners","Abrir parceiros filtrados",,
"Open planned events","Eventos planejados abertos",,
"Participation","Participação",,
"Partner","Parceiro",,
"Partner Query","Consulta ao parceiro",,
"Partner filters","Filtros de parceiros",,
"Partner/Contacts Target List","Parceiro/Contatos Lista de destinatários",,
"Partners","Parceiros",,
"Past events","Eventos passados",,
"Plan","Plano",,
"Planned","Planejado",,
"Planned events","Eventos planejados",,
"Please select at least one template","Por favor, selecione pelo menos um modelo",,
"Please select target","Por favor, selecione o alvo",,
"Related to","Relacionado a",,
"Related to select","Relacionado a selecionar",,
"Report","Relatório",,
"Results","Resultados",,
"Select Query type","Selecionar Tipo de consulta",,
"Select type","Selecione o tipo",,
"Sequence","Seqüência",,
"Stage","Palco",,
"Start","Início",,
"Start date time","Hora da data de início",,
"Started","Iniciado",,
"Subject","Assunto",,
"Suspend","Suspender",,
"Suspended","Suspenso",,
"Target List","Lista de alvos",,
"Target Model","Modelo Alvo",,
"Target list","Lista de alvos",,
"Target lists","Listas de alvos",,
"Targets","Alvos",,
"Targets to contact","Alvos para contato",,
"Team","Equipe",,
"Template","Modelo",,
"Tools","Ferramentas",,
"value:Marketing Management","value:Gestão de Marketing",,
