"key","message","comment","context"
"Actions",,,
"Analysis date",,,
"Analysis deadline cannot be before confirmation date",,,
"Analysis deadline",,,
"Analysis",,,
"Analyze",,,
"Analyzed forms",,,
"Analyzed message (IF)","Analyzed",,
"Analyzed status (IF)","Analyzed",,
"Assess",,,
"Assessed forms",,,
"Assessed message (IF)","Assessed",,
"Assessed status (IF)","Assessed",,
"Assigment date",,,
"Assign",,,
"Assigned forms",,,
"Assigned message (IF)","Assigned",,
"Assigned status (IF)","Assigned",,
"Assignment",,,
"Cancel",,,
"Cancelation date",,,
"Canceled forms",,,
"Canceled message (IF)","Canceled",,
"Canceled status (IF)","Canceled",,
"Close Improvement Form","Close",,
"Closed forms",,,
"Closed message (IF)","Closed",,
"Closed status (IF)","Closed",,
"Closing Comment",,,
"Closing date",,,
"Company",,,
"Company %s has no sequence configured for improvement forms",,,
"Confirm",,,
"Confirmed forms",,,
"Confirmed message (IF)","Confirmed",,
"Confirmed status (IF)","Confirmed",,
"Contacts",,,
"Correct",,,
"Corrected forms",,,
"Corrected message (IF)","Corrected",,
"Corrected status (IF)","Corrected",,
"Correction deadline cannot be before assigment date",,,
"Correction deadline",,,
"Correction details",,,
"Correction",,,
"Created status (IF)","Created",,
"Dashboard",,,
"Description",,,
"Effective correction date",,,
"From Date",,,
"General information",,,
"Improvement form",,,
"Improvement forms list",,,
"Improvement forms",,,
"Monthly statistics",,,
"My improvement forms",,,
"Origin",,,
"Partner",,,
"Post-correction assessment date",,,
"Post-correction assessment deadline cannot be before analysis date",,,
"Post-correction assessment deadline cannot be in the past",,,
"Post-correction assessment deadline",,,
"Post-correction assessment",,,
"QMS",,,
"Reference",,,
"Reopen",,,
"Responsibles",,,
"Status before cancelation",,,
"Status",,,
"Timeline",,,
"Title",,,
"To Date",,,
"You have to enter a cancelation reason",,,
"You have to enter a correction deadline",,,
"You have to enter a detailed analysis",,,
"You have to enter a post-correction assessment deadline",,,
"You have to enter an analysis deadline",,,
"You have to enter correction details",,,
"You have to enter post-correction assessment",,,
"You have to select at least one responsible",,,
