"key","message","comment","context"
"%d times","%d mal",,
"+33000000000",,,
"+33100000000",,,
"<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />","<a class='fa fa fa-facebook' href='http://www.facebook.com' target='_blank' />",,
"<a class='fa fa-google' href='http://www.google.com' target='_blank' />","<a class='fa fa fa-google' href='http://www.google.com' target='_blank' />",,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,
"<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />","<a class='fa fa fa-twitter' href='http://www.twitter.com' target='_blank' />",,
"<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />","<a class='fa fa fa-youtube' href='http://www.youtube.com' target='_blank' />",,
"<span class='label label-warning'>The selected date is in the past.</span>",,,
"<span class='label label-warning'>There is already a lead with this name.</span>","<span class='label label label-warning'>Es gibt bereits einen Lead mit diesem Namen.</span>",,
"<span style=""height:21px; line-height: 21px; margin-top:18px; display:inline-block"">VS</span>",,,
"A lost reason must be selected","Ein verlorener Grund muss ausgewählt werden.",,
"Action","Aktion",,
"Activities","Aktivitäten",,
"Add","Hinzufügen",,
"Add a guest","Einen Gast hinzufügen",,
"Address","Adresse",,
"After n repetitions","Nach n Wiederholungen",,
"All past events","Alle vergangenen Ereignisse",,
"All upcoming events","Alle kommenden Veranstaltungen",,
"All users",,,
"Amount","Betrag",,
"Amount Won","Gewonnener Betrag",,
"Amount won","Gewonnener Betrag",,
"App Crm","App Crm",,
"Apply changes to all recurrence's events","Änderungen auf alle Ereignisse des Wiederauftretens anwenden",,
"Apply changes to this event only","Änderungen nur auf dieses Ereignis anwenden",,
"Apply modifications","Änderungen übernehmen",,
"Apply modifications for all","Änderungen für alle anwenden",,
"Are you sure you want to convert the lead?","Sind Sie sicher, dass Sie den Lead konvertieren wollen?",,
"Assign to","Zuweisen zu",,
"Assign to me","Mir zuweisen",,
"Assignable Users",,,
"Assigned","Zugewiesen",,
"Assigned to","Zugeordnet zu",,
"At specific date",,,
"At the date","Zum Zeitpunkt",,
"Attendee","Teilnehmer",,
"Available","Verfügbar",,
"Average duration between lead and first opportunity (days)",,,
"Batchs","Chargen",,
"Before start date",,,
"Best Open Deals","Beste offene Angebote",,
"Best case","Bester Fall",,
"Busy","Beschäftigt",,
"CRM","CRM",,
"CRM Activities","CRM-Aktivitäten",,
"CRM Batch","CRM Batch",,
"CRM batches","CRM-Batches",,
"CRM config","CRM-Konfiguration",,
"CRM config (${ name })","CRM-Konfiguration (${ Name })",,
"CRM configuration","CRM-Konfiguration",,
"CRM configurations","CRM-Konfigurationen",,
"CRM events","CRM-Ereignisse",,
"Call","Anruf",,
"Call emitted Nbr","Anruf gesendet Nbr",,
"Call emitted Nbr.","Anruf gesendet Nbr.",,
"Call emitted historical","Anruf gesendet historisch",,
"Call filters","Anruffilter",,
"Call reminder template","Erinnerungsvorlage aufrufen",,
"Call type","Anrufart",,
"Calls","Anrufe",,
"Calls Dashboard","Dashboard aufrufen",,
"Calls Db","Anrufe Db",,
"Calls by team by user","Anrufe nach Team nach Benutzer",,
"Calls by user(of a team)","Anrufe nach Benutzer (eines Teams)",,
"Calls emitted historical","Gesendete Anrufe historisch",,
"Calls emitted target completed (%)","Anrufe gesendetes Ziel abgeschlossen (%)",,
"Calls held by team by type","Anrufe, die vom Team gehalten werden, nach Art der Anrufe",,
"Calls held by type by user","Anrufe, die nach Typ und Benutzer geordnet sind.",,
"Calls type by team","Anrufe nach Teamtyp",,
"Calls type by user","Anrufe nach Benutzertyp",,
"Cancel this reminder",,,
"Canceled","Abgesagt",,
"Cases","Fälle",,
"Category","Kategorie",,
"Characteristics","Merkmale",,
"Chart","Diagramm",,
"Check duplicate","Duplikat prüfen",,
"City","Stadt",,
"Civility","Zivilität",,
"Closed Opportunities","Geschlossene Opportunities",,
"Closed lost","Geschlossen verloren",,
"Closed won","Geschlossener Won",,
"Code","Code",,
"Company","Unternehmen",,
"Configuration","Konfiguration",,
"Confirm lost reason","Bestätigen Sie den verlorenen Grund",,
"Contact","Kontakt",,
"Contact date","Kontaktdatum",,
"Contact details","Kontaktdaten",,
"Contact name","Kontaktname",,
"Contacts","Kontakte",,
"Convert","Konvertieren",,
"Convert into quotation","In Angebot umwandeln",,
"Convert lead","Lead umwandeln",,
"Convert lead (${ fullName })","Lead konvertieren (${ fullName })",,
"Convert lead into contact",,,
"Convert lead into partner",,,
"Converted","Konvertiert",,
"Country","Land",,
"Create a new reminder",,,
"Create event","Veranstaltung erstellen",,
"Create new contact","Neuen Kontakt erstellen",,
"Create new partner","Neuen Partner anlegen",,
"Create opportunity","Opportunity erstellen",,
"Create opportunity (${ fullName })","Opportunity erstellen (${ fullName })",,
"Create order","Auftrag anlegen",,
"Create order (${ fullName })","Bestellung erstellen (${ fullName })",,
"Created Nbr","Erstellte Nbr",,
"Created Nbr.","Erstellt Nbr.",,
"Created Won","Erstellter Sieg",,
"Created by","Erstellt von",,
"Created leads by industry sector","Erstellte Leads nach Branchen",,
"Created leads per month","Erstellte Leads pro Monat",,
"Created leads with at least one opportunity",,,
"Created on","Erstellt am",,
"Crm batch","Crm-Batch",,
"Currency","Währung",,
"Customer","Kunde",,
"Customer Description",,,
"Customer fixed phone","Kundenfestes Telefon",,
"Customer mobile phone","Kunden-Handy",,
"Customer name","Kundenname",,
"Customer recovery",,,
"Customers","Kunden",,
"Daily","Täglich",,
"Daily team call summary by user","Tägliche Zusammenfassung der Teamanrufe nach Benutzern",,
"Dashboard","Dashboard",,
"Date from","Datum von",,
"Date to","Datum bis",,
"Day of month","Tag des Monats",,
"Day of week","Wochentag",,
"Days","Tage",,
"Delete all events","Alle Ereignisse löschen",,
"Delete only this event","Nur dieses Ereignis löschen",,
"Delete this and next events","Diese und die nächsten Termine löschen",,
"Delivery Address","Lieferadresse",,
"Dep./Div.","Abteilung /Div.",,
"Description","Beschreibung",,
"Display customer description in opportunity",,,
"Duration","Dauer",,
"Duration type","Dauerart",,
"Email","E-Mail",,
"Emails","E-Mails",,
"End","Ende",,
"End date","Enddatum",,
"Enterprise","Unternehmen",,
"Enterprise name","Unternehmensname",,
"Error in lead conversion","Fehler bei der Lead-Konvertierung",,
"Estimated budget","Geschätztes Budget",,
"Event","Veranstaltung",,
"Event Categories","Event-Kategorien",,
"Event Dashboard 1","Ereignis-Dashboard 1",,
"Event Db","Ereignis Db",,
"Event categories","Eventkategorien",,
"Event category","Event-Kategorie",,
"Event configuration categories","Kategorien der Eventkonfiguration",,
"Event filters","Ereignisfilter",,
"Event reminder","Ereignis-Erinnerung",,
"Event reminder %s","Ereignis-Erinnerung %s",,
"Event reminder batch","Ereignis-Erinnerungscharge",,
"Event reminder page","Erinnerungsseite für Ereignisse",,
"Event reminder template",,,
"Event reminders","Erinnerungen an Ereignisse",,
"Event's reminder's generation's reporting :","Die Erinnerung der Ereignisgeneration an die Berichterstattung:",,
"Events","Events",,
"Every %d days","Alle %d Tage",,
"Every %d months the %d","Alle %d Monate wird die %d",,
"Every %d weeks","Alle %d Wochen",,
"Every %d years the %s","Alle %d Jahre die %s",,
"Every day","Jeden Tag",,
"Every month","Jeden Monat",,
"Every month the","Jeden Monat wird die",,
"Every week","Jede Woche",,
"Every year","Jedes Jahr",,
"Every year the","Jedes Jahr wird die",,
"Expected close date","Erwartetes Abschlussdatum",,
"Fax","Fax",,
"Finished","Fertiggestellt",,
"First name","Vorname",,
"Fixed Phone","Festes Telefon",,
"Fixed phone","Festnetztelefon",,
"Follow up","Nachverfolgung",,
"Follow-up","Nachbereitung",,
"For all","Für alle",,
"For me","Für mich",,
"Fr","Pater",,
"Free text",,,
"From Date","Von-Datum",,
