"key","message","comment","context"
"%d times","%d razy",,
"+33000000000",,,
"+33100000000",,,
"<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />","<a class='fa-facebook' href='http://www.facebook.com' target='_blank' />",,
"<a class='fa fa-google' href='http://www.google.com' target='_blank' />","<a class='fa-google' href='http://www.google.com' target='_blank' />",,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,
"<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />","<a class='fa-twitter' href='http://www.twitter.com' target='_blank' />",,
"<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />","<a class='fa-youtube' href='http://www.youtube.com' target='_blank' />",,
"<span class='label label-warning'>The selected date is in the past.</span>",,,
"<span class='label label-warning'>There is already a lead with this name.</span>","<span class='label label-warning'>There is already a lead with this name.</span>",,
"<span style=""height:21px; line-height: 21px; margin-top:18px; display:inline-block"">VS</span>",,,
"A lost reason must be selected","Należy wybrać stracony powód",,
"Action","Działanie",,
"Activities","Działania",,
"Add","Dodaj",,
"Add a guest","Dodaj gościa",,
"Address","Adres",,
"After n repetitions","Po n powtórzeniach",,
"All past events","Wszystkie wydarzenia z przeszłości",,
"All upcoming events","Wszystkie nadchodzące wydarzenia",,
"All users",,,
"Amount","Kwota",,
"Amount Won","Kwota Won",,
"Amount won","Kwota wygrana",,
"App Crm","App Crm",,
"Apply changes to all recurrence's events","Zastosuj zmiany do wszystkich powtarzających się zdarzeń",,
"Apply changes to this event only","Stosować zmiany tylko do tego zdarzenia",,
"Apply modifications","Zastosuj modyfikacje",,
"Apply modifications for all","Zastosuj modyfikacje dla wszystkich",,
"Are you sure you want to convert the lead?","Czy na pewno chcesz przekonwertować ołów?",,
"Assign to","Przydziel do",,
"Assign to me","Przypisz do mnie",,
"Assignable Users",,,
"Assigned","Przydzielone",,
"Assigned to","Przypisany do",,
"At specific date",,,
"At the date","W dniu",,
"Attendee","Uczestnik",,
"Available","Dostępne",,
"Average duration between lead and first opportunity (days)",,,
"Batchs","Partie",,
"Before start date",,,
"Best Open Deals","Najlepsze otwarte transakcje",,
"Best case","Najlepszy przypadek",,
"Busy","zapracowany",,
"CRM","CRM",,
"CRM Activities","Działalność w zakresie zarządzania relacjami z klientami (CRM)",,
"CRM Batch","Partia CRM",,
"CRM batches","Partie CRM",,
"CRM config","Konfiguracja CRM",,
"CRM config (${ name })","Konfiguracja CRM (${ nazwa })",,
"CRM configuration","Konfiguracja CRM",,
"CRM configurations","Konfiguracje CRM",,
"CRM events","Wydarzenia CRM",,
"Call","Połączenie telefoniczne",,
"Call emitted Nbr","Wywołanie wyemitowane Nbr",,
"Call emitted Nbr.","Wywołanie wyemitowane Nbr.",,
"Call emitted historical","Wywołanie wyemitowane historycznie",,
"Call filters","Filtry wywołań",,
"Call reminder template","Szablon przypomnienia o wywołaniu",,
"Call type","Typ połączenia",,
"Calls","Wywołania",,
"Calls Dashboard","Tablica połączeń",,
"Calls Db","Połączenia Db",,
"Calls by team by user","Wywołania zespołowe przez użytkownika",,
"Calls by user(of a team)","Połączenia użytkownika (zespołu)",,
"Calls emitted historical","Połączenia emitowane w przeszłości",,
"Calls emitted target completed (%)","Połączenia wyemitowane docelowe zakończone (%)",,
"Calls held by team by type","Połączenia wykonywane przez zespół według typu",,
"Calls held by type by user","Rozmowy w zależności od typu użytkownika",,
"Calls type by team","Typ połączeń według zespołu",,
"Calls type by user","Typ połączeń według użytkownika",,
"Cancel this reminder",,,
"Canceled","Anulowany",,
"Cases","Przypadki",,
"Category","Kategoria",,
"Characteristics","Charakterystyka",,
"Chart","Wykres",,
"Check duplicate","Sprawdź duplikat",,
"City","Miasto",,
"Civility","Obywatelstwo",,
"Closed Opportunities","Zamknięte możliwości",,
"Closed Won",,,
"Closed lost","Zamknięte zaginione",,
"Closed won","Zamknięte wygrane",,
"Code","Kod",,
"Company","Firma",,
"Configuration","Konfiguracja",,
"Confirm lost reason","Potwierdzić utracony powód",,
"Contact","Kontakt",,
"Contact date","Data kontaktu",,
"Contact details","Dane kontaktowe",,
"Contact function",,,
"Contact name","Nazwa kontaktu",,
"Contacts","Kontakty",,
"Convert","Konwersja",,
"Convert lead","Konwersja ołowiu",,
"Convert lead (${ fullName })","Konwertuj lead (${pełna nazwa })",,
"Convert lead into contact",,,
"Convert lead into partner",,,
"Converted","Przetworzone",,
"Country","Kraj",,
"Create a new reminder",,,
"Create a quotation",,,
"Create event","Utwórz wydarzenie",,
"Create new contact","Utwórz nowy kontakt",,
"Create new partner","Utwórz nowego partnera",,
"Create opportunity","Stwórz szansę",,
"Create opportunity (${ fullName })","Utwórz możliwość (${pełna nazwa })",,
"Create order (${ fullName })","Utwórz zlecenie (${pełna nazwa })",,
"Create purchase quotation",,,
"Create sale quotation",,,
"Created Nbr","Utworzony Nbr",,
"Created Nbr.","Utworzony Nbr.",,
"Created Won","Utworzony Won",,
"Created by","Stworzony przez",,
"Created leads by industry sector","Tworzone przez sektor przemysłu",,
"Created leads per month","Tworzenie leadów miesięcznie",,
"Created leads with at least one opportunity",,,
"Created on","Utworzony na",,
"Crm batch","Partia termiczna",,
"Currency","Waluta",,
"Customer","Klient",,
"Customer Description",,,
"Customer fixed phone","Telefon stacjonarny klienta",,
"Customer mobile phone","Telefon komórkowy klienta",,
"Customer name","Nazwa klienta",,
"Customer recovery",,,
"Customers","Klienci",,
"Daily","Codziennie",,
"Daily team call summary by user","Codzienne podsumowanie rozmowy zespołowej przez użytkownika",,
"Dashboard","Tablica rozdzielcza",,
"Day of month","Dzień miesiąca",,
"Day of week","Dzień tygodnia",,
"Days","Dni",,
"Delete all events","Usuń wszystkie zdarzenia",,
"Delete only this event","Usuń tylko to zdarzenie",,
"Delete this and next events","Usuń to i następne wydarzenia",,
"Delivery Address","Adres dostawy",,
"Dep./Div.","Dep./Div.",,
"Description","Opis",,
"Display customer description in opportunity",,,
"Duration","Czas trwania pomocy",,
"Duration type","Czas trwania pomocy",,
"Email","Poczta elektroniczna",,
"Emails","Poczta elektroniczna",,
"End","Koniec",,
"End date","Data końcowa",,
"Enterprise","Przedsiębiorstwo",,
"Enterprise name","Nazwa przedsiębiorstwa",,
"Error in lead conversion","Błąd w konwersji ołowiu",,
"Estimated budget","Szacunkowy budżet",,
"Event","Wydarzenie",,
"Event Categories","Kategorie zdarzeń",,
"Event Dashboard 1","Event Dashboard 1",,
"Event Db","Wydarzenie Db",,
"Event categories","Kategorie zdarzeń",,
"Event category","Kategoria zdarzeń",,
"Event configuration categories","Kategorie konfiguracji zdarzeń",,
"Event filters","Filtry zdarzeń",,
"Event reminder","Przypomnienie o wydarzeniu",,
"Event reminder %s","Przypomnienie o zdarzeniach %s",,
"Event reminder batch","Przypomnienie o zdarzeniach",,
"Event reminder page","Strona przypominania o zdarzeniach",,
"Event reminder template",,,
"Event reminders","Przypomnienia o wydarzeniach",,
"Event's reminder's generation's reporting :","Raportowanie przypomnienia o wydarzeniu :",,
"Events","Wydarzenia",,
"Every %d days","Codziennie %d dni",,
"Every %d months the %d","Co miesiąc %d %d",,
"Every %d weeks","Co tydzień",,
"Every %d years the %s","Co roku %d lat %s",,
"Every day","Codziennie",,
"Every month","Co miesiąc",,
"Every month the","Każdego miesiąca",,
"Every week","Co tydzień",,
"Every year","Każdego roku",,
"Every year the","Każdego roku",,
"Expected close date","Przewidywana data zamknięcia",,
