"key","message","comment","context"
"%d times","%d fois",,
"+33100000000",,,
", %d times",,,
", until the",,,
"0 %","0 %",,
"00",,,
"10 %","10 %",,
"100 %","100 %",,
"15","15",,
"20 %","20 %",,
"30","30",,
"30 %","30 %",,
"40 %","40 %",,
"45","45",,
"50 %","50 %",,
"60 %","60 %",,
"70 %","70 %",,
"80 %","80 %",,
"90 %","90 %",,
"<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />",,,
"<a class='fa fa-google-plus' href='http://www.google.com' target='_blank' />",,,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,,
"<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />",,,
"<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />",,,
"Action",,,
"Actions","Actions",,
"Activities","Activités",,
"Activity","Activités",,
"Add","Ajouter",,
"Add Guests","Ajouter des invités",,
"Address","Adresse",,
"After n repetitions","Après n répétitions",,
"All Upcoming Holidays","Tous les congés à venir",,
"All events will be deleted and new events will be created","Tous les événements vont être supprimés et les nouveaux événements créés",,
"All my calendars","Tous mes calendriers",,
"Allow calls ?","Accepter appels ?",,
"Allow emails ?","Accepter les emails ?",,
"Amount","Montant",,
"Amount Won","Montant gagné",,
"Amount won","Montant gagné",,
"Apply","Appliquer",,
"Apply changes to all recurrence's events","Appliquer les changements à tous les événements récurrents",,
"Apply changes to this event only","Appliquer les changements à cette événement seulement",,
"Apply modifications","Appliquer les modifications",,
"Apply modifications for all","Appliquer les modifications à tous",,
"Assign to","Assigné à",,
"Assign to me","Prendre en charge",,
"Assigned","Assigné",,
"Assigned to","Assigné à",,
"Assignment","Assignation",,
"At the date","A la date",,
"Attendee","Nom",,
"Attendees","Participants",,
"Attributes","Attributs",,
"Aucune séquence configurée pour les tickets",,,
"Available","Disponible",,
"Batchs","Traitement de masse",,
"Best Open Deals","Meilleures Opp. en cours",,
"Best case","Au mieux",,
"Busy","Occupé",,
"CALENDAR_SERVER","Serveur calendrier",,
"CGP",,,
"CHANDLER",,,
"CRM","CRM",,
"CRM Activities","Activités CRM",,
"CRM Batch","Batch CRM",,
"CRM batches","Batchs CRM",,
"CRM config",,,
"CRM configuration",,,
"CRM configurations",,,
"Calendar","Calendrier",,
"Calendar Configurations","Configuration Calendriers",,
"Calendar configuration","Configuration Calendrier",,
"Calendar configuration not valid","Configuration non valide",,
"Calendar configurations","Configuration Calendriers",,
"Calendar permission","Permission des calendriers",,
"Calendar permissions","Permissions des calendriers",,
"Calendars","Calendriers",,
"Calendars permissions","Permissions des calendriers",,
"Call","Appel",,
"Call emitted Nbr","Nbre d'appels émis",,
"Call emitted Nbr.","Nbre d'appels émis",,
"Call emitted historical","Histo. appels émis",,
"Call filters","Filtres Appels",,
"Call reminder template",,,
"Call type","Type d'appel",,
"Calls","Appels",,
"Calls Dashboard","Tbl. Bord Appels",,
"Calls Db","Tbl. Bord Appels",,
"Calls by team by user","Appels par équipe et par utilisateur",,
"Calls by user(of a team)","Appel par utilisateur (par Equipe)",,
"Calls emitted historical","Historique des appels émis",,
"Calls emitted target completed (%)","Objectif des Appels émis réalisés (%)",,
"Calls held by team by type","Appels par équipe par type",,
"Calls held by type by user","Appels par type par utilisateur",,
"Calls type by team","Appels par équipe",,
"Calls type by user","Appels par utilisateur",,
"Can not open map, Please Check your Internet connection.",,,
"Can not open map, Please Configure Application Home First.",,,
"Canceled","Annulé",,
"Cases","Tickets",,
"Category","Catégorie",,
"Chart","Graphique",,
"Check duplicate","Vérifier doublons",,
"City","Ville",,
"Civility","Civilité",,
"Closed","Fermé",,
"Closed Opportunities","Opportunités fermées",,
"Closed Tickets","Tickets Clôturés",,
"Closed lost","Fermée perdue",,
"Closed won","Fermée gagnée",,
"Code","Code",,
"Company","Société",,
"Company name","Nom société",,
"Compte rendu de la génération de rappel des évènements :\n",,,
"Compte rendu de la génération des objectifs :\n",,,
"Concerns","Concerne",,
"Configuration","Configuration",,
"Configuration des objectifs(s) traité(s)",,,
"Confirmed","Confirmé",,
"Connection settings","Paramètres de connexion",,
"Contact","Coordonnées",,
"Contact date","Date de contact",,
"Contact details","Coordonnées",,
"Contact name","Nom contact",,
"Contacts","Contacts",,
"Context","Contexte",,
"Convert into Contact","Convertir en Contact",,
"Convert into Contact ?","Convertir en Contact ?",,
"Convert into Partner","Convertir en Tiers",,
"Convert into Partner ?","Convertir en Tiers ?",,
"Convert lead","Convertir Piste",,
"Convert lead (${ fullName })",,,
"Converted","Converti",,
"Copy primary address","Dupliquer 1ère adresse ?",,
"Country","Pays",,
"Create","Créer",,
"Create Call","Créer appel",,
"Create Lead","Créer Piste",,
"Create Meeting","Créer Rendez-vous",,
"Create Opportunity","Créer Opportunité",,
"Create Task","Créer Tâche",,
"Create a task","Créer une Tâche",,
"Create a task ?","Créer une tâche ?",,
"Create call","Créer Appel",,
"Create call (${ fullName })",,,
"Create into Opportunity","Créer une Opportunité",,
"Create into Opportunity ?","Créer Opportunité ?",,
"Create meeting (${ fullName })",,,
"Create menu entrie","Créer entrée de menu",,
"Create opportunity","Créer Opportunité",,
"Create opportunity (${ fullName })",,,
"Create task","Créer Tâche",,
"Create task (${ fullName })",,,
"Created Nbr","Nbre Créés",,
"Created Nbr.","Nbre Créés",,
"Created Won","Créé gagné",,
"Created by","Créé par",,
"Created leads per month","Pistes crées par mois",,
"Created on","Créé par",,
"Credentials","Identifiants",,
"Crm batch","Traitement de masse",,
"Currency","Devise",,
"Customer","Client",,
"Daily","Journalier",,
"Daily team call summary by user","Appels du jour par utilisateur",,
"Dashboard","Tableau de bord",,
"Date from","Date de",,
"Date to","Date à",,
"Dates","Dates",,
"Day of month","Jour du mois",,
"Day of week","Jour de la semaine",,
"Days","Jours",,
"Dead","Perdu",,
"Delete all events","Supprimer tous les événements",,
"Delete menu entrie","Supprimer entrée de menu",,
"Delete only this event","Supprimer seulement cet événement",,
"Delete this and next events","Supprimer cet événement et les suivants",,
"Delivery Address",,,
"Dep./Div.","Dépt/Div.",,
"Description","Description",,
"Due Open Tickets","Ticket ouvert échus",,
"Duration","Durée",,
"Duration type","Type durée",,
"Email","Email",,
"Email address","Email",,
"Emails",,,
"Emails will be sent to all guests","Un email va être envoyé à tous les invités",,
"End","Fin",,
"End date","Date de fin",,
"Enterprise",,,
"Enterprise name","Entreprise",,
"Event","Evènement",,
"Event Categories","Catégories d’événements",,
"Event Dashboard 1","Tbl. Bord Evènements",,
"Event Db","Tbl. Bord Evènements",,
"Event categories","Catégories d’événements",,
"Event category","Catégorie d'évènement",,
"Event configuration categories","Les configuration de catégories d'événement",,
