"key","message","comment","context"
"%d times","%d veces",,
"+33000000000",,,
"+33100000000",,,
"<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />","<http://www.facebook.com DIFUNDE LA PALABRA-ESPAÑOLA-",,
"<a class='fa fa-google' href='http://www.google.com' target='_blank' />","<a class='fa fa-google' href='http://www.google.com' target='_blank' />",,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,
"<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />","<wWw.Subs-Team.Tv P r e s e n t e n t a.",,
"<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />","<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />",,
"<b><font size='4'>Partner informations</font></b>",,,
"<span class='label label-warning'>The selected date is in the past.</span>",,,
"<span class='label label-warning'>There is already a lead with this name.</span>","<span class='label label-warning'>Ya hay una pista con este nombre.</span>",,
"<span style=""height:21px; line-height: 21px; margin-top:18px; display:inline-block"">VS</span>",,,
"A lost reason must be selected","Se debe seleccionar un motivo de pérdida",,
"Action","Acción",,
"Activities","Actividades",,
"Add","Añadir",,
"Add a guest","Añadir un invitado",,
"Address","Dirección",,
"After n repetitions","Después de n repeticiones",,
"All past events","Todos los eventos pasados",,
"All upcoming events","Todos los próximos eventos",,
"All users",,,
"Amount","Importe",,
"Amount Won","Importe ganado",,
"Amount won","Cantidad ganada",,
"App Crm","Aplicación Crm",,
"Apply changes to all recurrence's events","Aplicar cambios a todos los eventos de recurrencia",,
"Apply changes to this event only","Aplicar cambios sólo a este evento",,
"Apply modifications","Aplicar modificaciones",,
"Apply modifications for all","Aplicar modificaciones para todos",,
"Are you sure you want to convert the lead?","¿Estás seguro de que quieres convertir el plomo?",,
"Assign to","Asignar a",,
"Assign to me","Asignar a mí",,
"Assignable Users",,,
"Assigned","Asignado",,
"Assigned to","Asignado a",,
"At specific date",,,
"At the date","En la fecha",,
"Attendee","Asistente",,
"Available","Disponible",,
"Average duration between lead and first opportunity (days)",,,
"Batchs","Lotes",,
"Before start date",,,
"Best Open Deals","Mejores ofertas abiertas",,
"Best case","El mejor de los casos",,
"Busy","Ocupado",,
"CRM","CRM",,
"CRM Activities","Actividades de CRM",,
"CRM Batch","Lote de CRM",,
"CRM batches","Lotes de CRM",,
"CRM config","Configuración de CRM",,
"CRM config (${ name })","Configuración de CRM (${ nombre })",,
"CRM configuration","Configuración de CRM",,
"CRM configurations","Configuraciones de CRM",,
"CRM events","Eventos de CRM",,
"Call","Llamar",,
"Call emitted Nbr","Llamada emitida Nbr",,
"Call emitted Nbr.","Llamada emitida Nbr.",,
"Call emitted historical","Llamada emitida histórica",,
"Call filters","Filtros de llamadas",,
"Call reminder template","Plantilla de recordatorio de llamada",,
"Call type","Tipo de llamada",,
"Calls","Llamadas",,
"Calls Dashboard","Panel de control de llamadas",,
"Calls Db","Llamadas Db",,
"Calls by team by user","Llamadas por equipo por usuario",,
"Calls by user(of a team)","Llamadas por usuario (de un equipo)",,
"Calls emitted historical","Llamadas emitidas históricas",,
"Calls emitted target completed (%)","Llamadas emitidas objetivo completado (%)",,
"Calls held by team by type","Llamadas realizadas por equipo por tipo",,
"Calls held by type by user","Llamadas retenidas por tipo por usuario",,
"Calls type by team","Tipo de llamadas por equipo",,
"Calls type by user","Tipo de llamadas por usuario",,
"Cancel this reminder",,,
"Canceled","Cancelado",,
"Cases","Casos",,
"Catalog",,,
"Catalog type",,,
"Catalogs",,,
"Catalogs type",,,
"Category","Categoría",,
"Characteristics","Características",,
"Chart","Gráfico",,
"Check duplicate","Comprobar duplicados",,
"City","Ciudad",,
"Civility","Cortesía",,
"Closed Opportunities","Oportunidades cerradas",,
"Closed Won",,,
"Closed lost","Cerrado perdido",,
"Closed won","Cerrado ganado",,
"Code","Código",,
"Company","Empresa",,
"Configuration","Configuración",,
"Confirm lost reason","Confirmar la razón perdida",,
"Contact","Contacto",,
"Contact date","Fecha de contacto",,
"Contact details","Datos de contacto",,
"Contact function",,,
"Contact name","Nombre del contacto",,
"Contacts","Contactos",,
"Convert","Convertir",,
"Convert lead","Convertir cable",,
"Convert lead (${ fullName })","Convertir un cliente potencial (${ fullName })",,
"Convert lead into contact",,,
"Convert lead into partner",,,
"Converted","Convertido",,
"Country","País",,
"Create a new reminder",,,
"Create a quotation",,,
"Create event","Crear evento",,
"Create new contact","Crear un nuevo contacto",,
"Create new partner","Crear un nuevo interlocutor",,
"Create opportunity","Crear oportunidad",,
"Create opportunity (${ fullName })","Crear oportunidad (${ nombre completo })",,
"Create order (${ fullName })","Crear pedido (${ fullName })",,
"Create purchase quotation",,,
"Create sale quotation",,,
"Created Nbr","Números creados",,
"Created Nbr.","Creado Nbr.",,
"Created Won","Creado Ganado",,
"Created by","Creado por",,
"Created leads by industry sector","Líderes creados por sector industrial",,
"Created leads per month","Plomos creados por mes",,
"Created leads with at least one opportunity",,,
"Created on","Creado el",,
"Crm batch","Crm lote",,
"Crm batch filters",,,
"Currency","Moneda",,
"Customer","Cliente",,
"Customer Description",,,
"Customer fixed phone","Teléfono fijo del cliente",,
"Customer mobile phone","Teléfono móvil del cliente",,
"Customer name","Nombre del cliente",,
"Customer recovery",,,
"Customers","Clientes",,
"Daily","Diariamente",,
"Daily team call summary by user","Resumen diario de llamadas del equipo por usuario",,
"Dashboard","Tablero de mandos",,
"Day of month","Día del mes",,
"Day of week","Día de la semana",,
"Days","Días",,
"Delete all events","Borrar todos los eventos",,
"Delete only this event","Borrar sólo este evento",,
"Delete this and next events","Borrar este y los siguientes eventos",,
"Dep./Div.","Dpto./Div.",,
"Description","Descripción",,
"Display customer description in opportunity",,,
"Duration","Duración",,
"Duration type","Tipo de duración",,
"Email","Correo electrónico",,
"Emails","Emails",,
"End","Fin",,
"End date","Fecha de finalización",,
"End date cannot be inferior to start date",,,
"Enterprise","Empresa",,
"Enterprise name","Nombre de la empresa",,
"Error in lead conversion","Error en la conversión del plomo",,
"Estimated budget","Presupuesto estimado",,
"Event","Evento",,
"Event Categories","Categorías de eventos",,
"Event Dashboard 1","Tablero de eventos 1",,
"Event Db","Evento Db",,
"Event categories","Categorías de eventos",,
"Event category","Categoría del evento",,
"Event configuration categories","Categorías de configuración de eventos",,
"Event filters","Filtros de eventos",,
"Event reminder","Recordatorio de evento",,
"Event reminder %s","Recordatorio de evento %s",,
"Event reminder batch","Lote de recordatorio de evento",,
"Event reminder page","Página de recordatorio de eventos",,
"Event reminder template",,,
"Event reminders","Recordatorios de eventos",,
"Event's reminder's generation's reporting :","Informe de la generación del recordatorio del evento:",,
"Events","Eventos",,
"Every %d days","Cada %d días",,
"Every %d months the %d","Cada %d meses el %d",,
"Every %d weeks","Cada %d semanas",,
"Every %d years the %s","Cada %d años los %s",,
"Every day","Todos los días",,
"Every month","Cada mes",,
"Every month the","Cada mes el",,
"Every week","Cada semana",,
"Every year","Cada año",,
"Every year the","Cada año el",,
"Expected close date","Fecha prevista de cierre",,
"Fax","Fax",,
"Finished","Acabado",,
"First name","Nombre de pila",,
"Fixed Phone","Teléfono Fijo",,
"Fixed phone","Teléfono fijo",,
"Follow up","Seguimiento",,
"Follow-up","Seguimiento",,
"For all","Para todos",,
"For me","Para mí",,
"Fr","Fr",,
"Free text",,,
"From Date","Desde la fecha",,
"From date must be less than the to date","La fecha de inicio debe ser menor que la fecha de finalización.",,
"Function","Función",,
"General contact details","Datos generales de contacto",,
"Generate CRM configurations","Generar configuraciones de CRM",,
"Generate Project","Generar proyecto",,
"Groups Assignable",,,
"Guests","Invitados",,
"High","Alto",,
"Historical Period","Período Histórico",,
"Historical events completed","Eventos históricos completados",,
"Hours","Horas",,
"Image",,,
"Import lead","Plomo de importación",,
"Import leads","Cables de importación",,
"In process","En proceso",,
"Incoming","Entrante",,
"Industry Sector","Sector de la Industria",,
"Industry sector","Sector de la industria",,
"Industry sectors",,,
"Information","Información",,
"Input location please","Localización de la entrada, por favor",,
"Job Title","Título del puesto",,
"Key accounts","Cuentas clave",,
"Last name","Apellido",,
"Lead","Plomo",,
"Lead Assigned","Asignado a un cliente potencial",,
"Lead Converted","Plomo Convertido",,
"Lead Dashboard 1","Tablero de control de plomo 1",,
"Lead Db","Plomo Db",,
"Lead Db 1","Plomo Db 1",,
"Lead converted","Plomo convertido",,
"Lead created","Plomo creado",,
"Lead filters","Filtros de plomo",,
"Lead.address_information","Información de dirección",,
"Lead.company","Empresa",,
"Lead.email","Correo electrónico",,
"Lead.fax","Fax",,
"Lead.header","Cabecera",,
"Lead.industry","Industria",,
"Lead.lead_owner","Propietario principal",,
"Lead.name","Nombre",,
"Lead.other_address","Otra dirección",,
"Lead.phone","Teléfono",,
"Lead.primary_address","Dirección principal",,
"Lead.source","Fuente",,
"Lead.status","Estado",,
"Lead.title","Título",,
"Leads","Plomos",,
"Leads Source","Fuente de prospectos",,
"Leads by Country","Líderes por país",,
"Leads by Salesperson by Status","Líderes por vendedor por estado",,
"Leads by Source","Plomos por fuente",,
"Leads by Team by Status","Lidera por Equipo por Estado",,
"Limit Date","Fecha límite",,
"Lose","Perder",,
"Loss confirmation","Notificación de pérdidas",,
"Lost","Perdido",,
"Lost reason","Razón perdida",,
"Lost reasons","Razones perdidas",,
"Low","Baja",,
"MapRest.PinCharLead","L",,
"MapRest.PinCharOpportunity","O",,
"Marketing","Comercialización",,
"Meeting","Reunión",,
"Meeting Nbr","Reunión Nbr",,
"Meeting Nbr.","Reunión Nbr.",,
"Meeting filters","Filtros de reuniones",,
"Meeting number historical","Histórico del número de la reunión",,
"Meeting reminder template","Plantilla de recordatorio de reunión",,
"Meeting's date changed template","Plantilla de cambio de fecha de la reunión",,
"Meeting's guest added template","Plantilla añadida por el invitado a la reunión",,
"Meeting's guest deleted template","Plantilla eliminada por el invitado a la reunión",,
"Meetings","Reuniones",,
"Meetings number historical","Histórico del número de reuniones",,
"Meetings number target completed (%)","Número de reuniones objetivo cumplido (%)",,
"Memo","Memo",,
"Minutes","Actas",,
"Mo","Mo",,
"Mobile N°","Móvil N°",,
"Mobile phone","Teléfono móvil",,
"Month","Mes",,
"Monthly","Mensualmente",,
"Months","Meses",,
"My Best Open Deals","Mis Mejores Ofertas Abiertas",,
"My CRM events","Mis eventos de CRM",,
"My Calendar","Mi Calendario",,
"My Calls","Mis llamadas",,
"My Closed Opportunities","Mis oportunidades cerradas",,
"My Current Leads","Mis contactos actuales",,
"My Key accounts","Mis cuentas clave",,
"My Leads","Mis pistas",,
"My Meetings","Mis reuniones",,
"My Open Opportunities","Mis Oportunidades Abiertas",,
"My Opportunities","Mis Oportunidades",,
"My Tasks","Mis tareas",,
"My Team Best Open Deals","Las mejores ofertas de mi equipo",,
"My Team Calls","Llamadas de mi equipo",,
"My Team Closed Opportunities","Mi Equipo Oportunidades Cerradas",,
"My Team Key accounts","Mi equipo Cuentas clave",,
"My Team Leads","Líderes de mi equipo",,
"My Team Meetings","Reuniones de mi equipo",,
"My Team Open Opportunities","Mi equipo Oportunidades abiertas",,
"My Team Tasks","Mis tareas de equipo",,
"My Today Calls","Mis llamadas de hoy",,
"My Today Tasks","Mis tareas de hoy",,
"My Upcoming Meetings","Mis próximas reuniones",,
"My Upcoming Tasks","Mis próximas tareas",,
"My opportunities","Mis oportunidades",,
"My past events","Mis eventos pasados",,
"My team opportunities","Mis oportunidades en el equipo",,
"My upcoming events","Mis próximos eventos",,
"Name","Nombre",,
"Negotiation","Negociación",,
"New","Nuevo",,
