"key","message","comment","context"
"Amount to invoice","Montant à facturer",,"resources/domains/Task.xml:14"
"Aucune facture générée. Veuillez vérifier que les champs Client, Contact et Société sont bien remplis.",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:37"
"Business","Affaire",,"resources/domains/PurchaseOrder.xml:10
resources/domains/SaleOrder.xml:10"
"Candidates","Candidats",,"resources/domains/SaleOrderLine.xml:12"
"Employee","Employé",,"resources/domains/SaleOrderSubLine.xml:10"
"Employees","Employés",,"resources/domains/SaleOrderLine.xml:11"
"Global task ?","Tâche globale ?",,"resources/domains/SaleOrder.xml:12"
"Import","Importer",,"resources/domains/Task.xml:10"
"Invoicing Date","Date de facturation",,"resources/domains/Task.xml:13"
"La facturation par tâche impose que l'ensemble des lignes de devis comporte des produits de service à produire",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:55"
"Le montant à facturer ne correspond pas à la quantité et au prix unitaire à facturer pour la tache",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:47"
"Sale order line (origin)","Ligne de vente (origine)",,"resources/domains/Task.xml:15"
"Task","Tâche",,"resources/domains/PurchaseOrderLine.xml:10
resources/domains/SaleOrderLine.xml:10"
"To invoice ?","A facturer ? ",,"resources/domains/Task.xml:12"
"Veuillez configurer un employé pour l'utilisateur %s",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:42"
"Veuillez configurer un montant à facturer pour la tache",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:46"
"Veuillez configurer un prix unitaire à facturer pour la tache",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:45"
"Veuillez configurer un produit profil pour l'employé %s",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:48"
"Veuillez configurer un produit à facturer pour la tache",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:43"
"Veuillez configurer une quantité à facturer pour la tache",,,"java/com/axelor/apps/accountorganisation/exceptions/IExceptionMessage.java:44"
