"key","message","comment","context"
"50 Latest Supplier Orders","50 Ultimi ordini dei fornitori",,
"A tax line is missing","Manca una linea d'imposta",,
"ABC analysis",,,
"ATI","ATI",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accept","Accettare",,
"Accept and generate PO","Accettare e generare PO",,
"Accepted","Accettati",,
"Actions","Azioni",,
"Add","Aggiungi",,
"All requests accepted","Tutte le richieste accettate",,
"All requests sent","Tutte le richieste inviate",,
"Amount","Importo",,
"Amount A.T.I.","Importo A.T.I.",,
"Amount Tax",,,
"Amount invoiced W.T.","Importo fatturato W.T.",,
"Amount to be spread over the timetable","Importo da ripartire sull'orario",,
"Analytic distribution",,,
"Analytic distribution required on purchase order line",,,
"Analytics","Analisi",,
"App purchase","Acquisto App",,
"Apply to all","Applicare a tutti",,
"Attributes","Attributi",,
"Back to validated order",,,
"Base W.T.","Base W.T.",,
"Budget","Bilancio",,
"Budget distribution","Distribuzione del bilancio",,
"Business Project","Progetto d'affari",,
"Business project","Progetto imprenditoriale",,
"Buyer","Acquirente",,
"Calculated price/Qty","Calcolato il prezzo/quantità",,
"Cancel","Annulla",,
"Cancel receipt","Annullare la ricevuta",,
"Canceled","Annullato",,
"Characteristics","Caratteristiche",,
"Closed Purchase orders","Ordini d'acquisto chiusi",,
"Code",,,
"Company","L'azienda",,
"Company bank","Banca aziendale",,
"Configuration","Configurazione",,
"Confirm","Conferma",,
"Confirm my cart","Conferma il mio carrello",,
"Confirmation","Conferma",,
"Contact","Contatto",,
"Contact partner","Contatto",,
"Contacts","Contatti",,
"Content","Contenuto",,
"Currency","Valuta",,
"Current Purchase orders","Ordini d'acquisto in corso",,
"Custom field","Campo personalizzato",,
"Custom fields","Campi personalizzati",,
"Dashboard","Cruscotto",,
"Dates","Le date",,
"Deliver","Consegna",,
"Deliver Partially","Consegnare parzialmente",,
"Delivery","Consegna",,
"Description","Descrizione",,
"Description To Display","Descrizione Da visualizzare",,
"Desired receipt date",,,
"Discount Type","Tipo di sconto",,
"Discount amount","Importo dello sconto",,
"Discount rate","Tasso di sconto",,
"Display buyer on printing","Mostra acquirente sulla stampa",,
"Display price on requested purchase printing","Visualizza il prezzo sulla stampa d'acquisto richiesta",,
"Display product code on printing","Visualizzazione del codice prodotto in stampa",,
"Display product detail on printing","Visualizzare i dettagli del prodotto sulla stampa",,
"Display purchase order line number",,,
"Display supplier code on printing",,,
