"key","message","comment","context"
"50 Latest Supplier Orders","50 Letzte Lieferantenbestellungen",,
"A tax line is missing","Eine Steuerzeile fehlt",,
"ABC analysis",,,
"ATI","ATI",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accept","Akzeptieren",,
"Accept and generate PO","Bestellung annehmen und generieren",,
"Accepted","Akzeptiert",,
"Actions","Aktionen",,
"Add","Hinzufügen",,
"All requests accepted","Alle Anfragen angenommen",,
"All requests sent","Alle Anfragen gesendet",,
"Amount","Betrag",,
"Amount A.T.I.","Betrag A.T.I.",,
"Amount Tax",,,
"Amount invoiced W.T.","Rechnungsbetrag W.T.",,
"Amount to be spread over the timetable","Betrag, der auf den Zeitplan zu verteilen ist.",,
"Analytic distribution",,,
"Analytic distribution required on purchase order line",,,
"Analytics","Analytik",,
"App purchase","App Kauf",,
"Apply to all","Auf alle anwenden",,
"Attributes","Attribute",,
"Back to validated order",,,
"Base W.T.","Basis W.T.",,
"Budget","Budget",,
"Budget distribution","Budgetverteilung",,
"Business Project","Geschäftsprojekt",,
"Business project","Geschäftsprojekt",,
"Buyer","Käufer",,
"Calculated price/Qty","Kalkulierter Preis/Menge",,
"Cancel","Abbrechen",,
"Cancel receipt","Beleg stornieren",,
"Canceled","Abgesagt",,
"Characteristics","Merkmale",,
"Closed Purchase orders","Abgeschlossene Bestellungen",,
"Code",,,
"Company","Unternehmen",,
"Company bank","Firmenbank",,
"Configuration","Konfiguration",,
"Confirm","Bestätigen",,
"Confirm my cart","Meinen Warenkorb bestätigen",,
"Confirmation","Bestätigung",,
"Contact","Kontakt",,
"Contact partner","Ansprechpartner",,
"Contacts","Kontakte",,
"Content","Inhalt",,
"Currency","Währung",,
"Current Purchase orders","Aktuelle Bestellungen",,
"Custom field","Benutzerdefiniertes Feld",,
"Custom fields","Benutzerdefinierte Felder",,
"Dashboard","Dashboard",,
"Dates","Daten",,
"Deliver","Liefern",,
"Deliver Partially","Teilweise liefern",,
"Delivery","Lieferung",,
"Description","Beschreibung",,
"Description To Display","Beschreibung Zur Anzeige",,
"Desired receipt date",,,
"Discount amount","Rabattbetrag",,
"Discount rate","Diskontierungssatz",,
"Discount type","Rabattart",,
"Display buyer on printing","Käufer beim Drucken anzeigen",,
"Display price on requested purchase printing","Anzeigen des Preises beim gewünschten Einkaufsdruck",,
"Display product code on printing","Produktcode beim Drucken anzeigen",,
"Display product detail on printing","Produktdetails beim Drucken anzeigen",,
"Display purchase order line number",,,
