"key","message","comment","context"
"50 Latest Supplier Orders","50 Laatste bestellingen van leveranciers",,
"A tax line is missing","Er ontbreekt een fiscale lijn",,
"ABC analysis",,,
"ATI","ATI",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accept","Keur goed",,
"Accept and generate PO","Accepteer en genereer PO",,
"Accepted","Aanvaard",,
"Actions","Acties",,
"Add","Toevoegen",,
"All requests accepted","Alle aanvragen worden geaccepteerd",,
"All requests sent","Alle verzoeken verzonden",,
"Amount","Bedrag",,
"Amount A.T.I.","Bedrag A.T.I.",,
"Amount Tax",,,
"Amount invoiced W.T.","Bedrag gefactureerd W.T.",,
"Amount to be spread over the timetable","Bedrag te verdelen over de dienstregeling",,
"Analytic distribution",,,
"Analytic distribution required on purchase order line",,,
"Analytics","Analytics",,
"App purchase","Aankoop van een app",,
"Apply to all","Van toepassing op alle",,
"Attributes","Attributen",,
"Back to validated order",,,
"Base W.T.","Basis W.T.",,
"Budget","Begroting",,
"Budget distribution","Verdeling van het budget",,
"Business Project","Bedrijfsproject",,
"Business project","Bedrijfsproject",,
"Buyer","Koper",,
"Calculated price/Qty","Berekende prijs/Qty",,
"Cancel","Annuleren",,
"Cancel receipt","Ontvangstbewijs annuleren",,
"Canceled","Geannuleerd",,
"Characteristics","Kenmerken",,
"Closed Purchase orders","Gesloten Inkooporders",,
"Code",,,
"Company","Bedrijf",,
"Company bank","Bedrijfsbank",,
"Configuration","Configuratie",,
"Confirm","Bevestigen",,
"Confirm my cart","Mijn winkelwagen bevestigen",,
"Confirmation","Bevestiging",,
"Contact","Contact",,
"Contact partner","Contactpersoon",,
"Contacts","Contacten",,
"Content","Inhoud",,
"Currency","Valuta",,
"Current Purchase orders","Lopende inkooporders",,
"Custom field","Aangepast veld",,
"Custom fields","Aangepaste velden",,
"Dashboard","Dashboard",,
"Dates","Data",,
"Deliver","Leveren",,
"Deliver Partially","Gedeeltelijk leveren",,
"Delivery","Levering",,
"Description","Beschrijving",,
"Description To Display","Beschrijving Om weer te geven",,
"Desired receipt date",,,
"Discount type","Type korting",,
"Discount amount","Korting bedrag",,
"Discount rate","Disconteringsvoet",,
"Display buyer on printing","Vertoningskoper op druk",,
"Display price on requested purchase printing","Weergave prijs op de gevraagde aankoop afdrukken",,
"Display product code on printing","Toon productcode op afdrukken",,
"Display product detail on printing","Productdetails weergeven bij het afdrukken",,
"Display purchase order line number",,,
"Display supplier code on printing",,,
"Display tax detail on printing","Belastingdetails bij het afdrukken weergeven",,
"Displayed Product name","Weergegeven productnaam",,
"Draft","Ontwerp",,
"Enable product description copy","Productbeschrijvingskopie inschakelen",,
"End date",,,
"Estim. receipt date",,,
"Estimated delivery Date","Geschatte leverdatum",,
"Filter on supplier","Filter op leverancier",,
"Finish the order","Voltooi de bestelling",,
"Finished","Afgewerkt",,
"Fixed Assets","Vaste activa",,
"Follow-up","Follow-up",,
"Freeze fields",,,
"From Date","Vanaf datum",,
"Full name","Volledige naam",,
"Generate PO","PO genereren",,
"Generate control invoice","Genereer een controlefactuur",,
"Generate purchase configurations","Aankoopconfiguraties genereren",,
"Generate supplier arrival","Genereer leveranciersaankomst",,
"Generate suppliers requests","Genereer verzoeken van leveranciers",,
"Group by product","Groep per product",,
"Group by supplier","Groep per leverancier",,
"Historical","Historisch",,
"Historical Period","Historische periode",,
"In ATI","In ATI",,
"In Stock Moves","Op voorraad Verhuizingen",,
"Information","Informatie",,
"Internal Note","Interne nota",,
"Internal Ref.","Intern Ref.",,
"Internal note","Interne nota",,
"Internal purchase requests",,,
"Invoice Lines","Factuurlijnen",,
"Invoiced","Gefactureerd",,
"Invoices","Facturen",,
"Invoicing","Facturatie",,
"Last update","Laatste update",,
"Manage multiple purchase quantity","Beheer meerdere aankoophoeveelheden",,
"Manage purchase order versions","Aankooporderversies beheren",,
"Manage purchases unit on products","Beheer van aankopen op producten",,
"Manage supplier catalog","Beheer leverancierscatalogus",,
"Max purchase price",,,
"Merge into single purchase order","Samenvoegen tot één aankooporder",,
"Merge purchase orders","Inkooporders samenvoegen",,
"Merge quotations","Citaten samenvoegen",,
"Message for requesting prices","Bericht voor het aanvragen van prijzen",,
"Month","Maand",,
"My Closed Purchase orders","Mijn gesloten inkooporders",,
"My Ongoing Purchase orders","Mijn lopende bestellingen",,
"My Orders to process","Mijn bestellingen te verwerken",,
"My Purchase orders","Mijn inkooporders",,
"My Purchase request","Mijn Aankoopverzoek",,
"My RFQs","Mijn RFQ's",,
"My RFQs and POs To Validate (Requested & Received)","Mijn RFQ's en PO's te valideren (aangevraagd en ontvangen)",,
