"key","message","comment","context"
"50 Latest Supplier Orders","50 Последние заказы поставщиков",,
"A tax line is missing","Не хватает налоговой линии.",,
"ABC analysis",,,
"ATI","АТИ",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accept","Принять",,
"Accept and generate PO","Принять и создать PO",,
"Accepted","Принято",,
"Actions","Действия",,
"Add","Добавить",,
"All requests accepted","Все принятые запросы",,
"All requests sent","Все отправленные запросы",,
"Amount","Сумма",,
"Amount A.T.I.","Сумма A.T.I.",,
"Amount Tax",,,
"Amount invoiced W.T.","Сумма, указанная в счете W.T.",,
"Amount to be spread over the timetable","Сумма, подлежащая распределению по расписанию работы",,
"Analytics","Аналитика",,
"App purchase","Покупка приложений",,
"Apply to all","Применить ко всем",,
"Attributes","Атрибуты",,
"Base W.T.","База W.T.",,
"Budget","Бюджет",,
"Budget distribution","Распределение бюджета",,
"Business Project","Бизнес-проект",,
"Business project","Бизнес-проект",,
"Buyer","Покупатель",,
"Calculated price/Qty","Расчетная цена/капитал",,
"Cancel","Отмена",,
"Cancel receipt","Отменить получение",,
"Canceled","Отмена",,
"Characteristics","Характеристики",,
"Closed Purchase orders","Закрытые заказы на поставку",,
"Code",,,
"Company","Компания",,
"Company bank","Банк компании",,
"Configuration","Конфигурация",,
"Confirm","Подтвердить",,
"Confirm my cart","Подтвердите мою тележку",,
"Confirmation","Подтверждение",,
"Contact","Контакт",,
"Contact partner","Контактный партнер",,
"Contacts","Контакты",,
"Content","Содержание",,
"Currency","Валюта",,
"Current Purchase orders","Текущие заказы на поставку",,
"Custom field","Настраиваемое поле",,
"Custom fields","Дополнительные поля",,
"Dashboard","Приборная панель",,
"Dates","Даты",,
"Deliver","Доставлять",,
"Deliver Partially","Доставка Частично",,
"Delivery","Доставка",,
"Description","Описание",,
"Description To Display","Описание для отображения на дисплее",,
"Desired receipt date",,,
"Discount Type","Тип скидки",,
"Discount amount","Сумма скидки",,
"Discount rate","Ставка дисконтирования",,
"Display buyer on printing","Показать покупателю на печати",,
"Display price on requested purchase printing","Отображение цены на запрошенную печать покупки",,
"Display product code on printing","Отображение кода изделия при печати",,
"Display product detail on printing","Отображение подробной информации о продукции при печати",,
"Display supplier code on printing",,,
"Display tax detail on printing","Отобразить сведения о налоге на печать",,
"Displayed Product name","Отображаемое название продукта",,
"Draft","Проект",,
"Enable product description copy","Включить копирование описания продукта",,
"End date",,,
"Estim. receipt date",,,
"Estimated delivery Date","Смета поставки Дата поставки",,
"Filter on supplier","Фильтр от поставщика",,
"Finish the order","Закончить заказ",,
"Finished","Готово",,
"Fixed Assets","Основные средства",,
"Follow-up","Последующая деятельность",,
"From Date","С даты",,
"Full name","Полное имя",,
"Generate PO","Генерировать PO",,
"Generate control invoice","Сгенерировать контрольный счёт-фактуру",,
"Generate purchase configurations","Генерировать конфигурации покупки",,
"Generate supplier arrival","Создать условия для прибытия поставщиков",,
"Generate suppliers requests","Генерировать запросы поставщиков",,
"Group by product","Группировка по продуктам",,
"Group by supplier","Группировка по поставщикам",,
"Historical","Исторический",,
"Historical Period","Исторический период",,
"In ATI","В ATI",,
"In Stock Moves","В движении запасов",,
"Information","Информация",,
"Internal Note","Внутренняя записка",,
"Internal Ref.","Внутренняя ссылка",,
"Internal note","Внутренняя записка",,
"Internal purchase requests",,,
"Invoice Lines","Линии счетов-фактур",,
"Invoiced","Счета",,
"Invoices","Счета",,
"Invoicing","выставление счетов",,
"Last update","Последнее обновление",,
"Manage multiple purchase quantity","Управление несколькими количествами покупки",,
"Manage purchase order versions","Управление версиями заказов на поставку",,
"Manage purchases unit on products","Управление закупками товаров на единицу продукции",,
"Manage supplier catalog","Управление каталогом поставщиков",,
"Merge into single purchase order","Слияние в единый заказ на покупку",,
"Merge purchase orders","Слияние заказов на поставку",,
"Merge quotations","Слияние котировок",,
"Message for requesting prices","Сообщение для получения дополнительной информации о ценах",,
"Min sale price","Минимальная цена продажи",,
"Month","Месяц",,
"My Closed Purchase orders","Мои закрытые заказы на покупку",,
"My Ongoing Purchase orders","Мои текущие заказы на поставку",,
"My Orders to process","Мои заказы на обработку",,
"My Purchase orders","Мои заказы на покупку",,
"My Purchase request","Мой запрос на покупку",,
"My RFQs","Мои RFQ",,
"My RFQs and POs To Validate (Requested & Received)","Мои RFQ и PO для проверки (запрос и получение)",,
"My Sales","Мои продажи",,
"My Validated POs","Мои проверенные ДО",,
"My purchased amount by product family","Моя покупная сумма в разбивке по семейству продуктов",,
"My purchased qty by product family","Мой купленный qty для семейства продуктов",,
"Name","Имя",,
"Nbr of PO by month","Нбр PO по месяцам",,
"New product","Новый продукт",,
"New version","Новая версия",,
"Not invoiced","Не выставлен счет",,
"Not received","Не получено",,
"OR","ИЛИ",,
"Ongoing Purchase orders","Текущие заказы на поставку",,
"Order Date","Дата заказа",,
"Ordered","Заказано",,
"Overview","Обзор",,
"PO Management","управление PO",,
"PO Tax line","Налоговая статья по налогу на доходы физических лиц",,
"PO Tax lines","Статьи налога на доходы физических лиц",,
"PO line","линия PO",,
"PO lines","PO-линии",,
"PO lines detail","Детали",,
"POs Volume by buyer by family","ДО Объем по покупателям по семьям",,
"Partial delivery","Частичная поставка",,
"Partially invoiced","Частично выставленные счета",,
"Partially received","Частично получен",,
"Partner price lists","Прейскуранты партнеров",,
"Percent","Процент",,
"Please enter at least one detail line.",,,
"Please enter supplier for following purchase request : %s",,,
"Please fill printing settings on following purchase orders: %s","Заполните, пожалуйста, настройки печати по следующим заказам на поставку: %s",,
"Please fill printing settings on purchase order %s","Пожалуйста, заполните настройки печати в заказе на поставку %s",,
"Please select the purchase order(s) to print.","Пожалуйста, выберите заказ(ы) на поставку для печати.",,
"Price List","Прейскурант",,
"Price list","Прейскурант",,
"Price lists","Прейскуранты",,
"Print","Печать",,
"Printing","Печать",,
"Printing settings","Настройки печати",,
"Product","Продукт",,
"Product Family","Семейство продуктов",,
