"key","message","comment","context"
"50 Latest Supplier Orders","50 Najnowsze zamówienia od dostawców",,
"A tax line is missing","Brakuje linii podatkowej",,
"ABC analysis",,,
"ATI","ATI",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accept","Akceptacja",,
"Accept and generate PO","Przyjmij i wygeneruj PO",,
"Accepted","Przyjęty",,
"Actions","Działania",,
"Add","Dodaj",,
"All requests accepted","Wszystkie przyjęte wnioski",,
"All requests sent","Wszystkie wysłane wnioski",,
"Amount","Kwota",,
"Amount A.T.I.","Kwota A.T.I.",,
"Amount Tax",,,
"Amount invoiced W.T.","Kwota zafakturowana W.T.",,
"Amount to be spread over the timetable","Kwota, która ma być rozłożona na cały rozkład jazdy",,
"Analytic distribution",,,
"Analytic distribution required on purchase order line",,,
"Analytics","Analityka",,
"App purchase","Zakup aplikacji",,
"Apply to all","Stosuje się do wszystkich",,
"Attributes","Atrybuty",,
"Base W.T.","Podstawa W.T.",,
"Budget","Budżet",,
"Budget distribution","Podział budżetu",,
"Business Project","Projekt biznesowy",,
"Business project","Projekt biznesowy",,
"Buyer","Kupujący",,
"Calculated price/Qty","Obliczona cena/kwota",,
"Cancel","Anulowanie",,
"Cancel receipt","Anulowanie paragonu",,
"Canceled","Anulowany",,
"Characteristics","Charakterystyka",,
"Closed Purchase orders","Zamknięte zamówienia zakupu",,
"Code",,,
"Company","Firma",,
"Company bank","Bank przedsiębiorstw",,
"Configuration","Konfiguracja",,
"Confirm","Potwierdź",,
"Confirm my cart","Potwierdź mój koszyk",,
"Confirmation","Potwierdzenie",,
"Contact","Kontakt",,
"Contact partner","Kontakt z partnerem",,
"Contacts","Kontakty",,
"Content","Zawartość",,
"Currency","Waluta",,
"Current Purchase orders","Aktualne zamówienia zakupu",,
"Custom field","Pole niestandardowe",,
"Custom fields","Pola niestandardowe",,
"Dashboard","Tablica rozdzielcza",,
"Dates","Daty",,
"Deliver","Dostawca",,
"Deliver Partially","Częściowe dostarczenie",,
"Delivery","Dostawa",,
"Description","Opis",,
"Description To Display","Opis Do wyświetlania",,
"Desired receipt date",,,
"Discount type","Typ rabatu",,
"Discount amount","Kwota rabatu",,
"Discount rate","Stopa dyskontowa",,
"Display buyer on printing","Wyświetl kupującego na wydruku",,
"Display price on requested purchase printing","Cena wyświetlana na zamówionym druku",,
"Display product code on printing","Wyświetlanie kodu produktu na wydruku",,
"Display product detail on printing","Wyświetl szczegóły produktu na wydruku",,
"Display purchase order line number",,,
"Display supplier code on printing",,,
"Display tax detail on printing","Wyświetl szczegóły dotyczące podatku przy drukowaniu",,
"Displayed Product name","Wyświetlana nazwa produktu",,
"Draft","Wstępny projekt",,
"Enable product description copy","Włączyć kopię opisu produktu",,
"End date",,,
"Estim. receipt date","Date de réception estimée",,
"Estimated delivery Date","Przewidywana data dostawy",,
"Filter on supplier","Filtr u dostawcy",,
"Finish the order","Zakończyć zamówienie",,
"Finished","Gotowe",,
"Fixed Assets","Środki trwałe",,
"Follow-up","Działania następcze",,
"From Date","Od daty",,
"Full name","Pełne imię i nazwisko",,
"Generate PO","Generowanie PO",,
"Generate control invoice","Generowanie faktury kontrolnej",,
"Generate purchase configurations","Generowanie konfiguracji zakupu",,
"Generate supplier arrival","Generowanie przyjazdu dostawcy",,
"Generate suppliers requests","Generowanie zapytań od dostawców",,
"Group by product","Grupa według produktów",,
"Group by supplier","Grupa według dostawców",,
"Historical","Historyczny",,
"Historical Period","Okres historyczny",,
"In ATI","W ATI",,
"In Stock Moves","W magazynie Roves",,
"Information","Informacje",,
"Internal Note","Uwaga wewnętrzna",,
"Internal Ref.","Wewnętrzny ref.",,
"Internal note","Notatka wewnętrzna",,
"Internal purchase requests",,,
"Invoice Lines","Linie do wystawiania faktur",,
"Invoiced","Zafakturowany",,
"Invoices","Faktury",,
"Invoicing","Fakturowanie",,
"Last update","Ostatnia aktualizacja",,
"Manage multiple purchase quantity","Zarządzanie wielokrotną ilością zakupów",,
"Manage purchase order versions","Zarządzanie wersjami zamówień zakupu",,
