"key","message","comment","context"
"<b>Tags:</b> $user: Current user, $date: Today's date, $time: Current time","<b>Tags:</b> $user: Utente corrente, $date: data di oggi, $time: Ora corrente",,
"AND","E",,
"Action","Azione",,
"Action builder","Costruttore di azioni",,
"Action builders","Costruttori di azioni",,
"Actions","Azioni",,
"Activate the hand tool","Attivare lo strumento manuale",,
"Aggregate","Aggregato",,
"Aggregate On","Aggregato su",,
"Aggregate On type","Aggregato Su tipo",,
"Aggregate date type","Tipo di data aggregata",,
"Alert","Allarme",,
"Alert or Blocking condition","Allarme o condizione di blocco",,
"App builder","Costruttore di applicazioni",,
"App builders",,,
"App name",,,
"Append end node","Append end nodo di fine",,
"Append intermediate node","Aggiungete un nodo intermedio",,
"Apply if",,,
"Area","Area",,
"Assign value to","Assegnare il valore a",,
"BPM","BPM",,
"Background","Sfondo",,
"Bar","Bar",,
"Base model",,,
"Blocking","Blocco",,
"Boolean","booleano",,
"Bpmn xml","Bpmn xml",,
"Button","Pulsante",,
"Button title","Titolo del pulsante",,
"Can Collapse",,,
"Chart builder","Costruttore di grafici",,
"Chart builders","Costruttori di carte nautiche",,
"Chart type","Tipo di grafico",,
"ChartBuilder.Group","Gruppo",,
"Choose App name",,,
"Code","Codice",,
"Collapse if",,,
"Colspan","Colspan",,
"Condition","Condizione",,
"Conditions","Condizioni",,
"Configuration",,,
"Connect using transition","Connettiti usando la transizione",,
"Context","Contesto",,
"Create","Creare",,
"Create end node","Crea nodo finale",,
"Create intermediate node","Creare un nodo intermedio",,
"Create start node","Crea nodo di partenza",,
"Custom","Personalizzato",,
"Custom Field","Campo personalizzato",,
"Custom Model","Modello personalizzato",,
"Custom field","Campo personalizzato",,
"Custom fields","Campi personalizzati",,
"Custom model","Modello personalizzato",,
"Custom models","Modelli personalizzati",,
"Dashboard","Cruscotto",,
"Dashboard builder","Costruttore di cruscotti",,
"Dashboard builders","Costruttori di cruscotti",,
"Dashlet builder","Costruttore di cruscotti",,
"Dashlet builder list","Elenco dei costruttori di cruscotti",,
"Dashlet builders","Costruttori di cruscotti",,
"Data file","File di dati",,
"Date","Data",,
"Datetime","Data e ora",,
"Day","Giorno",,
"Decimal","Decimale",,
"Default Value","Valore predefinito",,
"Depends on","Dipende",,
"Description","Descrizione",,
"Display","Display",,
"Display message","Messaggio sul display",,
"Display type","Tipo di display",,
"Do you want to reset workflow ?",,,
"Domain","Dominio",,
"Donut","Ciambella",,
"Dummy","Manichino",,
"Edit Node","Modifica nodo",,
"Edit Transition","Modifica Transizione",,
"Edit before send","Modifica prima dell'invio",,
"Email","Email eMail",,
"End node","Nodo finale",,
"Existing menu","Menu esistente",,
"Export","Esportazione",,
"Extra","Extra",,
"Field","Campo",,
"Field for 'My menu'","Campo per 'Il mio menu'.",,
