"key","message","comment","context"
"<b>Tags:</b> $user: Current user, $date: Today's date, $time: Current time","<b>Etiquetas:</b> $usuario: Usuario actual, $date: Fecha de hoy, $time: Hora actual",,
"AND","Y",,
"Action","Acción",,
"Action builder","Constructor de acciones",,
"Action builders","Constructores de acciones",,
"Actions","Acciones",,
"Activate the hand tool","Activar la herramienta manual",,
"Aggregate","Agregado",,
"Aggregate On","Agregado en",,
"Aggregate On type","Tipo Aggregate On",,
"Aggregate date type","Agregar clase de fecha",,
"Alert","Alerta",,
"Alert or Blocking condition","Alerta o condición de bloqueo",,
"App builder","Constructor de aplicaciones",,
"App builders",,,
"App name",,,
"Append end node","Añadir nodo final",,
"Append intermediate node","Añadir nodo intermedio",,
"Area","Área",,
"Assign value to","Asignar valor a",,
"BPM","BPM",,
"Background","Antecedentes",,
"Bar","Bar",,
"Base models",,,
"Blocking","Bloqueo",,
"Boolean","booleano",,
"Bpmn xml","Bpmn xml",,
"Button","Botón",,
"Button title","Título del botón",,
"Can Collapse",,,
"Chart builder","Constructor de gráficos",,
"Chart builders","Constructores de cartas",,
"Chart type","Tipo de gráfico",,
"ChartBuilder.Group","Grupo",,
"Choose App name",,,
"Code","Código",,
"Collapse if",,,
"Colspan","Colspan",,
"Condition","Condición",,
"Conditions","Condiciones",,
"Configuration",,,
"Connect using transition","Conectar usando la transición",,
"Context","Contexto",,
"Create","Crear",,
"Create end node","Crear nodo final",,
"Create intermediate node","Crear nodo intermedio",,
"Create start node","Crear nodo de inicio",,
"Custom","A medida",,
"Custom Field","Campo personalizado",,
"Custom Model","Modelo personalizado",,
"Custom field","Campo personalizado",,
"Custom field creator","Creador de campos personalizados",,
"Custom field creators","Creadores de campos personalizados",,
"Custom fields","Campos personalizados",,
"Custom model","Modelo personalizado",,
"Custom models","Modelos personalizados",,
"Dashboard","Tablero de mandos",,
"Dashboard builder","Constructor de cuadros de mando",,
"Dashboard builders","Constructores de cuadros de mando",,
"Dashlet builder","Constructor de dashlets",,
"Dashlet builder list","Lista de constructores de dashlets",,
"Dashlet builders","Constructores de dashlets",,
"Data file","Archivo de datos",,
"Date","Fecha",,
"Datetime","Fecha y hora",,
"Day","Día",,
"Decimal","Decimal",,
"Default Value","Valor de propuesta",,
"Depends on","Depende de",,
"Description","Descripción",,
"Display","Pantalla",,
"Display message","Mostrar mensaje",,
"Display type","Tipo de pantalla",,
"Do you want to reset workflow ?",,,
"Domain","Dominio",,
"Donut","Donut",,
"Dummy","Maniquí",,
"Edit Node","Tratar nodo",,
"Edit Transition","Editar transición",,
"Edit before send","Modificar antes de enviar",,
