"key","message","comment","context"
"%s :\n Bank statement line %s amount can't be null","","","java/com/axelor/apps/account/exception/IExceptionMessage.java:36"
"%s :\n Computed balance and Ending Balance must be equal","","","java/com/axelor/apps/account/exception/IExceptionMessage.java:34"
"%s :\n MoveLine amount is not equals with bank statement line %s","","","java/com/axelor/apps/account/exception/IExceptionMessage.java:35"
"80","","","resources/views/MoveTemplateLine.xml:22
resources/views/MoveTemplate.xml:25"
"<font color=#953B39> OR </font>","","","resources/views/PaymentVoucher.xml:62
resources/views/PaymentVoucher.xml:30"
"Acc. Clearance","","","resources/views/AccountConfig.xml:117"
"Account","","","resources/domains/MoveLineReport.xml:15
resources/views/Account.xml:28
resources/domains/MoveTemplateLine.xml:13
resources/domains/MoveLine.xml:11
resources/domains/TaxAccount.xml:12
resources/domains/BankStatementLine.xml:14"
"Account Category","","","resources/views/AccountCategory.xml:12
resources/views/AccountCategory.xml:6"
"Account Category Line","","","resources/views/AccountCategoryLine.xml:12"
"Account Category Lines","","","resources/views/AccountCategoryLine.xml:6"
"Account Chart","","","resources/views/AccountChart.xml:12
resources/views/AccountChart.xml:6"
"Account Dashboard","","","resources/views/menu.xml:735"
"Account Db","","","resources/views/menu.xml:732"
"Account Invoice Summary","","","resources/views/portal.xml:76
resources/views/charts.xml:6"
"Account Type","","","resources/domains/Account.xml:14"
"Account calculation configuration","","","resources/views/AccountingBatch.xml:47"
"Account category","","","resources/domains/AccountCategoryLine.xml:10"
"Account chart","","","resources/domains/AccountConfig.xml:103"
"Account clearance","","","resources/domains/MoveLine.xml:44
resources/views/AccountClearance.xml:16"
"Account clearance date","","","resources/domains/AccountClearance.xml:11"
"Account clearance journal","","","resources/domains/AccountConfig.xml:21"
"Account clearance operations","","","resources/views/AccountClearance.xml:6"
"Account config","","","resources/domains/Company.xml:10"
"Account configuration","","","resources/views/AccountConfig.xml:11
resources/domains/ReminderConfigLine.xml:13"
"Account configurations","","","resources/views/AccountConfig.xml:6
resources/views/menu.xml:660
resources/views/menu.xml:657"
"Account equivalence","","","resources/views/AccountEquiv.xml:11"
"Account equivalences","","","resources/domains/FiscalPosition.xml:10
resources/views/AccountEquiv.xml:6"
"Account management","","","resources/views/AccountManagement.xml:14
resources/views/AccountManagement.xml:52
resources/views/AccountManagement.xml:43"
"Account management Line","","","resources/domains/AnalyticAccountManagement.xml:11"
"Account management list","","","resources/views/AccountManagement.xml:6"
"Account move","","","resources/views/Move.xml:53"
"Account moves","","","resources/views/Move.xml:5"
"Account type","","","resources/views/AccountType.xml:8"
"Account types","","","resources/views/AccountType.xml:5
resources/views/menu.xml:456
resources/views/menu.xml:459"
"Accounting","","","resources/views/AccountConfig.xml:41
resources/views/menu.xml:790
resources/views/Invoice.xml:88
resources/views/Invoice.xml:61
resources/views/menu.xml:123
resources/views/menu.xml:784"
"Accounting Batch","","","resources/views/AccountingBatch.xml:14"
"Accounting Dashboard","","","resources/views/portal.xml:69"
"Accounting Db","","","resources/views/menu.xml:787"
"Accounting Export","","","resources/domains/Move.xml:24"
"Accounting Export N°","","","resources/domains/Move.xml:21"
"Accounting Exports/Reports","","","resources/views/menu.xml:344"
"Accounting batch","","","resources/domains/Batch.xml:12"
"Accounting batches","","","resources/views/menu.xml:651
resources/views/menu.xml:648
resources/views/AccountingBatch.xml:6"
"Accounting configuration","","","resources/views/Tax.xml:21"
"Accounting details","","","resources/views/Invoice.xml:62
resources/views/Invoice.xml:89"
"Accounting export","","","resources/views/Move.xml:74
resources/views/MoveLineReport.xml:89"
"Accounting exports","","","resources/views/menu.xml:367
resources/views/menu.xml:370
resources/views/MoveLineReport.xml:74"
"Accounting message","","","resources/domains/General.xml:17"
"Accounting report","","","resources/views/MoveLineReport.xml:26"
"Accounting reports","","","resources/views/menu.xml:357
resources/views/MoveLineReport.xml:8
resources/views/menu.xml:360"
"Accounting situation","","","resources/domains/Partner.xml:11
resources/views/AccountingSituation.xml:44
resources/domains/Reminder.xml:10
resources/views/AccountingSituation.xml:15"
"Accounting situations","","","resources/views/AccountingSituation.xml:34
resources/views/AccountingSituation.xml:6"
"Accounts","","","resources/views/Account.xml:6
resources/views/AccountConfig.xml:57"
"Accounts by paymentMode","","","resources/domains/PaymentMode.xml:10"
"Action","","","resources/domains/InvoiceBatch.xml:12
resources/views/Move.xml:87
resources/views/ChequeRejection.xml:49
resources/domains/AccountingBatch.xml:12"
"Action(s)","","","resources/views/Invoice.xml:148"
