"key","message","comment","context"
"${label} move lines","${label} Zeilen verschieben",,
"%","%",,
"%d account treated successfully,",,,
"%d accounts treated successfully,",,,
"%d anomalies.","%d Anomalien.",,
"%d anomaly.","%d Anomalie.",,
"%d invoice treated successfully,","%d Rechnung erfolgreich bearbeitet.",,
"%d invoices treated successfully,","%d Rechnungen erfolgreich bearbeitet.",,
"%d moves couldn't be deleted or archived, please check the logs.",,,
"%d reimbursement created successfully,","%d Rückerstattung erfolgreich erstellt,",,
"%d reimbursements created successfully,","%d Rückerstattungen erfolgreich erstellt,",,
"%s : A customer account is missing for the company %s","%s : Für die Firma %s fehlt ein Kundenkonto.",,
"%s : A header record is missing in the file %s","%s : In der Datei %s fehlt ein Kopfsatz.",,
"%s : A record is missing in the file %s","%s : In der Datei %s fehlt ein Datensatz.",,
"%s : A supplier account is missing for the company %s","%s : Für die Firma %s fehlt ein Lieferantenkonto.",,
"%s : Anomaly detected (the record doesn't have %s characters : %s) for the record %s, company %s","%s : Anomalie erkannt (der Datensatz hat keine %s Zeichen : %s) für den Datensatz %s, Firma %s.",,
"%s : Anomaly detected (value isn't numeric : %s) for sender","%s : Anomalie erkannt (Wert ist nicht numerisch : %s) für Sender",,
"%s : Anomaly detected (value isn't numeric : %s) for the receiver","%s : Anomalie erkannt (Wert ist nicht numerisch : %s) für den Empfänger",,
"%s : Anomaly detected (value isn't numeric : %s) for the total","%s : Anomalie erkannt (Wert ist nicht numerisch : %s) für die Gesamtsumme",,
"%s : Bank statement line %s amount can't be null","%s : Kontoauszugszeile %s Betrag darf nicht Null sein.",,
"%s : Caution - You can't pay for an amount higher than selected invoices","%s : Achtung - Sie können nicht für einen höheren Betrag als die ausgewählten Rechnungen bezahlen.",,
"%s : Caution, payment entry nb %s, total line's amount imputed is higher than customer's amount paid.","%s : Kaution, Zahlungseingang nb %s, der kalkulatorische Betrag der gesamten Zeile ist höher als der gezahlte Kundenbetrag.",,
"%s : Computed balance and Ending Balance must be equal","%s : Berechneter Saldo und Endsaldo müssen gleich sein.",,
"%s : Currency missing","%s : Währung fehlt",,
