"key","message","comment","context"
"Amount","Importe",,
"Auto","Auto",,
"Balance","Balance",,
"Bank","Banco",,
"Base","Base",,
"Best","Mejor",,
"Both","Ambos",,
"Cash management","Gestión de tesorería",,
"Comments","Comentarios",,
"Company","Empresa",,
"Configuration","Configuración",,
"Confirmed","Confirmado",,
"Currency","Moneda",,
"Current balance","Saldo actual",,
"Customers payment delay (Average in days)","Retraso en el pago de los clientes (Promedio en días)",,
"Date","Fecha",,
"Details","Detalles",,
"Display","Pantalla",,
"Ending Balance","Saldo final",,
"Estimated date","Fecha estimada",,
"Estimated payment date","Fecha estimada de pago",,
"Expected","Esperado",,
"Forecast","Pronóstico",,
"Forecast Assistant","Asistente de pronóstico",,
"Forecast Assistants","Asistentes de pronóstico",,
"Forecast Reasons","Motivos del pronóstico",,
"Forecast Recap","Recapitulación de pronósticos",,
"Forecast Recaps","Recapitulación de pronósticos",,
"Forecast Report","Informe de pronóstico",,
"Forecast Reports","Informes de pronóstico",,
"Forecast generator","Generador de pronósticos",,
"Forecast reason","Motivo de pronóstico",,
"Forecast reasons","Motivos de pronóstico",,
"Forecast recap","Recapitulación de pronósticos",,
"ForecastRecap","PronósticoRecuperación",,
"Forecasts","Previsiones",,
"Forecasts generated","Pronósticos generados",,
"From","Desde",,
"Generate","Generar",,
"Invalid dates","Fechas no válidas",,
"Is report","Es informe",,
"Line","Línea",,
"Lines","Líneas",,
"Marges","Marges",,
"No","No",,
"Payment delay (Average)","Plazo de pago (Promedio)",,
"Periodicity","Periodicidad",,
"Please select a company","Por favor, seleccione una empresa",,
"Populate","Poblar",,
"Previsional Marges","Marcas Previsionales",,
"Previsional Sales","Ventas Previsionales",,
"Previsional Spending","Gasto Previsional",,
"Realized","Realizado",,
"Reason","Razón",,
"Sales","Ventas",,
"Salesperson","Vendedor",,
"Show histrogram","Mostrar histrograma",,
"Spending","Gasto",,
"Starting Balance","Saldo inicial",,
"Suppliers payment delay (Average in days)","Retraso en el pago a los proveedores (Promedio en días)",,
"Take into account opportunies","Tener en cuenta las oportunidades",,
"To","Para",,
"Type","Tipo",,
"Update","Actualización",,
"Worst","Peor",,
"Yes","Sí",,
"value:Cash management","value:Gestión de caja",,
