"key","message","comment","context"
"Amount","Kwota",,
"Auto","Automatycznie",,
"Bank","Bank",,
"Base","Podstawa",,
"Best","Najlepszy",,
"Both","obydwu.",,
"Calculation Date",,,
"Cash management","Zarządzanie środkami pieniężnymi",,
"Comments","Komentarze",,
"Company","Firma",,
"Configuration","Konfiguracja",,
"Confirmed","Potwierdzone",,
"Currency","Waluta",,
"Current balance","Saldo bieżące",,
"Date","Data",,
"Details","Szczegóły",,
"Display","Wyświetlacz",,
"Element",,,
"Ending Balance","Bilans zamknięcia",,
"Estimated date","Szacowana data",,
"Estimated payment date","Szacowana data płatności",,
"Expected","Oczekiwany",,
"Expense",,,
"Forecast","Prognoza",,
"Forecast Assistant","Asystent prognozowania",,
"Forecast Assistants","Asystenci prognoz",,
"Forecast Reasons","Przyczyny prognoz",,
"Forecast Recap","Prognoza Przekształcenie",,
"Forecast Recap Line Type",,,
"Forecast Recap line Types",,,
"Forecast Recaps","Przekształcenia prognoz",,
"Forecast Report","Sprawozdanie z prognozy",,
"Forecast Reports","Sprawozdania z prognozy",,
"Forecast Type",,,
"Forecast Types",,,
"Forecast generator","Generator prognoz",,
"Forecast reason","Przyczyna prognozy",,
"Forecast reasons","Przyczyny prognozowania",,
"Forecast recap","Przekształcenie prognozy",,
"ForecastLine.amount",,,
"ForecastLine.balance",,,
"ForecastLine.estimatedDate",,,
"ForecastLine.relatedToName",,,
"ForecastLine.type",,,
"ForecastLineType.in",,,
"ForecastLineType.out",,,
"ForecastOpportunitiesType.base",,,
"ForecastOpportunitiesType.best",,,
"ForecastOpportunitiesType.no",,,
"ForecastOpportunitiesType.worst",,,
"ForecastRecap","PrognozaRecap",,
"ForecastRecap.bankDetailsIban",,,
"ForecastRecap.calculationDate",,,
"ForecastRecap.company",,,
"ForecastRecap.currency",,,
"ForecastRecap.endingBalance",,,
"ForecastRecap.fromDate",,,
"ForecastRecap.operationDetails",,,
"ForecastRecap.opportunitiesTypeSelect",,,
"ForecastRecap.startingBalance",,,
"ForecastRecap.title",,,
"ForecastRecap.toDate",,,
"ForecastRecapLine.balance",,,
"Forecasts","Prognozy",,
"Forecasts generated","Wygenerowane prognozy",,
"Format",,,
"From","Od",,
"Generate","Generuj",,
"Invalid dates","Nieważne daty",,
"Invoice",,,
"Is report","Czy raport jest raportem?",,
"Line","Linia",,
"Lines","Linie",,
"Marges","Marże",,
"No","Nie",,
"No move type found for element : %s",,,
"ODS",,,
"Operaton Type",,,
"Opportunity",,,
"PDF",,,
"Periodicity","Okresowość",,
"Please select a company","Proszę wybrać firmę",,
"Populate","Populacja",,
"Previsional Marges","Marże prewencyjne",,
"Previsional Sales","Sprzedaż prewencyjna",,
"Previsional Spending","Wydatki prewencyjne",,
"Print",,,
"Purchase Order",,,
"Purchase order",,,
"Realized","Zrealizowane",,
"Reason","Uzasadnienie",,
"Related to",,,
"Related to select",,,
"Reports",,,
"Salary",,,
"Sale Order",,,
"Sale order",,,
"Sales","Sprzedaż",,
"Salesperson","SalesMan",,
"Seq.",,,
"Sequence",,,
"Spending","Wydatki",,
"Starting Balance","Bilans początkowy",,
"Statuses to take into account",,,
"Take into account opportunies","Uwzględnić możliwości",,
"The company %s doesn't have any configured sequence for ForcastRecap",,,
"Timetable",,,
"Timetable Linked To",,,
"To","Do",,
"Type","Typ",,
"Update","Aktualizacja",,
"Worst","Najgorszy",,
"XLS",,,
"Yes","Tak",,
"value:Cash management","wartość: Zarządzanie środkami pieniężnymi",,
