"key","message","comment","context"
"% Charging Back Purhcases","Percentuale di ricarica dei bauletti di ritorno",,
"1",,,
"2",,,
"3",,,
"4",,,
"5",,,
"6",,,
"A deadline is required","È richiesta una scadenza",,
"Address",,,
"Advance payment invoices","Fatture di pagamento anticipato",,
"Analytic move lines",,,
"Annex","Allegato",,
"App business project","Progetto App business",,
"Are you sure wants to unlink project from selected lines?.","Sei sicuro di voler scollegare il progetto da linee selezionate?",,
"Attach the Annex to the invoice",,,
"Automatic Project","Progetto automatico",,
"Business project","Progetto imprenditoriale",,
"Business projects","Progetti di business",,
"Canceled",,,
"Charging Back Purchases Type","Ricarica indietro Tipo di acquisti",,
"Comments","Commenti",,
"Configurations","Configurazioni",,
"Confirmed Orders Total","Ordini confermati Totale",,
"Cost W.T.","Costo W.T.",,
"Currency","Valuta",,
"Customer deliveries","Consegne dei clienti",,
"Customer invoice lines","Linee di fatturazione clienti",,
"Customer invoices","Fatture clienti",,
"Customer referral","Référent client",,
"Date","Data",,
"Deadline","Scadenza",,
"Default Invoicing Product for Projects","Prodotto di fatturazione predefinito per progetti",,
"Delete","Cancellare",,
"Discount type","Tipo di sconto",,
"Discount amount","Importo dello sconto",,
"Display expense lines on printing","Visualizzazione delle righe di spesa per la stampa",,
"Display timesheet lines on printing","Visualizzazione delle righe dei tempi di stampa",,
"Draft",,,
"Elements To Invoice","Elementi da fatturare",,
"Enable task templates by product","Attivare i modelli di attività per prodotto",,
"Enable to invoice expense","Consentire la fatturazione delle spese",,
"Enable to invoice timesheet","Attivare la fatturazione dei tempi di fatturazione",,
"Estimated Costs Total","Costi stimati Totale",,
"Estimated Margin","Margine stimato",,
"Expense","Spese",,
"Expense Lines","Linee di spesa",,
"Expense Lines Priority","Priorità delle linee di spesa",,
"Expense lines","Linee di spesa",,
"Expenses","Spese",,
"ExpensesTotal","SpeseTotale",,
"Factory not found this type of generator","La fabbrica non ha trovato questo tipo di generatore",,
"Finalized Orders Total","Totale Ordini Definiti",,
"Free","Gratuito",,
"Generate Invoice","Genera fattura",,
"Generate/Select Project for Order","Generare/Selezionare il progetto per l'ordine",,
"Generated",,,
"Generated element type","Tipo di elemento generato",,
"Identically","Identico",,
"Invoice","Fattura",,
"Invoice generated","Fattura generata",,
"Invoice lines","Linee di fatturazione",,
"Invoice.draftInvoiceNoAnnex","ALLEGATO DELLA FATTURA PROFORMA N.",,
"Invoice.expenseProduct","Tipo di spesa",,
"Invoice.expenseTaxAmount","Fattura.spesa TaxAmount",,
"Invoice.expenseTitle","Dettagli delle spese",,
"Invoice.expenseTotalAmount","Importo totale",,
"Invoice.invoiceNoAnnex","ALLEGATO DELLA FATTURA N.",,
"Invoice.purchaseInvoiceNoAnnex","ALLEGATO DELLA FATTURA D'ACQUISTO N°",,
"Invoice.purchaseRefundNoAnnex","ALLEGATO DEL RIMBORSO ACQUISTO N.",,
"Invoice.refundNoAnnex","ALLEGATO DELLA RESTITUZIONE N.",,
"Invoice.supplierReference",,,
"Invoice.timesheetActivity","Attività",,
"Invoice.timesheetDuration","Durata",,
"Invoice.timesheetTitle","Dettagli del Timesheet",,
"Invoice.timesheetUser","Utente",,
"Invoiced","Fatturato",,
"Invoiced Orders Total","Ordini fatturati Totale",,
"Invoicing Expenses","Facturation NdeF",,
"Invoicing Purchases","Facturation Achats",,
"Invoicing Type","Tipo di fatturazione",,
