"key","message","comment","context"
"% Charging Back Purhcases","% Зарядные футляры для обратной зарядки",,
"1",,,
"2",,,
"3",,,
"4",,,
"5",,,
"6",,,
"A deadline is required","Требуется установить предельный срок",,
"Address",,,
"Advance payment invoices","Счета-фактуры на предоплату",,
"Analytic move lines",,,
"Annex","Приложение",,
"App business project","Бизнес-проект App",,
"Are you sure wants to unlink project from selected lines?.","Вы уверены, что хотите разорвать связь проекта с выбранными линиями?",,
"Attach the Annex to the invoice",,,
"Automatic Project","Автоматический проект",,
"Business project","Бизнес-проект",,
"Business projects","Бизнес-проекты",,
"Canceled",,,
"Charging Back Purchases Type","Обратное зачисление Тип выкупа",,
"Comments","Комментарии",,
"Configurations","Конфигурации",,
"Confirmed Orders Total","Подтвержденные заказы Всего",,
"Cost W.T.","Стоимость W.T.",,
"Currency","Валюта",,
"Customer deliveries","Поставки клиентам",,
"Customer invoice lines","Линии счетов клиентов",,
"Customer invoices","Счета клиентов",,
"Customer referral","Référent client",,
"Date","Дата",,
"Deadline","Крайний срок",,
"Default Invoicing Product for Projects","Продукт выставления счетов по умолчанию для проектов",,
"Delete","Удалить",,
"Discount type","Тип скидки",,
"Discount amount","Сумма скидки",,
"Display expense lines on printing","Отображение строк расходов на печать",,
"Display timesheet lines on printing","Отображение строк табеля учета рабочего времени при печати",,
"Draft",,,
"Elements To Invoice","Элементы для выставления счетов",,
"Enable task templates by product","Включить шаблоны задач по продуктам",,
"Enable to invoice expense","Разрешить выставлять счета-фактуры на расходы",,
"Enable to invoice timesheet","Включить ведение табеля учета рабочего времени.",,
"Estimated Costs Total","Сметные расходы Итого",,
"Estimated Margin","Расчетная маржа",,
"Expense","Расходы",,
"Expense Lines","Статьи расходов",,
"Expense Lines Priority","Приоритет направлений расходов",,
"Expense lines","Статьи расходов",,
"Expenses","Расходы",,
"ExpensesTotal","Итого Расходы",,
"Factory not found this type of generator","Завод не нашел такого типа генератора.",,
"Finalized Orders Total","Окончательные заказы Всего",,
"Free","Бесплатно",,
"Generate Invoice","Сформировать счет-фактуру",,
"Generate/Select Project for Order","Сгенерировать/выбрать проект для заказа",,
"Generated",,,
"Generated element type","Тип сгенерированного элемента",,
"Identically","Идентично",,
"Invoice","Счет",,
"Invoice generated","Сформированный счёт",,
"Invoice lines","Счет-фактуры",,
"Invoice.draftInvoiceNoAnnex","ПРИЛОЖЕНИЕ К ПРЕДВАРИТЕЛЬНОМУ СЧЕТУ-ФАКТУРЕ N°",,
"Invoice.expenseProduct","Тип расходов",,
"Invoice.expenseTaxAmount","Счет-фактура.расходМонтаж по налогу на прибыль",,
"Invoice.expenseTitle","Детали расходов",,
"Invoice.expenseTotalAmount","Общая сумма",,
"Invoice.invoiceNoAnnex","ПРИЛОЖЕНИЕ К СЧЁТУ-ФАКТУРЕ N°",,
"Invoice.purchaseInvoiceNoAnnex","ПРИЛОЖЕНИЕ К СЧЕТУ-ФАКТУРЕ N° ЗАКУПКИ",,
"Invoice.purchaseRefundNoAnnex","ПРИЛОЖЕНИЕ О ВОЗМЕЩЕНИИ ПОКУПНОЙ СТОИМОСТИ НЕ ПРИМЕНИМО",,
"Invoice.refundNoAnnex","ПРИЛОЖЕНИЕ О ВОЗМЕЩЕНИИ N°",,
"Invoice.supplierReference",,,
"Invoice.timesheetActivity","Деятельность",,
"Invoice.timesheetDuration","Продолжительность",,
"Invoice.timesheetTitle","Подробности табеля учета рабочего времени",,
"Invoice.timesheetUser","Пользователь",,
"Invoiced","Счета",,
"Invoiced Orders Total","Счета-фактуры Заказы Всего",,
"Invoicing Expenses","Facturation NdeF",,
"Invoicing Purchases","Facturation Achats",,
"Invoicing Type","Тип выставления счетов",,
"Invoicing business project","Бизнес-проект по выставлению счетов-фактур",,
"Invoicing business projects","выставление счетов бизнес-проектов",,
"Invoicing comment","Комментарий по выставлению счетов",,
"Invoicing project",,,
"Invoicing projects","Проекты выставления счетов",,
"Invoicing unit","Блок выставления счетов",,
"InvoicingProjectAnnex",,,
"InvoicingProjectAnnex.activity",,,
"InvoicingProjectAnnex.annex",,,
"InvoicingProjectAnnex.assignedTo",,,
