"key","message","comment","context"
"% Charging Back Purhcases","% Opladen van Purhcases",,
"1",,,
"2",,,
"3",,,
"4",,,
"5",,,
"6",,,
"A deadline is required","Een deadline is vereist",,
"Advance payment invoices","Voorschotfacturen",,
"Annex","Bijlage",,
"App business project","App bedrijfsproject",,
"Are you sure wants to unlink project from selected lines?.","Weet u zeker dat u het project wilt loskoppelen van geselecteerde lijnen?",,
"Assigned to","Toegewezen aan",,
"Automatic Project","Automatisch project",,
"Business project","Bedrijfsproject",,
"Business projects","Zakelijke projecten",,
"Charging Back Purchases Type","Opladen van Back Purchases Type",,
"Comments","Commentaar",,
"Configurations","Configuraties",,
"Confirmed Orders Total","Bevestigde orders Totaal",,
"Cost W.T.","Kosten W.T.",,
"Currency","Valuta",,
"Customer deliveries","Leveringen aan klanten",,
"Customer invoice lines","Factuurlijnen voor klanten",,
"Customer invoices","Facturen van klanten",,
"Date","Datum",,
"Deadline","Uiterste datum",,
"Default Invoicing Product for Projects","Standaardfacturatieproduct voor projecten",,
"Delay to start (Hours)","Vertraging om te beginnen (uren)",,
"Delete","Schrappen",,
"Discount Type","Type korting",,
"Discount amount","Korting bedrag",,
"Display expense lines on printing","Weergave van onkostenlijnen bij het afdrukken",,
"Display timesheet lines on printing","Tijdschema's bij het afdrukken weergeven",,
"Duration (Hours)","Duur (uren)",,
"Edit","Bewerken",,
"Edit task","Taak bewerken",,
"Elements To Invoice","Elementen op factuur",,
"Enable task templates by product","Taaksjablonen per product inschakelen",,
"Enable to invoice expense","Factureren van uitgaven mogelijk maken",,
"Enable to invoice timesheet","Facturering van de urenstaat mogelijk maken",,
"Estimated Costs Total","Geschatte kosten Totaal",,
"Estimated Margin","Geschatte marge",,
"Expense","Uitgaven",,
"Expense Lines","Uitgavenlijnen",,
"Expense Lines Priority","Uitgavenlijnen Prioriteit",,
"Expense lines","Uitgavenlijnen",,
"Expenses","Uitgaven",,
"ExpensesTotal","Uitgaven Totaal",,
"Factory not found this type of generator","Fabriek heeft dit type generator niet gevonden",,
"Finalized Orders Total","Afgeronde orders Totaal",,
"Flat Rate","Vast tarief",,
"Free","Gratis",,
"Generate Invoice","Factuur genereren",,
"Generate/Select Project for Order","Genereer/selecteer project voor bestelling",,
"Generated element type","Gegenereerd elementtype",,
"Identically","Identiek",,
"Invoice","Factuur",,
"Invoice generated","Factuur gegenereerd",,
"Invoice lines","Factuur lijnen",,
"Invoice.draftInvoiceNoAnnex","BIJLAGE VAN PROFORMA FACTUUR NR.",,
"Invoice.expenseProduct","Soort uitgave",,
"Invoice.expenseTaxAmount","Factuur.expenseTaxAmount",,
"Invoice.expenseTitle","Uitgaven details",,
"Invoice.expenseTotalAmount","Totaal bedrag",,
"Invoice.invoiceNoAnnex","BIJLAGE VAN FACTUUR NR.",,
"Invoice.purchaseInvoiceNoAnnex","BIJLAGE VAN AANKOOPFACTUUR NR.",,
"Invoice.purchaseRefundNoAnnex","BIJLAGE BIJ DE TERUGBETALING BIJ AANKOOP NR.",,
"Invoice.refundNoAnnex","BIJLAGE BIJ DE TERUGBETALING NR.",,
"Invoice.timesheetActivity","Activiteit",,
"Invoice.timesheetDuration","Duur",,
"Invoice.timesheetTitle","Timesheet details",,
"Invoice.timesheetUser","Gebruiker",,
"Invoiced","Gefactureerd",,
"Invoiced Orders Total","Gefactureerde orders Totaal",,
