"key","message","comment","context"
"% Charging Back Purhcases","% Aufladen von Rückentaschen",,
"1",,,
"2",,,
"3",,,
"4",,,
"5",,,
"6",,,
"A deadline is required","Eine Frist ist erforderlich",,
"Address",,,
"Advance payment invoices","Vorauszahlungsrechnungen",,
"Analytic move lines",,,
"Annex","Anhang",,
"App business project","App Geschäftsprojekt",,
"Are you sure wants to unlink project from selected lines?.","Sind Sie sicher, dass Sie das Projekt von ausgewählten Linien trennen möchten?",,
"Attach the Annex to the invoice",,,
"Automatic Project","Automatisches Projekt",,
"Business project","Geschäftsprojekt",,
"Business projects","Geschäftsprojekte",,
"Canceled",,,
"Charging Back Purchases Type","Rücklastschrift Kaufart",,
"Comments","Kommentare",,
"Configurations","Konfigurationen",,
"Confirmed Orders Total","Summe der bestätigten Aufträge",,
"Cost W.T.","Kosten W.T.",,
"Currency","Währung",,
"Customer deliveries","Kundenlieferungen",,
"Customer invoice lines","Kundenrechnungszeilen",,
"Customer invoices","Kundenrechnungen",,
"Customer referral","Référent client",,
"Date","Datum",,
"Deadline","Deadline",,
"Default Invoicing Product for Projects","Standard-Fakturierungsprodukt für Projekte",,
"Delete","Löschen",,
"Discount Type","Rabattart",,
"Discount amount","Rabattbetrag",,
"Display expense lines on printing","Anzeige von Spesenzeilen beim Drucken",,
"Display timesheet lines on printing","Zeiterfassungszeilen beim Drucken anzeigen",,
"Draft",,,
"Elements To Invoice","Zu fakturierende Elemente",,
"Enable task templates by product","Aufgabenvorlagen nach Produkt aktivieren",,
"Enable to invoice expense","Aktivieren der Rechnungsstellung von Spesen",,
"Enable to invoice timesheet","Aktivieren der Rechnungsstellung des Arbeitszeitblattes",,
"Estimated Costs Total","Geschätzte Kosten gesamt",,
"Estimated Margin","Geschätzte Marge",,
"Expense","Aufwand",,
"Expense Lines","Spesenzeilen",,
"Expense Lines Priority","Spesenzeilen Priorität",,
"Expense lines","Ausgabenzeilen",,
"Expenses","Aufwendungen",,
"ExpensesTotal","AufwendungenGesamt",,
"Factory not found this type of generator","Werkseitig wurde dieser Generatortyp nicht gefunden.",,
"Finalized Orders Total","Finalisierte Aufträge Gesamt",,
"Free","Kostenlos",,
"Generate Invoice","Rechnung erstellen",,
"Generate/Select Project for Order","Projekt für Auftrag generieren/auswählen",,
"Generated",,,
"Generated element type","Generierte Elementart",,
"Identically","Identisch",,
"Invoice","Rechnung",,
"Invoice generated","Rechnung erstellt",,
"Invoice lines","Rechnungszeilen",,
"Invoice.draftInvoiceNoAnnex","ANHANG DER PROFORMA-RECHNUNG N°.",,
"Invoice.expenseProduct","Spesenart",,
"Invoice.expenseTaxAmount","Rechnung.AufwandSteuerBetrag",,
"Invoice.expenseTitle","Spesenangaben",,
"Invoice.expenseTotalAmount","Gesamtbetrag",,
"Invoice.invoiceNoAnnex","ANHANG DER RECHNUNG NR.",,
"Invoice.purchaseInvoiceNoAnnex","ANHANG DER EINGANGSRECHNUNG NR.",,
"Invoice.purchaseRefundNoAnnex","ANHANG DER RÜCKERSTATTUNG DES KAUFPREISES N°.",,
"Invoice.refundNoAnnex","ANHANG DER ERSTATTUNG NR.",,
"Invoice.supplierReference",,,
"Invoice.timesheetActivity","Aktivität",,
"Invoice.timesheetDuration","Dauer",,
"Invoice.timesheetTitle","Zeiterfassungsdetails",,
"Invoice.timesheetUser","Benutzer",,
"Invoiced","Rechnungsstellung",,
"Invoiced Orders Total","Summe der fakturierten Aufträge",,
"Invoicing Expenses","Facturation NdeF",,
"Invoicing Purchases","Facturation Achats",,
"Invoicing Type","Fakturierungsart",,
"Invoicing business project","Rechnungsstellung Geschäftsprojekt",,
"Invoicing business projects","Fakturierung von Geschäftsprojekten",,
"Invoicing comment","Fakturierungskommentar",,
"Invoicing project",,,
"Invoicing projects","Fakturierungsprojekte",,
"Invoicing unit","Fakturierungseinheit",,
"InvoicingProjectAnnex",,,
"InvoicingProjectAnnex.activity",,,
"InvoicingProjectAnnex.annex",,,
"InvoicingProjectAnnex.assignedTo",,,
"InvoicingProjectAnnex.businessProject",,,
"InvoicingProjectAnnex.code",,,
"InvoicingProjectAnnex.comments",,,
"InvoicingProjectAnnex.currency",,,
"InvoicingProjectAnnex.customer",,,
"InvoicingProjectAnnex.date",,,
"InvoicingProjectAnnex.deadline",,,
"InvoicingProjectAnnex.dueDate",,,
"InvoicingProjectAnnex.duration",,,
"InvoicingProjectAnnex.estimatedShippingDate",,,
"InvoicingProjectAnnex.expenseDate",,,
"InvoicingProjectAnnex.expenseType",,,
"InvoicingProjectAnnex.expenses",,,
"InvoicingProjectAnnex.fromDate",,,
"InvoicingProjectAnnex.invoiceGenerated",,,
"InvoicingProjectAnnex.invoiced",,,
"InvoicingProjectAnnex.name",,,
"InvoicingProjectAnnex.parentProject",,,
"InvoicingProjectAnnex.productName",,,
"InvoicingProjectAnnex.progress",,,
"InvoicingProjectAnnex.project",,,
"InvoicingProjectAnnex.projects",,,
"InvoicingProjectAnnex.purchaseOrder",,,
"InvoicingProjectAnnex.purchases",,,
"InvoicingProjectAnnex.qty",,,
"InvoicingProjectAnnex.sales",,,
"InvoicingProjectAnnex.status",,,
"InvoicingProjectAnnex.supplier",,,
"InvoicingProjectAnnex.task",,,
"InvoicingProjectAnnex.taskDate",,,
