"key","message","comment","context"
"% of the operation","% operacji",,
"Action proposed","Proponowane działania",,
"Actions","Działania",,
"Alert calendar","Kalendarz alarmów",,
"All operations","Wszystkie operacje",,
"Calendar","Kalendarz",,
"Cancel","Anulowanie",,
"Canceled","Anulowany",,
"Code","Kod",,
"Configuration","Konfiguracja",,
"Confirm","Potwierdź",,
"Confirmed","Potwierdzone",,
"Control Frequency","Częstotliwość sterowania",,
"Control Points","Punkty kontrolne",,
"Control point list","Lista punktów kontroli",,
"Control point model list","Wzorcowy wykaz punktów kontroli",,
"Control point name","Nazwa punktu kontroli",,
"Control points","Punkty kontrolne",,
"Control type","Typ kontroli",,
"Corrective actions","Działania naprawcze",,
"Create a quality alert","Utwórz powiadomienie o jakości",,
"Date","Data",,
"Deadline","Ostateczny termin",,
"Description","Opis",,
"Draft","Wstępny projekt",,
"Dummy","Dumia",,
"Edit control points","Edycja punktów kontrolnych",,
"End date","Data końcowa",,
"Every","Każdy",,
"Fail","Nie powiodło się",,
"Failed","Nieudane",,
"Finish","Finisz",,
"Finished","Gotowe",,
"From Date","Od daty",,
"Full name","Pełne imię i nazwisko",,
"High","Wysoki",,
"In progress","W trakcie realizacji",,
"Instructions","Instrukcje",,
"Label","Etykieta",,
"Low","Niskie",,
"Measure","Środek",,
"Message if failure","Komunikat w przypadku awarii",,
"My alerts","Moje ostrzeżenia",,
"My quality controls","Moje kontrole jakości",,
"My team alerts","Alerty mojego zespołu",,
"My team quality controls","Kontrola jakości w moim zespole",,
"Name","Nazwa",,
"New","Nowy",,
"Normal","Normalny",,
"Notes","Uwagi",,
"Number of quality alerts","Liczba wpisów dotyczących jakości",,
"Number of quality controls","Liczba kontroli jakości",,
"Number of solved quality alerts","Liczba rozwiązanych wpisów dotyczących jakości",,
"Pass","Przepustka",,
"Pass-fail","Przejście - nieprzekazanie",,
"Passed","Przepuszczone",,
"Pause","Pauza",,
"Periodically","Okresowo",,
"Plan","Plan",,
"Planned","Planowane",,
"Pre-fill control points","Punkty kontroli wstępnej napełniania",,
"Preventive actions","Działania zapobiegawcze",,
"Priority","Priorytet",,
"Product","Produkt",,
"Propose action","Zaproponuj działanie",,
"Quality","Jakość",,
"Quality Dashboard","Jakość Deska rozdzielcza",,
"Quality alert","Ostrzeżenie dotyczące jakości",,
"Quality alert filters","Filtry alarmów jakościowych",,
"Quality alerts","Alerty dotyczące jakości",,
"Quality control","Kontrola jakości",,
"Quality control calendar","Kalendarz kontroli jakości",,
"Quality control filters","Filtry kontroli jakości",,
"Quality controls","Kontrole jakości",,
"Quality process","Procesy jakościowe",,
"Quality processes","Procesy jakościowe",,
"Quality tag","Znacznik jakości",,
"Quality teams","Zespoły ds. jakości",,
"Randomly","Przypadkowo",,
"Reference","Odniesienie",,
"Reportings","Sprawozdania",,
"Result","Wynik",,
"Root cause","Główna przyczyna",,
"Root causes","Przyczyny źródłowe",,
"Sequence","Kolejność",,
"Solve","Rozwiązywać problemy",,
"Solved","Rozwiązane",,
"Standby","Gotowość do pracy",,
"Start","Start",,
"Start date","Data początkowa",,
"Status","Status",,
"Status select","Wybór statusu",,
"Tags","Tagi",,
"Take a picture","Zrób zdjęcie",,
"Team","Zespół",,
"Test type","Typ badania",,
"To Date","Do daty",,
"To do","Aby to zrobić",,
"Urgent","Pilny",,
"Week(s)","Tydzień (tygodnie)",,
"Work center","Centrum pracy",,
"counter","dać replikę",,
"quality.responsible","Odpowiedzialny",,
"value:Quality","wartość: jakość",,
