"key","message","comment","context"
"An error occurs while opening the connection. Please verify the following URL : %s.","Une erreur est survenue pendant la connexion. Veuillez verifier l'URL suivant: %s.",,
"Can not opening the connection to a empty URL.","Impossible d'établir la connexion avec un URL vide.",,
"Cannot find record #%s","Impossible de trouver l’enregistrement #%s",,
"Meta json field type %s could not be converted to a meta field type.","Le type de champ personnalisé %s n'a pas pu être converti vers un type de champ.",,
"No such template","Modèle non trouvé",,
"Templating can not be empty","Le modèle ne peut pas être vide",,
"The collection of IDs cannot be null.","Les Ids sélectionnés ne peuvent être vide.",,
"The consumer cannot be null.","La personne qui consomme ne peut être vide.",,
"The parameter copyNumber should be superior to 0.","Le paramètre copyNumber devrait être plus grand que 0.",,
"This field needs to be unique.","Ce champ doit être unique.",,
"Type %s could not be converted to json type.","Le type %s n'a pas pu être converti en type de champ personnalisé.",,
"Url %s is malformed.","Le format de l’url %s est incorrect.",,
"Years in 360 days","L'année en 360 jours",,
