"key","message","comment","context"
"% Gap",,,
"%s building",,,
"%s consume",,,
"%s missing",,,
"105",,,
"5",,,
"A cancel reason must be selected",,,
"Action","Действие",,
"Actions","Действия",,
"Add Manuf. Order","Добавить производство Заказ",,
"Add components in bulk",,,
"Add to components",,,
"All Current Manufacturing Orders","Все текущие производственные заказы",,
"All Upcoming Manufacturing Orders","Все будущие заказы на производство",,
"All products has been consumed",,,
"Allocate",,,
"Alternative Bill of materials","Альтернативная спецификация материалов",,
"App production","Производство приложений",,
"Applicable","применимый",,
"Approval","Утверждение",,
"Automatic email was not sent because no default email account and/or no valid email account was found : please create one.",,,
"Automatically plan the manuf. orders generated from sale order","Автоматически планировать заказы мануфактуры, полученные из заказов на продажу.",,
"Available stock","Имеющиеся в наличии запасы",,
"Average Price","Средняя цена",,
"BOM","СПЕЦИФИКАЦИЯ",,
"BOM.billOfMaterialList","Компоненты Резюме",,
"BOM.company","Компания",,
"BOM.defineSubBillOfMaterial","Определить субнакладную материаловедения",,
"BOM.hasNoManageStock","Не управлять запасами",,
"BOM.priority","Приоритет",,
"BOM.qty","Количество",,
"BOM.residualProducts",,,
"BOM.title","спецификация материалов",,
"BOM.unit","Подразделение",,
"BOM.versionNumber","Номер версии",,
"BOMs","спецификации",,
"Barcode","Штрих-код",,
"Barcode Type","Тип штрихкода",,
"Batchs","Пакеты",,
"Bill of Materials","спецификация материалов",,
"Bill of material",,,
"Bill of material and production process must be applicable",,,
"Bill of materials","спецификация материалов",,
"BillOfMaterial","BillOfMaterial",,
"Bills of material","Материальные ведомости",,
"Bills of material filters",,,
"Bills of materials","Накладные на материалы",,
"BoM","Банк Москвы",,
"Bom child tree list","Дерево деревьев бомбы",,
"Bom level","Уровень бомбы",,
"Bom tree list","Список бомб",,
"Brand","Бренд",,
"Buying currency",,,
"Buying date",,,
"Buying price",,,
"Calculate all BOM levels",,,
"Calculation date",,,
"Calculation number",,,
"Calculation type","Тип расчета",,
"Cancel","Отмена",,
"Cancel Reason",,,
"Cancel Reasons",,,
"Cancel reason",,,
"Cancel reservation",,,
"Canceled","Отмена",,
"Cancellation",,,
"Cancellation confirmation",,,
"Cancelled MOs","Отмена МО",,
"Cancelled Operations","Отмена операций",,
"Cannot add a manufacturing order without a production process. Please check that your chosen bill of materials has a valid production process.","Невозможно добавить производственный заказ без производственного процесса. Убедитесь, что выбранная спецификация материалов соответствует действующему производственному процессу.",,
"Capacity settings","настройки ёмкости",,
"Category",,,
"Change allocated qty",,,
"Charge by machine","Зарядка с помощью машины",,
"Code","Код",,
"Comments","Комментарии",,
"Companies",,,
"Company","Компания",,
"Components","Компоненты",,
"Components default stock location","Расположение склада компонентов по умолчанию",,
"Components valuation method for BOM",,,
"Components valuation method for manuf. order",,,
"Comput. cost",,,
"Compute cost price","Вычислить себестоимость",,
"Compute total forecast",,,
"Compute work in progress valuation","Расчет стоимости незавершенного производства",,
"Computed work in progress valuation","Расчетная оценка незавершенного производства",,
"Computed_cost",,,
"Condition","Условие",,
"Configuration","Конфигурация",,
"Configurator","Конфигуратор",,
"Configurator BOM","Конфигуратор BOM",,
"Configurator BOM component",,,
"Configurator BOM components",,,
"Configurator BOM tree view","Конфигуратор Вид дерева спецификации спецификаций",,
