"key","message","comment","context"
"105",,,
"5",,,
"A cancel reason must be selected",,,
"Action","Actie",,
"Actions","Acties",,
"Add Manuf. Order","Manuf toevoegen. Bestellen",,
"Add components in bulk",,,
"Add to components",,,
"All Current Manufacturing Orders","Alle huidige productieorders",,
"All Upcoming Manufacturing Orders","Alle komende productieorders",,
"All products has been consumed",,,
"All products has been produced. Do you want to finish MO ?",,,
"Alternative Bill of materials","Alternatieve materiaallijst",,
"An error occured while cleaning up invalid bills of materials sub-trees. Process was aborted after reaching sub-tree of depth 100.",,,
"App production","App productie",,
"Applicable","Toepasselijk",,
"Approval","Goedkeuring",,
"Automatically plan the manuf. orders generated from sale order","Automatisch plannen van de manuf. orders gegenereerd uit verkooporder",,
"Available stock","Beschikbare voorraad",,
"Average Price","Gemiddelde prijs",,
"BOM","BOM",,
"BOM Line",,,
"BOM Lines",,,
"BOM.billOfMaterialList","Componenten Samenvatting",,
"BOM.company","Bedrijf",,
"BOM.hasNoManageStock","Geen voorraadbeheer",,
"BOM.isSpecific",,,
"BOM.priority","Prioriteit",,
"BOM.qty","Qty",,
"BOM.title","Materiaallijst",,
"BOM.unit","Eenheid",,
"BOM.versionNumber","Versienummer",,
"Barcode","Barcode",,
"Barcode Type","Barcode Type",,
"Batchs","Partijen",,
"Bill of Materials","Materiaallijst",,
"Bill of materials","Materiaallijst",,
"Bill of materials and production process must be applicable",,,
"Bill of materials","Materiaallijst",,
"Bill of materials component",,,
"BillOfMaterial","BillOfMaterial",,
"Bills of material","Rekeningen van materiaal",,
"Bills of materials","Rekeningen van materialen",,
"BoM","BoM",,
"Bom level","Bomniveau",,
"Brand","Merk",,
"Calculate all BOM levels",,,
"Calculation date",,,
"Calculation number",,,
"Calculation type","Soort berekening",,
"Cancel","Annuleren",,
"Cancel Reason",,,
"Cancel Reasons",,,
"Cancel reason",,,
"Canceled","Geannuleerd",,
"Cancellation",,,
"Cancellation confirmation",,,
"Cancelled MOs","Geannuleerde MO's",,
"Cancelled Operations","Geannuleerde bewerkingen",,
"Cannot add a manufacturing order without a production process. Please check that your chosen bill of materials has a valid production process.","Kan geen productieorder toevoegen zonder productieproces. Controleer of de door u gekozen materiaallijst een geldig productieproces heeft.",,
"Capacity settings","Capaciteitsinstellingen",,
"Charge by machine","Opladen met de machine",,
"Code","Code",,
"Comments","Commentaar",,
"Companies",,,
"Company","Bedrijf",,
"Component",,,
"Components","Onderdelen",,
"Components default stock location","Componenten standaard voorraadlocatie",,
"Components valuation method for BOM",,,
"Components valuation method for manuf. order",,,
"Comput. cost",,,
"Compute cost price","Berekenen kostprijs",,
"Compute work in progress valuation","Berekenen waardering onderhanden werk",,
"Computed work in progress valuation","Berekende waardering van onderhanden werk",,
"Computed_cost",,,
"Condition","Voorwaarde",,
"Configuration","Configuratie",,
"Configurator","Configurator",,
"Configurator BOM","Configurator BOM",,
"Configurator BOM tree view","Configurator BOM-boomweergave",,
"Configurator BoM","Configurator BoM",,
"Configurator Phase","Configuratorfase",,
"Configurator Phases","Configurator fasen",,
"Configurator Prod Process","Configurator Prod-proces",,
"Configurator creators","Configurator makers",,
"Configurator production process","Configurator productieproces",,
"Configurators","Configuratoren",,
"Configurators BOMs","Configuratoren BOM's",,
"Configurators BOMs tree","Configuratoren BOM's boomstructuur",,
"Confirm cancellation",,,
"Consume in stock moves",,,
"Consumed product","Verbruikte producten",,
"Consumed product waste","Verbruiksafval",,
"Consumed products","Verbruikte producten",,
"Consumed quantity","Verbruikte hoeveelheid",,
"Consumption","Verbruik",,
"Consumption qty","Verbruik qty",,
"Control on receipt","Controle bij ontvangst",,
"Cost","Kosten",,
"Cost (W.T.)","Kosten (W.T.)",,
"Cost Price","Kostprijs",,
"Cost calculations",,,
"Cost price","Kostprijs",,
"Cost price calculation",,,
"Cost sheet","Kostenstaat",,
"Cost sheet - %s","Kostenplaatje - %s",,
"Cost sheet group","Kostenplaatjes groep",,
"Cost sheet group for product","Kostenplaatjesgroep voor product",,
"Cost sheet group for work center","Kostenplaatjesgroep voor werkcentrum",,
"Cost sheet groups","Kostenplaatjes groepen",,
"Cost sheet line","Kostenplaatje lijn",,
"Cost sheet line detail","Kostenplaatje lijndetails",,
"Cost sheet lines","Kostenplaatjeslijnen",,
"Cost sheets","Kostenbladen",,
"Cost sheets tree","Kostenbladen boom",,
"Cost to apply",,,
"Cost type","Kostensoort",,
"CostSheet","KostenSheet",,
"CostSheet.ManufOrderNumber","MO NR.",,
"CostSheet.billOfMaterial","Materiaallijst",,
"CostSheet.calculationDate",,,
"CostSheet.calculationType",,,
"CostSheet.calculationTypeBillOfMaterial",,,
"CostSheet.calculationTypeEndOfProduction",,,
"CostSheet.calculationTypePartialEndOfProduction",,,
"CostSheet.calculationTypeWorkInProgress",,,
"CostSheet.company","Bedrijf",,
"CostSheet.costPrice","Kostprijs",,
"CostSheet.costSheetLineBomLevel","BOM-niveau",,
"CostSheet.costSheetLineCode","Code",,
"CostSheet.costSheetLineConsumptionQty","Verbruik Qty",,
"CostSheet.costSheetLineCostSheetGroup","Kostprijsfiche Groep",,
"CostSheet.costSheetLineName","Naam",,
"CostSheet.costSheetLineUnit","Eenheid",,
"CostSheet.costSheetLines","Kostenblad Lijn Detail",,
"CostSheet.createdBy","Gemaakt door",,
"CostSheet.createdOn","Gemaakt op",,
"CostSheet.currency","Valuta",,
"CostSheet.dateOfEdition","Datum van uitgave",,
"CostSheet.legend",,,
"CostSheet.lineType","Type",,
"CostSheet.lineTypeConsumeProduct","Verbruikte producten",,
"CostSheet.lineTypeConsumeProductWaste","Verbruiksafval",,
"CostSheet.lineTypeHuman",,,
"CostSheet.lineTypeIndirectCost","Indirecte kosten",,
"CostSheet.lineTypeProduceProduct","Produceer Product",,
"CostSheet.lineTypeWorkCenter","Werkcentrum",,
"CostSheet.manufOrder","Productieorder",,
"CostSheet.title","KOSTENSCHAP",,
"Cost_to_apply",,,
"Costing settings","Kostenberekening instellingen",,
"Costs computed",,,
"Costs updated",,,
"Create production order","Creëer productieorder",,
"Created by","Gemaakt door",,
"Created on","Gemaakt op",,
"Currency","Valuta",,
"Customer","Klant",,
"Cycle unit","Cyclus eenheid",,
"Dashboard","Dashboard",,
"Data import failed",,,
"Date of calculation","Datum van berekening",,
"Dates","Data",,
"Default BOM","Standaard BOM",,
"Default Bill of materials","Standaard materiaallijst",,
"Default Machine","Standaardmachine",,
"Default Machine settings","Standaard machine-instellingen",,
"Default sequence","Standaard volgorde",,
"Default work center product","Standaardwerkplaatsproduct",,
"Define as default bill of materials of product","Definieer als standaard materiaallijst van het product",,
"Define sub bill of materials","Definieer sub materiaallijst",,
"Define with a configurator","Definiëren met een configurator",,
"Define with a script","Definieer met een script",,
"Description","Beschrijving",,
"Descriptions","Beschrijvingen",,
"Details",,,
"Diff","Verschil",,
"Diff consume manuf order","Diff consumeren manuf order",,
"Diff consume operation order","Verschil verbruiksorder",,
"Difference","Verschil",,
"Differences","Verschillen",,
"Direct Manufacturing","Directe productie",,
"Direct Material","Directe Materiaal",,
"Do you really wish to create a new version of this bill of materials ?","Wilt u echt een nieuwe versie van deze materiaallijst maken?",,
