"key","message","comment","context"
"% Gap","% 差异",,
"%d MO created.","%d 生产订单已创建",,
"%s building","%s 正在生产",,
"%s consume","%s 正在消耗",,
"%s missing","%s 缺少",,
"* %s Computed work in progress valuation","* %s 计算中的在制品价值",,
"* %s Filled SOP lines","* %s 已填充的SOP行",,
"105",,,
"5",,,
"<b>Missing components</b> :<br/>%s","<b>缺少的组件</b> :<br/>%s",,
"A cancel reason must be selected","必须选择一个取消原因。",,
"A list of sale order lines that will be processed. The lines that can be selected are the ones conforming to the following conditions :\nProduct is storable\nProduct is managed in stock\nProduct is not excluded from mrp\nSale order/quotation has the same stockLocation or a subLocation\nIf MPS, product must be a finished product\nDelivered quantity of the line must be lower than total quantity\nThe line must conform to one or several of the mrp move types","将要处理的销售订单行列表。可以选择符合以下条件的行：\n产品可存储\n产品在库存中管理\n产品未从MRP中排除\n销售订单/报价具有相同的库存位置或子位置\n如果是MPS，产品必须是成品\n行的已交货数量必须小于总数量\n行必须符合一个或多个MRP移动类型",,
"Action","操作",,
"Actions","操作",,
"Add Manuf. Order","添加生产订单",,
"All Child MO","所有子生产订单",,
"All Current Manufacturing Orders","所有当前生产订单",,
"All Upcoming Manufacturing Orders","所有即将生产订单",,
"All products has been consumed","所有产品已被消耗",,
"Allocate","分配",,
"Allocate all","全部分配",,
"Allow to personalize bill of material","允许个性化物料清单",,
"Allow to personalize production process","允许个性化生产流程",,
"Alternative Bill of materials","替代物料清单",,
"Anomalies","异常",,
"App","应用",,
"App Supplychain","供应链应用",,
"App manufacturing","生产应用",,
"App production","生产应用",,
"Applicable","适用",,
"Approval","审批",,
"Are you sure you want to merge those manufacturing orders?","您确定要合并这些生产订单吗？",,
"Are you sure you want to run the calculation ? Calculation can take a long time.",,,
"As soon as possible","尽快",,
"At the latest","最迟",,
"Auto request qty for manuf orders","自动请求生产订单数量",,
"Automatic email was not sent because no default email account and/or no valid email account was found : please create one.","由于未找到默认电子邮件账户和/或无效的电子邮件账户，自动电子邮件未发送：请创建一个。",,
"Automatically plan after fusion","融合后自动计划",,
"Automatically plan the manuf. orders generated from sale order","自动计划从销售订单生成的生产订单",,
"Available stock","可用库存",,
"Average Price","平均价格",,
"BOM","物料清单",,
"BOM currently has no status","物料清单当前没有状态",,
"BOM is already on draft status","物料清单已经是草稿状态",,
"BOM.billOfMaterialList","组件",,
"BOM.company","公司",,
"BOM.defineSubBillOfMaterial","定义子物料清单",,
"BOM.hasNoManageStock","不管理库存",,
"BOM.priority","优先级",,
"BOM.qty","数量",,
"BOM.residualProducts","残余产品",,
"BOM.title","物料清单",,
"BOM.unit","单位",,
"BOM.versionNumber","版本号",,
"Back to draft","返回草稿",,
"Barcode","条形码",,
"Barcode Type","条形码类型",,
"Batchs","批处理",,
"Bill of material","物料清单",,
"Bill of material line","物料清单行",,
"Bill of material line list","物料清单行列表",,
"Bill of materials","物料清单",,
"Bill of materials import","物料清单导入",,
"Bill of materials import line","物料清单导入行",,
"Bill of materials import line tree","物料清单导入行树",,
"Bill of materials import lines","物料清单导入行",,
"Bill of materials import source","物料清单导入源",,
"Bill of materials import sources","物料清单导入源",,
"Bill of materials imports","物料清单导入",,
"BillOfMaterial","物料清单",,
"Bills of material","物料清单",,
"Bills of material filters","物料清单过滤器",,
"Bills of materials","物料清单",,
"Bills of materials generated","生成的物料清单",,
"Binding file","绑定文件",,
"BoM","物料清单",,
"BoM line","物料清单行",,
"Bom child tree list","物料清单子树列表",,
"Bom level","物料清单级别",,
"Bom tree list","物料清单树列表",,
"Brand","品牌",,
"Buying currency","采购货币",,
"Buying date","采购日期",,
"Buying price","采购价格",,
"By enabling this, the total cost price will be calculated by considering the real duration (including hours) of production cycle.","通过启用此选项，总成本价格将根据生产周期的实际持续时间（包括小时数）进行计算。",,
"Calculate all BOM levels","计算所有物料清单级别",,
"Calculation date","计算日期",,
"Calculation in progress","计算进行中",,
"Calculation number","计算编号",,
"Calculation type","计算类型",,
"Calendars","日历",,
"Cancel","取消",,
"Cancel Reason","取消原因",,
"Cancel Reasons","取消原因",,
"Cancel reason","取消原因",,
"Cancel reservation","取消预留",,
"Canceled","已取消",,
"Cancellation","取消",,
"Cancellation confirmation","取消确认",,
"Cancelled MOs","已取消的生产订单",,
"Cancelled Operations","已取消的操作",,
"Cannot add a manufacturing order without a production process. Please check that your chosen bill of materials has a valid production process.","无法添加没有生产流程的生产订单。请检查您选择的物料清单是否有有效的生产流程。",,
"Cannot make BOM applicable that is not validated","无法将未验证的物料清单设置为可用",,
"Cannot make BOM obsolete that is not applicable","无法将未启用的物料清单设置为过时",,
"Cannot make prod process applicable that is not validated","无法将未验证的生产流程设置为可用",,
"Cannot make prod process obsolete that is not applicable","无法将未启用的生产流程设置为过时",,
"Cannot validate BOM that is not draft","无法验证非草稿状态的物料清单",,
"Cannot validate prod process that is not draft","无法验证非草稿状态的生产流程",,
"Capacity","容量",,
"Capacity settings","容量设置",,
"Category","类别",,
"Change allocated qty","更改分配数量",,
"Children MO","子生产订单",,
"Code","代码",,
"Comments","评论",,
"Companies","公司",,
"Company","公司",,
"Company_currency","公司货币",,
"Completed","已完成",,
"Components","组件",,
"Components default stock location","组件默认库存位置",,
"Components valuation method for BOM","物料清单组件的估值方法",,
"Components valuation method for manuf. order","生产订单组件的估值方法",,
"Comput. cost","计算成本",,
"Compute cost price","计算成本价",,
"Compute total forecast","计算总预测",,
"Compute work in progress valuation","计算在制品价值",,
"Computed_cost","计算成本",,
"Condition","条件",,
"Configuration","配置",,
"Configuration issue in product %s: the MRP execution was canceled because a loop was detected when searching for components in BOM.","产品 %s 的配置问题：由于在物料清单中搜索组件时检测到循环，MRP 执行已取消。",,
"Configuration issue: the MRP execution was canceled because a loop was detected when searching for components in BOM.","配置问题：由于在物料清单中搜索组件时检测到循环，MRP 执行已取消。",,
"Configurator BOM","配置器物料清单",,
"Configurator BOM component","配置器物料清单组件",,
"Configurator BOM components","配置器物料清单组件",,
"Configurator BOM tree view","配置器物料清单树视图",,
"Configurator BoM","配置器物料清单",,
"Configurator Phase","配置器阶段",,
"Configurator Phases","配置器阶段",,
"Configurator Prod Process","配置器生产流程",,
"Configurator Prod Process filters","配置器生产流程过滤器",,
"Configurator creators","配置器创建者",,
"Configurator prod product","配置器生产产品",,
"Configurator prod products","配置器生产产品",,
"Configurator production process","配置器生产流程",,
"Configurators","配置器",,
"Configurators BOMs","配置器物料清单",,
"Configurators BOMs tree","配置器物料清单树",,
"Confirm cancellation","确认取消",,
"Confirm forecasts","确认预测",,
"Consume in stock moves","消耗移库",,
"Consumed product","消耗产品",,
"Consumed product waste","消耗产品废料",,
"Consumed products","消耗产品",,
"Consumed products on phases","阶段消耗产品",,
"Consumed quantity","消耗数量",,
"Consumption","消耗",,
"Consumption qty","消耗数量",,
"Content lines","内容行",,
"Continuity by default","默认连续性",,
"Control on receipt","收货控制",,
"Cost","成本",,
"Cost (W.T.)","成本（含税）",,
"Cost Price","成本价",,
"Cost calculations","成本计算",,
"Cost per process line","每工序成本",,
"Cost price","成本价",,
"Cost price calculation","成本价计算",,
"Cost sheet","成本表",,
"Cost sheet - %s","成本表 - %s",,
"Cost sheet group","成本组",,
"Cost sheet group for product","产品成本组",,
"Cost sheet group for work center","工作中心成本组",,
"Cost sheet groups","成本组",,
"Cost sheet line","成本表行",,
"Cost sheet line detail","成本表行详细信息",,
"Cost sheet lines","成本表行",,
"Cost sheet valuation","成本表估值",,
"Cost sheets","成本表",,
"Cost sheets tree","成本表树",,
"Cost to apply","应用成本",,
"Cost type","成本类型",,
"CostSheet","成本表",,
"CostSheet.ManufOrderNumber","生产订单号",,
"CostSheet.billOfMaterial","物料清单",,
"CostSheet.calculationDate","计算日期",,
"CostSheet.calculationType","计算类型",,
"CostSheet.calculationTypeBillOfMaterial","物料清单",,
"CostSheet.calculationTypeEndOfProduction","生产结束计算",,
"CostSheet.calculationTypePartialEndOfProduction","部分生产结束计算",,
"CostSheet.calculationTypeWorkInProgress","在制品计算",,
"CostSheet.company","公司",,
"CostSheet.costPrice","成本价",,
"CostSheet.costSheetLineBomLevel","物料清单级别",,
"CostSheet.costSheetLineCode","代码",,
"CostSheet.costSheetLineConsumptionQty","消耗数量",,
"CostSheet.costSheetLineCostSheetGroup","成本组",,
"CostSheet.costSheetLineName","名称",,
"CostSheet.costSheetLineUnit","单位",,
"CostSheet.costSheetLines","成本表行详细信息",,
"CostSheet.createdBy","创建人",,
"CostSheet.createdOn","创建日期",,
"CostSheet.currency","货币",,
"CostSheet.dateOfEdition","编辑日期",,
"CostSheet.legend","图例",,
"CostSheet.lineType","类型",,
"CostSheet.lineTypeConsumeProduct","消耗产品",,
"CostSheet.lineTypeConsumeProductWaste","消耗产品废料",,
"CostSheet.lineTypeHuman","人工",,
"CostSheet.lineTypeIndirectCost","间接成本",,
"CostSheet.lineTypeProduceProduct","生产产品",,
"CostSheet.lineTypeWorkCenter","工作中心",,
"CostSheet.manufOrder","生产订单",,
"CostSheet.title","成本表",,
"Cost_to_apply","应用成本",,
"Costing settings","成本设置",,
"Costs computed","计算成本",,
"Costs updated","更新成本",,
"Could not find main bill of materials generated (BoM level 0).","无法找到生成的主物料清单（物料清单级别0）。",,
"Create a bill of material","创建物料清单",,
"Create a production process","创建生产流程",,
"Create production order","创建生产订单",,
"Created by","创建人",,
"Created from bom import","从物料清单导入创建",,
"Created on","创建日期",,
"Created product","创建的产品",,
"Created products","创建的产品",,
"Currency","货币",,
"Current production configuration does not permit to have operation orders with no duration nor interoperation time on the same machine and at the same time. (Operation: %s)","当前生产配置不允许在同一台机器和同一时间存在没有持续时间和操作间时间的操作订单。(操作: %s)",,
"Customer","客户",,
"Customize BOM","自定义物料清单",,
"Customize production process","自定义生产流程",,
"Cycle unit","周期单位",,
"Dashboard","仪表盘",,
"Data import failed","数据导入失败。",,
"Date of calculation","计算日期",,
"Dates","日期",,
"Deallocate","取消分配",,
"Deallocate all","全部取消分配",,
"Declare delivery to outsource partner","向外部合作伙伴申报交货",,
"Default BOM","默认物料清单",,
"Default Bill of materials","默认物料清单",,
"Default sequence","默认序列",,
"Default work center product","默认工作中心产品",,
"Define as default BOM of product","定义为产品的默认物料清单",,
"Define sub bill of material","定义子物料清单",,
"Define sub bill of materials","定义子物料清单",,
"Define with a configurator","使用配置器定义",,
"Define with a script","使用脚本定义",,
"Description","描述",,
"Descriptions","描述",,
"Details","详细信息",,
"Diff","差异",,
"Diff consume manuf order","生产订单消耗差异",,
"Diff consume operation order","操作订单消耗差异",,
"Difference","差异",,
"Differences","差异",,
"Direct Manufacturing","直接生产",,
"Direct Material","直接材料",,
"Display products tree","显示产品树",,
"Disposal date","报废日期",,
