"key","message","comment","context"
"App",,,
"App construction",,,
"App sale",,,
"Assigned to",,,
"Cancel",,,
"Cost Pr","Px de Revient",,
"Cost price","Prix de revient",,
"Default gross margin","Marge par défaut",,
"Enable unit price calculation",,,
"FG",,,
"Finish",,,
"GE","FG",,
"General",,,
"General expenses","Frais généraux",,
"Gross margin","Marge",,
"I",,,
"Invoicing",,,
"Marge","Marge",,
"Name",,,
"PR HT","PU HT",,
"Planned time","Temps planifié",,
"Price study","Étude de prix",,
"Prices study","Étude des prix",,
"Product","Produit",,
"Product type","Type de produit",,
"Products types","Types de produits",,
"Progress","Progrès",,
"Project","Projet",,
"Purchase price","Prix d'achat",,
"Recalculate prices","Recalculer les prix",,
"Reset","Réinitialiser",,
"SO line",,,
"SO lines",,,
"Sale configuration",,,
"Sale order",,,
"Selling price","Prix de vente",,
"Situations","Situations",,
"Task",,,
"Task date",,,
"Tasks",,,
"Time",,,
"To invoice","A facturer",,
"Tools","Outils",,
"Works","Travaux",,
