"key","message","comment","context"
"Access config","Configuración de acceso",,
"Access config imported successfully","La configuración de acceso se importó correctamente",,
"Action to perform","Acción a realizar",,
"Anonymize","Anonimizar",,
"Anonymize data","Anonimizar datos",,
"App","App",,
"Application Config","Config de aplicación",,
"Apps","Aplicaciones",,
"Apps installed successfully","Aplicaciones instaladas exitosamente",,
"Apps management","Gestión de aplicaciones",,
"Apps refreshed successfully","Aplicaciones actualizadas con éxito",,
"Are you sure to anonymize data?","¿Estás seguro de que quieres anonimizar los datos?",,
"Are you sure to import demo data for '${name}'?","¿Seguro que desea importar datos de demostración para '${name}'?",,
"Are you sure to install '${name}'?","¿Seguro que quieres instalar '${name}'?",,
"Are you sure to uninstall '${name}'?","¿Seguro que quieres desinstalar '${name}'?",,
"Backup","Apoyo",,
"Backup Created","Copia de seguridad creada",,
"Backup File","Archivo de respaldo",,
"Backup On","Copia de seguridad activada",,
"Backup Restore Error","Error de restauración de copia de seguridad",,
"Backup Restored","Copia de seguridad restaurada",,
"Bad header row:","Fila de encabezado incorrecta:",,
"Bad import file","Archivo de importación incorrecto",,
"Bulk install","Instalación masiva",,
"CREATE",,,
"CSV","CSV",,
"CSV Backup Fetch Limit","Límite de recuperación de copia de seguridad CSV",,
"Cancelled","Cancelado",,
"Code","Código",,
"Comment","Comentario",,
"Condition","Condición",,
"ConditionParams","CondiciónParams",,
"Configure","Configurar",,
"Create","Crear",,
"Create Backup","Crear copia de seguridad",,
"Create file","Crea un archivo",,
"DELETE",,,
"Data","Datos",,
"Data config line","Línea de configuración de datos",,
"Delete","Eliminar",,
"Demo data loaded","Datos de demostración cargados",,
"Demo data loaded successfully","Datos de demostración cargados con éxito",,
"Depends on","Depende de",,
"Description","Descripción",,
"Details","Detalles",,
"Draft","Sequía",,
"EXPORT",,,
"Error in import. Please check log.","Error en la importación. Por favor revise el registro.",,
"Error in import: %s. Please check the server log","Error en la importación: %s. Por favor revise el registro del servidor",,
"Error in refreshing app","Error al actualizar la aplicación",,
"Excel","Sobresalir",,
"Export","Exportar",,
"Export file","Exportar archivo",,
"Export format","Formato de exportación",,
"Export path not configured",,,
"Exports","Exportaciones",,
"Field","Campo",,
"Field permission","Permiso de campo",,
"Fields to delete","Campos para borrar",,
"Fields to export","Campos para exportar",,
"File","Expediente",,
"File upload path not configured",,,
"Group Menu Assistant","Asistente de menú de grupo",,
"Groups","Grupos",,
"Groups not found: %s","Grupos no encontrados: %s",,
"Hide If","Ocultar si",,
"Image","Imagen",,
"Import","Importar",,
"Import ID","ID de importación",,
"Import access config","Importar configuración de acceso",,
"Import completed successfully","Importación completada con éxito",,
"Import date","Fecha de importación",,
"Import demo data","Importar datos de demostración",,
"Import permissions","Permisos de importación",,
"Import roles","Importar roles",,
"Imported from","Importado de",,
"In Progress","En progreso",,
"Init data loaded","Datos iniciados cargados",,
"Install","Instalar en pc",,
"Install order","Instalar orden",,
"Installed","Instalado",,
"Language","Idioma",,
"Lines","Líneas",,
"Log","Iniciar sesión",,
"Menu not found: %s","Menú no encontrado: %s",,
"Menus","Menus",,
"Meta Permissions","Meta permisos",,
"Model","Modelo",,
"Model select","Seleccionar modelo",,
"Modules contains in the app","Módulos contiene en la aplicación",,
"Name","Nombre",,
"No application language set. Please set 'application.locale' property.","No se ha configurado el idioma de la aplicación. Establezca la propiedad 'application.locale'.",,
"No configuration required","No se requiere configuración",,
"No header row found","No se encontró fila de encabezado",,
"No record found for: %s","No se encontraron registros para: %s",,
"None","Ninguna",,
"Object","Objeto",,
"Object data anonymize","Los datos del objeto anonimizan",,
"Object data config","Configuración de datos de objeto",,
"Object data config export","Exportación de configuración de datos de objeto",,
"Object data config exports","Exportaciones de configuración de datos de objeto",,
"Object not found: %s","Objeto no encontrado: %s",,
"Objects","Objetos",,
"Path","Camino",,
"Path Field","Campo de ruta",,
"Permission Assistant","Asistente de permisos",,
"Query","Consulta",,
"Query/path","Consulta / ruta",,
"READ",,,
"Read","Leer",,
"Readonly If","Solo lectura si",,
"Record","Grabar",,
"Record name","Nombre del registro",,
"Record select","Seleccionar registro",,
"Refresh Apps","Actualizar aplicaciones",,
"Relative Date","Fecha relativa",,
"Replace","Reemplazar",,
"Restore","Restaurar",,
"Restore Backup","Restaurar copia de seguridad",,
"Restored On","Restaurado en",,
"Return to draft status","Regresar al estado de borrador",,
"Roles","Roles",,
"Roles imported","Roles importados",,
"Roles imported successfully","Roles importados exitosamente",,
"Roles not found: %s","Roles no encontrados: %s",,
"Select all","Seleccionar todo",,
"Sequence","Secuencia",,
"Status","Estado",,
"Tab name","Nombre de la pestaña",,
"Technical maintenance","Mantenimiento técnico",,
"This app is used by %s. Please deactivate them before continue.","Esta aplicación es utilizada por %s. Desactívelos antes de continuar.",,
"Title","Título",,
"Type","Tipo",,
"UPDATE",,,
"Uninstall","Desinstalar",,
"Update Import Id","Actualizar ID de importación",,
"User","Usuario",,
"User access config","Configuración de acceso de usuario",,
"User field","Campo de usuario",,
"Validated","Validado",,
"Write","Escribir",,
"{{$fmt('name')}}","{{$fmt('name')}}",,
