"key","message","comment","context"
"Action",,,
"Actions",,,
"All reached","Si toutes les conditions sont atteintes",,
"Assigned to","Assigné à",,
"Bills of materials","Nomenclatures",,
"CMMS","GMAO",,
"Cancel",,,
"Canceled",,,
"Complete",,,
"Completed","Terminée",,
"Configuration",,,
"Confirm",,,
"Corrective",,,
"Create maintenance request","Créer demande de maintenance",,
"Current requests","Demandes à réaliser",,
"Cycles","Cycles",,
"Days","Jours",,
"Done on","Réalisé le ",,
"Duration (Hours)","Durée (Heures)",,
"Equipement Maintenance","Maintenance equipement",,
"Equipement Maintenances","Maintenance equipement",,
"Equipement maintenance","Maintenance equipement",,
"Expected date","Echéance",,
"First reached","Si la première condition atteinte",,
"Generate request each","Générer demande chaque",,
"Hours of production","Heures de production",,
"In progress","En cours",,
"Machine",,,
"Machines",,,
"Machines unavailable","Indisponibilité des machines",,
"Maintenance Category","Catégorie de maintenance",,
"Maintenance File","Fichier maintenance",,
"Maintenance Procedure","Procedure de maintenance",,
"Maintenance Request","Demande de maintenance",,
"Maintenance Requests","Demande de maintenance",,
"Maintenance comments",,,
"Maintenance periods","Périodes de maintenance",,
"Maintenance task","Maintenance à réaliser",,
"Manufacturing Order","Ordre de Fabrication",,
"Manufacturing orders","Ordres de fabrication",,
"My Maintenance requests","Mes demandes de maintenance",,
"Name",,,
"Next maintenance date","Prochaine date de maintenance",,
"Preventive","Préventive",,
"Production processes","Gammes",,
"Replan","Replanifier",,
"Request By","Demandé par",,
"Request calendar","Calendrier des demandes",,
"Request date","Date de la demande",,
"Request history","Historique des actions",,
"State",,,
"equipement.maintenance.code","Référence",,
"equipement.maintenance.image","Image",,
"equipement.maintenance.name","Description",,
"maintenance.request.planned","Prévue",,
