"key","message","comment","context"
"${fullName} variants","${fullName} varianti",,
"%D : Day","%D : Giorno",,
"%FM : Full Month (01, 02, 03, ...)","%FM: Mese intero (01, 02, 03, 03, .....).",,
"%M : Month (1, 2, 3, ...)","%M : Mese (1, 2, 3, 3, .....)",,
"%WY : Week number","%WY : Numero della settimana",,
"%YY : Year (17)","%YYY : Anno (17)",,
"%YYYY : Full Year (2017)","%AAAAAAA : Anno completo (2017)",,
"%d anomalies.","%d anomalie.",,
"%d anomaly.","%d anomalia.",,
"%d record processed successfully,","%d record elaborato con successo,",,
"%d records processed successfully,","%d record elaborati con successo,",,
"%s : Path to Birt template is incorrect","%s : Il modello di percorso a Birt non è corretto",,
"%s : Please, configure a currency for the company %s","%s : Configurare una valuta per l'azienda %s.",,
"%s SIRET Number required. Please configure SIRET Number for partner %s","%s SIRET Numero richiesto. Configurare il numero SIRET per il partner %s",,
"%s cell is not valid.",,,
"%s configuration file is not exist.",,,
"%s module does not exist.",,,
"%s row must not be empty.",,,
"'OneToMany' and 'ManyToMany' fields doesn't allowed",,,
"'OneToMany' field doesn't allowed",,,
"(AUX)","(AUX)",,
"(L')","(L')",,
"(LA)","(LA)",,
"(LE)","(LE)",,
"(LES)","(LES)",,
"(LOS)","(LOS)",,
"* %s anomaly(ies)","* Anomalia(i) % di anomalia(i)",,
"* %s object(s) into alarm","* %s oggetto(i) in allarme",,
"+33000000000",,,
"+33100000000",,,
"- Not null :","- Non nullo :",,
"- Succeeded :","- Riuscito :",,
"00",,,
"01",,,
"02",,,
"03",,,
"04",,,
"05",,,
"06",,,
"07",,,
"08",,,
"09",,,
"1",,,
"1 Month","1 mese",,
"1 Year","1 anno",,
"10",,,
"11",,,
"12",,,
"13",,,
"14",,,
"15",,,
"16",,,
"17",,,
"18",,,
"19",,,
"1st Period From",,,
"2",,,
"2 Months","2 mesi",,
"20",,,
"21",,,
"22",,,
"23",,,
"24",,,
"25",,,
"26",,,
"27",,,
"28",,,
"2nd Period From",,,
"3",,,
"3 Months","3 mesi",,
"4",,,
"5",,,
"6",,,
"6 Months","6 mesi",,
"7",,,
"8",,,
"9",,,
"<B>%s</B> not found","<B>%s</B> non trovato",,
"<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />","<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />",,
"<a class='fa fa-google' href='http://www.google.com' target='_blank' />","<a class='fa fa-google' href='http://www.google.com' target='_blank' />",,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />",,
"<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />","<a class='fa fa fa-twitter' href='http://www.twitter.com' target='_blank' />",,
"<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />","<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />",,
"<span class='label label-warning'>Invalid IBAN</span>","<span class='label-warning'>Iban non valido</span>",,
"<span class='label label-warning'>There is already a partner with this name.</span>","<span class='label label-warning'>C'è già un partner con questo nome.</span>",,
"=","=",,
"A product of type service can't be procured from stock.","Un prodotto di tipo servizio non può essere acquistato a magazzino.",,
"A user with this login already exists.","Un utente con questo login esiste già.",,
"A.T.I. by default","A.T.I.T.I. per impostazione predefinita",,
"ABC Analysis",,,
"ABC Analysis N°",,,
"ABC Analysis line",,,
"ABC Analysis lines",,,
"ABC Classes",,,
"ABC class",,,
"ABC classes",,,
"ARTMIN","ARTMIN",,
"AZTEC","AZTEC",,
"AbcAnalysis.analysisResult",,,
"AbcAnalysis.company",,,
"AbcAnalysis.createdBy",,,
"AbcAnalysis.description",,,
"AbcAnalysisLine.category",,,
"AbcAnalysisLine.class",,,
"AbcAnalysisLine.code",,,
"AbcAnalysisLine.cumulatedQty",,,
"AbcAnalysisLine.cumulatedWorth",,,
"AbcAnalysisLine.name",,,
"AbcAnalysisLine.qty",,,
"AbcAnalysisLine.worth",,,
"Account Number","Numero di conto",,
"Account config","Configurazione account",,
"Account management","Gestione del conto",,
"Account management list","Elenco gestione account",,
"Account managements","Gestioni di conti",,
"Account moves","Spostamenti del conto",,
"Accounting","Contabilità",,
"Accounting Exports","Contabilità delle esportazioni",,
"Accounting configuration","Configurazione della contabilità",,
"Accounting family",,,
"Accounting situation","Situazione contabile",,
"Accounting situations","Situazioni contabili",,
"Accounts Configurations","Configurazioni degli account",,
"Accounts configuration","Configurazione degli account",,
"Action","Azione",,
"Action name cannot be null.","Il nome dell'azione non può essere nullo.",,
"Actions","Azioni",,
"Activate bar code generation for products","Attivare la generazione di codici a barre per i prodotti",,
"Activate sending email","Attivare l'invio di e-mail",,
"Activation",,,
"Active","Attivo",,
"Active Team","Squadra Attiva",,
"Active company","Azienda attiva",,
"Active users","Utenti attivi",,
"Activities","Attività",,
"Add Guests","Aggiungi ospiti",,
"Additionnal","Aggiuntivo",,
"Address","Indirizzo",,
"Address certified by QAS engine","Indirizzo certificato dal motore QAS",,
"Address details","Indirizzo",,
"Address list","Elenco indirizzi",,
"Address precisions","Precisioni di indirizzo",,
"Addresses","Indirizzi",,
"Addresses validation","Convalida indirizzi",,
"Adjust History","Regolare la cronologia",,
"Adjust period","Regolare il periodo",,
"Adjusting","Regolazione",,
"Administration","Amministrazione",,
"Advance Fields Export","Esportazione anticipata dei campi",,
"Advanced Export","Esportazione avanzata",,
"Advanced export","Esportazione avanzata",,
"Advanced export line","Linea di esportazione avanzata",,
"Advanced export lines","Linee di esportazione avanzate",,
"Advanced exports","Esportazioni avanzate",,
"Advanced import",,,
"Advanced imports",,,
"Advanced synchronization","Sincronizzazione avanzata",,
"Alarm","Allarme",,
"Alarm Engine","Motore di allarme",,
"Alarm Engine %s","Motore di allarme %s",,
"Alarm Message","Messaggio di allarme",,
"Alarm Messages","Messaggi di allarme",,
"Alarm batch","Lotto di allarme",,
"Alarm batches","Lotti di allarme",,
"Alarm engine","Motore di allarme",,
"Alarm engine batch","Lotto del motore di allarme",,
"Alarm engine batches","Lotti del motore di allarme",,
"Alarm engines","Motori di allarme",,
"Alarms","Allarmi",,
"Alarms report :","Rapporto allarmi :",,
"All Alarms","Tutti gli allarmi",,
"All Clients","Tutti i clienti",,
"All Employees","Tutti i dipendenti",,
"All Enterprises","Tutte le imprese",,
"All Individuals","Tutti gli individui",,
"All Mailing lists",,,
"All Messages","Tutti i messaggi",,
"All Prospects","Tutte le prospettive",,
"All Suppliers","Tutti i fornitori",,
"All day","Tutto il giorno",,
"All events","Tutti gli eventi",,
"All my calendars","Tutti i miei calendari",,
"All tasks","Tutti i compiti",,
"All teams","Tutte le squadre",,
"Allow notifications to be sent by email","Consentire l'invio di notifiche via e-mail",,
"Allow to force purchases quantities","Consentire di forzare le quantità acquistate",,
"Allow to force sales quantities","Consentire di forzare i quantitativi di vendita",,
"Alpha-2 code (ISO)","Codice alfa-2 (ISO)",,
"Alpha-3 code (ISO)","Codice alfa-3 (ISO)",,
"Always A.T.I.","Sempre A.T.I.",,
"Always W.T.","Sempre W.T.",,
"Amount/%","Importo/%",,
"Analytics","Analisi",,
"Analyzing",,,
"Anomalies","Anomalie",,
"Anomaly","Anomalia",,
"App base","App base",,
"Applicable dates","Date d'applicazione",,
"Application","Applicazione",,
"Application begin date","Data di inizio applicazione",,
"Application end date","Data di fine applicazione",,
"Application start Date","Inizio applicazione Data",,
"Application type","Tipo di applicazione",,
"Apply",,,
"Apply modifications to next tasks",,,
"Apply on","Applicare su",,
"April","aprile",,
"Archived","Archiviato",,
"Are you sure wants to replace ?","Sei sicuro di voler sostituire?",,
"Are you sure you want run the analysis ? It can take a long time.",,,
"Are you sure you want to start the import?","Sei sicuro di voler iniziare l'importazione?",,
"Area name","Nome dell'area",,
"Article dimension","Dimensione dell'articolo",,
"Article volume","Volume dell'articolo",,
"Artmin","Artmin",,
"Assigned to","Assegnato a",,
"Assigned to user","Assegnato all'utente",,
"At least one iban code you have entered for this partner is not valid. Here is the list of invalid codes : %s","Almeno un codice iban che hai inserito per questo partner non è valido. Ecco l'elenco dei codici non validi: %s",,
"Attached files","File allegati",,
"Attachment directory OR Application source does not exist","Elenco degli allegati OPPURE L'origine dell'applicazione non esiste",,
"Attachments",,,
"Attachments must be in zip format",,,
"Attendees","Partecipanti",,
"Attributes","Attributi",,
"August","agosto",,
"Authority Partner","Autorità Partner",,
"Authorization","Autorizzazione",,
"Authorization details",,,
"Availability","Disponibilità",,
"Available","Disponibile",,
"Average Price","Prezzo medio",,
"BBAN","BBAN",,
"BBan Key","Chiave BBan",,
"BIC","BIC",,
"BIC (Bank Identifier)","BIC (Bank Identifier)",,
"Back","Indietro",,
"Balance","Equilibrio",,
"Bank","Banca",,
"Bank Code","Codice Bancario",,
"Bank Details","Coordinate bancarie",,
"Bank Details list","Elenco delle coordinate bancarie",,
"Bank Identifier Code","Codice identificativo della banca",,
"Bank Identifier Codes","Codici identificativi della banca",,
"Bank Name","Nome della banca",,
"Bank accounts","Conti bancari",,
"Bank card","Carta di credito",,
"Bank details","Coordinate bancarie",,
"Bank order config.","Config. ordine bancario.",,
"Bank payment config","Config. pagamento bancario",,
"Barcode","Codice a barre",,
"Barcode Type","Tipo di codice a barre",,
"Barcode format not supported","Formato codice a barre non supportato",,
"Barcode type configuration","Configurazione del tipo di codice a barre",,
"Barcode type configurations","Configurazioni del tipo di codice a barre",,
"Base",,,
"Base Batch","Lotto di base",,
"Base batch","Lotto di base",,
"Base batches","Lotti di base",,
"Based on","Basato su",,
"Basic overview",,,
"Batch","Lotto",,
"Batch %s unknown","Lotto %s sconosciuto",,
"Batch calendar synchronization","Sincronizzazione del calendario batch",,
"Batch code","Codice lotto",,
