"key","message","comment","context"
"%s : You must configure Sales module for company %s","%s : U moet de verkoopmodule voor het bedrijf configureren %s",,
"A cancel reason must be selected","Er moet een annuleringsreden worden gekozen",,
"ABC analysis",,,
"ATI","ATI",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accepted Credit","Geaccepteerd krediet",,
"Accounted Revenue","Verantwoordelijke ontvangsten",,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Action","Actie",,
"Actions","Acties",,
"Activate","Activeren",,
"Add Line from Configurator","Lijn van configurator toevoegen",,
"Advance Payment","Vooruitbetaling",,
"Advance Payments","Vooruitbetalingen",,
"Advance payment total","Voorschot totaal",,
"Allocate",,,
"Allocate all",,,
"Allocated stock",,,
"Allow pending order modification","Sta hangende orderwijziging toe",,
"Amount","Bedrag",,
"Amount A.T.I.","Bedrag A.T.I.",,
"Amount Tax","Bedrag Belasting",,
"Amount invoiced W.T.","Bedrag gefactureerd W.T.",,
"Amount to be spread over the timetable","Bedrag te verdelen over de dienstregeling",,
"Analytic distribution",,,
"Analytic distribution required on sale order line",,,
"Analytics","Analytics",,
"App sale","App verkoop",,
"At least one sale order line has a stock move with availability request.",,,
"Attributes","Attributen",,
"Authorizations","Autorisaties",,
"Authorized groups","Geautoriseerde groepen",,
"Authorized users","Geautoriseerde gebruikers",,
"Availability Request",,,
"Availability request",,,
"Available stock","Beschikbare voorraad",,
"Base W.T.","Basis W.T.",,
"Batchs","Partijen",,
"Bi-monthly","Tweemaandelijks",,
"Blocked","Geblokkeerd",,
"Business Project","Bedrijfsproject",,
"Business project","Bedrijfsproject",,
"Calculated fields on configurator","Berekende velden op de configurator",,
"Cancel","Annuleren",,
"Cancel Reason","Annuleren Reden",,
"Cancel Reasons","Redenen annuleren",,
"Cancel reason","Reden annuleren",,
"Cancel reservation",,,
"Canceled","Geannuleerd",,
"Cancellation","Annulering",,
"Cancellation confirmation","Annuleringsbevestiging",,
"Category","Categorie",,
"Category sale turnover (Excl. Tax) per month","Categorie omzet (excl. belasting) per maand",,
"Change allocated qty","Wijziging toegewezen qty",,
"Change requested reserved qty","Wijziging gevraagd gereserveerde qty",,
"Changes were made to the configurator creator. Please activate the configurator creator to use it.","Er zijn wijzigingen aangebracht in de maker van de configurator. Activeer de configurator creator om het te gebruiken.",,
"Characteristics","Kenmerken",,
"Check the script","Controleer het script",,
"Client box in sale order","De doos van de klant in verkoopvolgorde",,
"Client is sale blocked:","Klant is verkoop geblokkeerd:",,
"Close opportunity when one of the linked sale orders is confirmed","Close opportunity wanneer een van de gekoppelde verkooporders wordt bevestigd",,
"Code","Code",,
"Comment","Commentaar",,
"Company","Bedrijf",,
"Company bank","Bedrijfsbank",,
