"key","message","comment","context"
"%s : You must configure Sales module for company %s","%s : Вы должны сконфигурировать модуль продаж для компании %s",,
"A cancel reason must be selected","Должна быть выбрана причина отмены.",,
"ABC analysis",,,
"ATI","АТИ",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accepted Credit","Принятый кредит",,
"Accounted Revenue","Бухгалтерские доходы",,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Action","Действие",,
"Actions","Действия",,
"Activate","Активировать",,
"Add Line from Configurator","Добавить строку из конфигуратора",,
"Advance Payment","Авансовый платёж",,
"Advance Payments","Авансовые платежи",,
"Advance payment total","Авансовый платеж всего",,
"Allocate",,,
"Allocate all",,,
"Allocated stock",,,
"Allow pending order modification","Разрешить изменение отложенного ордера",,
"Amount","Сумма",,
"Amount A.T.I.","Сумма A.T.I.",,
"Amount Tax","Сумма налога",,
"Amount invoiced W.T.","Сумма, указанная в счете W.T.",,
"Amount to be spread over the timetable","Сумма, подлежащая распределению по расписанию работы",,
"Analytic distribution",,,
"Analytic distribution required on sale order line",,,
"Analytics","Аналитика",,
"App sale","Продажа приложений",,
"At least one sale order line has a stock move with availability request.",,,
"Attributes","Атрибуты",,
"Authorizations","Разрешения",,
"Authorized groups","Уполномоченные группы",,
"Authorized users","Авторизованные пользователи",,
"Availability Request",,,
"Availability request",,,
"Available stock","Имеющиеся в наличии запасы",,
"Base W.T.","База W.T.",,
"Batchs","Пакеты",,
"Bi-monthly","Раз в два месяца",,
"Blocked","Заблокирован",,
"Business Project","Бизнес-проект",,
"Business project","Бизнес-проект",,
"Calculated fields on configurator","Рассчитанные поля на конфигураторе",,
"Cancel","Отмена",,
"Cancel Reason","Отменить причину",,
"Cancel Reasons","Отмена Причины отказа",,
"Cancel reason","Отменить причину",,
"Cancel reservation",,,
"Canceled","Отмена",,
"Cancellation","Отмена",,
"Cancellation confirmation","Отмена подтверждения отмены",,
"Category","Категория",,
"Category sale turnover (Excl. Tax) per month","Категория оборота продаж (без учета налога) в месяц",,
"Change allocated qty","Изменение выделено qty",,
"Change requested reserved qty","Запрошенное изменение зарезервировано qty",,
"Changes were made to the configurator creator. Please activate the configurator creator to use it.","В конструктора конфигуратора были внесены изменения. Для его использования, пожалуйста, активируйте создателя конфигуратора.",,
"Characteristics","Характеристики",,
"Check the script","Проверьте скрипт",,
"Client box in sale order","Клиентский ящик в порядке продажи",,
"Client is sale blocked:","Клиент заблокирован:",,
"Close opportunity when one of the linked sale orders is confirmed","Закрытие возможности при подтверждении одного из связанных ордеров на продажу",,
"Code","Код",,
"Comment","Комментарий",,
"Company","Компания",,
"Company bank","Банк компании",,
"Company currency","Валюта компании",,
"Complete manually sale order","Полный ручной заказ на продажу",,
"Conditions","Условия",,
"Configuration","Конфигурация",,
"Configurator","Конфигуратор",,
"Configurator BoM","Конфигуратор BoM",,
"Configurator creator name","Имя создателя конфигуратора",,
"Configurator creators","Создатели конфигуратора",,
"Configurator formula list","Список формул конфигуратора",,
"Configurator type","Тип конфигуратора",,
"ConfiguratorCreator","КонфигураторСоздатель",,
"ConfiguratorCreators","КонфигураторСоздатели",,
"Configurators","Конфигураторы",,
"Configure","Настроить",,
"Confirm cancellation","Подтвердить отмену",,
"Confirm order","Подтвердить заказ",,
"Confirmation","Подтверждение",,
"Confirmation date","Дата подтверждения",,
"Confirmed by","Подтверждено",,
"Confirmer","конфирмер",,
"Contact partner","Контактный партнер",,
"Contacts","Контакты",,
"Content","Содержание",,
"Contract end date","Дата окончания контракта",,
"Contract period in months","Срок действия контракта в месяцах",,
"Contract start date","Дата начала контракта",,
"Country","Страна",,
"Create Order from this Template","Создать заказ из этого Шаблона",,
"Create the quotation",,,
"Creation date","Дата создания",,
"Currency","Валюта",,
"Current Login user","Текущий пользователь входа",,
"Custom field","Настраиваемое поле",,
"Custom fields","Дополнительные поля",,
"Customer","Клиент",,
"Customer Catalog","Каталог клиентов",,
"Customer Catalog Lines","Линии клиентского каталога",,
"Customer Credit","Клиентский кредит",,
"Customer catalog lines","Строки каталога клиентов",,
"Customer contact","Контакт с клиентом",,
"Customer deliveries","Поставки клиентам",,
"Customer deliveries details","Данные о доставке заказчику",,
"Customer information","Информация о клиенте",,
"Customer reference","Рекомендация клиента",,
"Customer specific note","Примечание для конкретного клиента",,
"Customers","Клиенты",,
"Customize BOM","Настройка спецификации",,
"Dashboard","Приборная панель",,
"Data file","Файл данных",,
"Date","Дата",,
"Dates","Даты",,
"Day","День",,
"Deallocate",,,
"Deallocate all",,,
"Default value for sublines","Значение по умолчанию для подстрок",,
"Define as template","Определить как шаблон",,
"Delivered","Доставлено",,
"Delivered quantity","Поставляемое количество",,
"Delivery","Доставка",,
"Delivery address","Адрес доставки",,
"Delivery conditions","Условия поставки",,
"Description","Описание",,
"Description to display","Описание для отображения на дисплее",,
"Description to display on delivery",,,
"Description to display on invoice",,,
"Desired delivery date","Желаемая дата доставки",,
"Details Lines","Подробности Линии",,
"Discount","Скидка",,
"Discount Type","Тип скидки",,
"Discount amount","Сумма скидки",,
"Discount rate","Ставка дисконтирования",,
"Display customer code on printing",,,
"Display delivery condition on printing","Условия поставки на дисплее при печати",,
"Display estimated delivery dates on printing","Отображение ориентировочных сроков поставки при печати",,
"Display product code on printing","Отображение кода изделия при печати",,
"Display product picture on printing","Afficher l'image du produit sur l'impression",,
"Display sale order line number",,,
"Display saleman on printing","Дисплей салемана на печати",,
"Display tax detail on printing","Отобразить сведения о налоге на печать",,
"Displayed Product name","Отображаемое название продукта",,
"Draft","Проект",,
"Draft quotation","Проект котировки",,
"Durations","Продолжительность",,
"Edit order","Редактировать порядок",,
"Enable business configurator","Включить конфигуратор бизнеса",,
"Enable customer catalog management","Включить управление каталогом клиентов",,
"Enable product description copy","Включить копирование описания продукта",,
"End date",,,
"End of current contract period","Конец текущего контрактного периода",,
"End of validity","Конец действия",,
"Estimated shipping date",,,
"Excel Export","Экспорт Excel",,
"Export","Экспорт",,
"Fill project","Заполнить проект",,
"Finalize","Завершить",,
"Finalized quotation","Окончательная котировка",,
"Financial terms","Финансовые условия",,
"Formula","Формула",,
