"key","message","comment","context"
"%s : You must configure Sales module for company %s","%s : Sie müssen das Vertriebsmodul für die Firma %s konfigurieren.",,
"A cancel reason must be selected","Ein Stornierungsgrund muss ausgewählt werden.",,
"ABC analysis",,,
"ATI","ATI",,
"AbcAnalysis.endDate",,,
"AbcAnalysis.startDate",,,
"Accepted Credit","Akzeptiertes Guthaben",,
"Accounted Revenue","Verbuchte Erlöse",,
"Accounting Family sale turnover (Excl. Tax) per month",,,
"Action","Aktion",,
"Actions","Aktionen",,
"Activate","Aktivieren",,
"Add Line from Configurator","Zeile aus dem Konfigurator hinzufügen",,
"Add Pack",,,
"Add a pack",,,
"Adv. payment amount",,,
"Advance Payment","Vorauszahlung",,
"Advance Payments","Vorauszahlungen",,
"Advance payment amount needed",,,
"Advance payment needed",,,
"Advance payment total","Vorauszahlungssumme",,
"Advance payments",,,
"All customer credit will be updated.",,,
"Allocate",,,
"Allocate all",,,
"Allocated stock",,,
"Allow pending order modification","Ausstehende Auftragsänderungen zulassen",,
"Amount","Betrag",,
"Amount A.T.I.","Betrag A.T.I.",,
"Amount Tax","Betrag Steuer",,
"Amount invoiced W.T.","Rechnungsbetrag W.T.",,
"Amount to be spread over the timetable","Betrag, der auf den Zeitplan zu verteilen ist.",,
"Analytic distribution",,,
"Analytic distribution required on sale order line",,,
"Analytics","Analytik",,
"App sale","App-Verkauf",,
"Assign task to",,,
"At least one sale order line has a stock move with availability request.",,,
"Attributes","Attribute",,
"Authorizations","Berechtigungen",,
"Authorized groups","Autorisierte Gruppen",,
"Authorized users","Autorisierte Benutzer",,
"Availability Request",,,
"Availability request",,,
"Available stock","Verfügbarer Bestand",,
"Back to confirmed order",,,
"Base W.T.","Basis W.T.",,
"Batchs","Chargen",,
"Bi-monthly","Zweimonatlich",,
"Blocked","Gesperrt",,
"Business Project","Geschäftsprojekt",,
"Business project","Geschäftsprojekt",,
"Calculated fields on configurator","Berechnete Felder im Konfigurator",,
"Cancel","Abbrechen",,
"Cancel Reason","Grund für die Stornierung",,
"Cancel Reasons","Gründe abbrechen",,
"Cancel reason","Grund abbrechen",,
"Cancel reservation",,,
"Canceled","Abgesagt",,
"Cancellation","Stornierung",,
"Cancellation confirmation","Stornierungsbestätigung",,
"Category","Kategorie",,
"Category sale turnover (Excl. Tax) per month","Kategorieverkaufsumsatz (exkl. MwSt.) pro Monat",,
"Change allocated qty","Änderung der zugeordneten Menge",,
"Change requested reserved qty","Änderung beantragt reserviert Menge",,
"Changes were made to the configurator creator. Please activate the configurator creator to use it.","Am Konfiguratorersteller wurden Änderungen vorgenommen. Bitte aktivieren Sie den Konfigurator Creator, um ihn zu verwenden.",,
"Characteristics","Merkmale",,
"Check the script","Überprüfen Sie das Skript",,
"Client box in sale order","Kundenbox im Verkaufsauftrag",,
"Client is sale blocked:","Der Kunde ist verkaufsgesperrt:",,
"Close opportunity when one of the linked sale orders is confirmed","Opportunity schließen, wenn einer der verknüpften Verkaufsaufträge bestätigt wird.",,
"Code","Code",,
"Comment","Kommentar",,
"Comment to display",,,
"Comment to display on delivery",,,
"Comment to display on invoice",,,
"Comment to display on picking order",,,
"Comment to display on proforma",,,
"Company","Unternehmen",,
"Company bank","Firmenbank",,
"Company currency","Gesellschaftswährung",,
"Complete manually sale order","Manuellen Kundenauftrag abschließen",,
"Components",,,
"Conditions","Bedingungen",,
"Configuration","Konfiguration",,
"Configurator","Konfigurator",,
"Configurator BoM","Konfigurator BoM",,
"Configurator creator name","Name des Erstellers des Konfigurators",,
"Configurator creators","Konfigurator-Ersteller",,
"Configurator formula list","Konfigurator Formelliste",,
"Configurator type","Konfiguratortyp",,
