"key","message","comment","context"
"Address",,,"resources/domains/EmailAddress.xml:11"
"Address Block",,,"resources/domains/Message.xml:23
resources/domains/Template.xml:18"
"Attached File path",,,"resources/domains/Message.xml:20
resources/domains/Template.xml:23"
"Attached files",,,"resources/views/Template.xml:22"
"Bcc",,,"resources/domains/Message.xml:28
resources/domains/Template.xml:15"
"Cc",,,"resources/domains/Message.xml:27
resources/domains/Template.xml:14"
"Chat",,,"resources/views/Selects.xml:40"
"Check Duplicate",,,"resources/views/EmailAddress.xml:8"
"Code",,,"resources/domains/Wizard.xml:11"
"Configuration",,,"resources/views/Menu.xml:17"
"Configurations",,,"resources/views/MailAccount.xml:25"
"Content",,,"resources/domains/Message.xml:12
resources/domains/Template.xml:11
resources/views/Message.xml:40
resources/views/Template.xml:33"
"Default ?",,,"resources/domains/Template.xml:22"
"Default account ?",,,"resources/domains/MailAccount.xml:17"
"Delete",,,"resources/views/Message.xml:17"
"Deleted",,,"resources/views/Selects.xml:28"
"Draft",,,"resources/views/Selects.xml:26"
"Draft emails",,,"resources/views/Menu.xml:63"
"Drafts",,,"resources/views/Menu.xml:59"
"Email",,,"resources/views/Message.xml:13
resources/views/Selects.xml:39"
"Email Accounts",,,"resources/views/Menu.xml:89
resources/views/Menu.xml:92"
"Email address",,,"resources/views/EmailAddress.xml:13
resources/views/EmailAddress.xml:20"
"Email addresses",,,"resources/views/EmailAddress.xml:6
resources/views/Menu.xml:106
resources/views/Menu.xml:109"
"Emails",,,"resources/views/Message.xml:6"
"Event",,,"resources/views/Selects.xml:14"
"Forecasted Sent Date",,,"resources/domains/Message.xml:14"
"Generate message",,,"resources/views/GenerateMessageWizard.xml:8"
"Host",,,"resources/domains/MailAccount.xml:14"
"Import",,,"resources/domains/EmailAddress.xml:10"
"Inbox",,,"resources/views/Menu.xml:37
resources/views/Menu.xml:41"
"Informations",,,"resources/views/MailAccount.xml:15
resources/views/Message.xml:19"
"Lead",,,"resources/views/Selects.xml:11"
"Login",,,"resources/domains/MailAccount.xml:12
resources/views/MailAccount.xml:21"
"Mail",,,"resources/views/Selects.xml:38"
"Mail account",,,"resources/domains/Message.xml:31
resources/views/MailAccount.xml:14"
"Mail accounts",,,"resources/views/MailAccount.xml:6"
"Media Type",,,"resources/domains/Message.xml:22
resources/domains/Template.xml:17"
"Message Box",,,"resources/views/Menu.xml:27"
"Message destinated to",,,"resources/views/Message.xml:37"
"Messages",,,"resources/views/Menu.xml:20
resources/views/Menu.xml:22"
"Messaging",,,"resources/views/Menu.xml:14"
"Model",,,"resources/domains/Template.xml:21"
"NONE",,,"resources/views/Selects.xml:44"
"Name",,,"resources/domains/MailAccount.xml:10
resources/domains/Template.xml:10
resources/domains/Wizard.xml:10"
"New Message",,,"resources/views/Menu.xml:28
resources/views/Menu.xml:30"
"New email",,,"resources/views/Menu.xml:48
resources/views/Menu.xml:52"
"Opportunity",,,"resources/views/Selects.xml:12"
"Partner/Contact",,,"resources/views/Selects.xml:10"
"Password",,,"resources/domains/MailAccount.xml:13"
"Please input a valid email address",,,"resources/views/EmailAddress.xml:27"
"Port",,,"resources/domains/MailAccount.xml:15"
"Print",,,"resources/views/Message.xml:15"
"Product",,,"resources/views/Selects.xml:13"
"Project/Business",,,"resources/views/Selects.xml:16"
"Quote/Order",,,"resources/views/Selects.xml:15"
"Received",,,"resources/views/Selects.xml:21"
"Recipient",,,"resources/domains/Message.xml:35"
"Recipient address",,,"resources/views/Message.xml:29
resources/views/Template.xml:25"
"Recipients",,,"resources/views/Message.xml:32
resources/views/Template.xml:28"
"Related to",,,"resources/domains/Message.xml:15
resources/domains/Message.xml:17
resources/views/Message.xml:44"
"Related to1 select",,,"resources/domains/Message.xml:16"
"Related to2 select",,,"resources/domains/Message.xml:18"
"Routings",,,"resources/views/Menu.xml:101
resources/views/Menu.xml:98"
"SMTP",,,"resources/views/Selects.xml:32"
"SSL",,,"resources/views/Selects.xml:45"
"SSL/TLS",,,"resources/domains/MailAccount.xml:16"
"Send",,,"resources/views/Message.xml:16"
"Sender (Email)",,,"resources/domains/Message.xml:29"
"Sender (User)",,,"resources/domains/Message.xml:34"
"Sent",,,"resources/views/Selects.xml:22
resources/views/Selects.xml:27"
"Sent by email",,,"resources/domains/Message.xml:30"
"Sent date",,,"resources/domains/Message.xml:13"
"Sentbox",,,"resources/views/Menu.xml:79
resources/views/Menu.xml:83"
"Server Type",,,"resources/domains/MailAccount.xml:11"
"Signature",,,"resources/domains/MailAccount.xml:19"
"Status",,,"resources/domains/Message.xml:19"
"Subject",,,"resources/domains/Message.xml:11
resources/views/Message.xml:41"
"Suject",,,"resources/domains/Template.xml:12"
"TLS",,,"resources/views/Selects.xml:46"
"Target receptor",,,"resources/domains/Template.xml:16"
"Task (Project)",,,"resources/views/Selects.xml:17"
"Template",,,"resources/views/GenerateMessageWizard.xml:10
resources/views/Template.xml:14"
"Templates",,,"resources/views/Template.xml:6"
"Test connection",,,"resources/views/MailAccount.xml:33"
"There is already a default mail account",,,"resources/views/MailAccount.xml:47"
"To",,,"resources/domains/Message.xml:26
resources/domains/Template.xml:13"
"Trash",,,"resources/views/Menu.xml:68
resources/views/Menu.xml:72"
"Type",,,"resources/domains/Message.xml:10"
"Valid ?",,,"resources/domains/MailAccount.xml:18"
"Validate",,,"resources/views/GenerateMessageWizard.xml:12"
"help:Message.bccEmailAddressSet",,,"resources/domains/Message.xml:28"
"help:Message.ccEmailAddressSet",,,"resources/domains/Message.xml:27"
