"key","message","comment","context"
"%d messages has been regenerated successfully and %d errors append.","Se han regenerado %d mensajes con éxito y se han agregado %d errores.",,
"Add Signature","Añadir firma",,
"Add Signature",,,
"Address","Habla a",,
"Address Block","Bloque de direcciones",,
"All messages","Todos los mensajes",,
"Bcc","Bcc",,
"Cannot regenerate message without related model.","No se puede regenerar el mensaje sin un modelo relacionado.",,
"Cannot regenerate message without template associated to message.","No se puede regenerar el mensaje sin la plantilla asociada al mensaje.",,
"Cc","Cc",,
"Chat","Charla",,
"Check Duplicate","Verificar duplicado",,
"Code","Código",,
"Configurations","Configuraciones",,
"Connection successful","Conexión exitosa",,
"Content","Contenido",,
"Context","Contexto",,
"Create message","Crear un mensaje",,
"Default","Defecto",,
"Default account","Cuenta predeterminada",,
"Delete","Eliminar",,
"Deleted","Eliminado",,
"Draft","Sequía",,
"Email","Email",,
"Email Accounts","Cuentas de correo electrónico",,
"Email address","Dirección de correo electrónico",,
"Email addresses","Correos electrónicos",,
"Email sending is in progress","El envío de correo electrónico está en progreso",,
"Email sending is in progress for %d messages.","El envío de correo electrónico está en curso para %d mensajes.",,
"Emails","Correos electrónicos",,
"Error when sending email: %s",,,
"Expr. value","Expr. valor",,
"Fetch emails","Obtener correos electrónicos",,
"Forecasted Sent Date","Fecha de envío prevista",,
"From","De",,
"From email address",,,
"From email name",,,
"Generate message","Generar mensaje",,
"Groovy Template",,,
"Group","Grupo",,
"Host","Anfitrión",,
"IMAP","IMAP",,
"If you leave this field empty or fill it with an incorrect formula, the default email account's signature will be used.\nExamples of a correct formulas:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$","Si deja este campo vacío o lo llena con una fórmula incorrecta, se usará la firma de la cuenta de correo electrónico predeterminada.\nEjemplos de fórmulas correctas:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$",,
"In progress","En progreso",,
"Incorrect login or password","Usuario o contraseña incorrecta",,
"Information","Información",,
"Json","Json",,
"Language","Idioma",,
"Login","Iniciar sesión",,
"Mail","Correo",,
"Mail account","Cuenta de correo",,
"Mail accounts","Cuentas de correo",,
"Media Type","Tipo de medio",,
"Message","Mensaje",,
"Message destinated to","Mensaje destinado a",,
"Messages","Mensajes",,
"Messages not sent","Mensajes no enviados",,
"Model","Modelo",,
"Model empty. Please configure a model.","Modelo vacio. Configura un modelo.",,
"NONE","NINGUNA",,
"Name","Nombre",,
"No Mail content entered.","No se ingresó contenido de correo.",,
"Not sent",,,
"POP","POPULAR",,
"Password","Contraseña",,
"Please configure a template","Configura una plantilla",,
"Please select one or more messages.","Por favor seleccione uno o más mensajes.",,
"Please set the email template to send","Configura la plantilla de correo electrónico para enviar",,
"Port","Puerto",,
"Print","Impresión",,
"Provided settings are wrong, please modify them and try again","Si la configuración es incorrecta, modifíquela e intente nuevamente",,
"Received","Recibido",,
"Recipient","Recipiente",,
"Recipient address","Dirección del receptor",,
"Recipients","Destinatarios",,
"Record Id","ID de registro",,
"Record Name","Nombre de registro",,
"Regenerate messages","Regenerar mensajes",,
"Related to","Relacionado con",,
"Related to1 select","Relacionado con1 seleccionar",,
"Related to2 select","Relacionado con2 seleccionar",,
"Reply to","Responder a",,
"Resend messages","Reenviar mensajes",,
"Routings","Rutas",,
"SMTP","SMTP",,
"SSL","SSL",,
"SSL/STARTTLS","SSL / STARTTLS",,
"STARTTLS","STARTTLS",,
"Select template","Seleccionar plantilla",,
"Send","Enviar",,
"Sender (User)","Remitente (Usuario)",,
"Sender's email address is null or empty","La dirección de correo electrónico del remitente es nula o está vacía",,
"Sent","Expedido",,
"Sent by email","Enviado por correo electrónico",,
"Sent date","Fecha enviada",,
"Server Type","Tipo de servidor",,
"Signature","Firma",,
"Status","Estado",,
"String Template",,,
"Subject","Tema",,
"Successful send",,,
"System","Sistema",,
"TO/CC/BCC recipient's email address is empty","La dirección de correo electrónico del destinatario TO / CC / BCC está vacía",,
"Target receptor","Receptor de destino",,
"Template","Modelo",,
"Template Context","Contexto de plantilla",,
"Template Rules","Reglas de plantilla",,
"Template engine",,,
"Templates","Plantillas",,
"Test connection","Conexión de prueba",,
"The email template model (%s) is different than the entity generating the email (%s)","El modelo de plantilla de correo electrónico (%s) es diferente de la entidad que genera el correo electrónico (%s)",,
"There is already a default account","Ya hay una cuenta predeterminada",,
"To","A",,
"Type","Tipo",,
"Unable to reach server. Please check Host,Port and SSL/TLS","No se puede llegar al servidor. Verifique Host, Puerto y SSL / TLS",,
"User","Usuario",,
"Valid","Válido",,
"Validate","Validar",,
"Waiting model: %s","Modelo en espera: %s",,
"Your target receptor is not valid. Please check it.","Su receptor objetivo no es válido. Compruébelo por favor.",,
"user@mydomain.com","usuario@midominio.com",,
