"name";"object";"can_read";"can_write";"can_create";"can_remove";"can_export";"condition";"conditionParams";"roleName"
"perm.crm.all";"com.axelor.apps.crm.db.*";"x";"x";"x";"x";"x";;;"role.admin"
"perm.crm.EventAttendee.r";"com.axelor.apps.crm.db.EventAttendee";"x";;;;;;;"role.crm.r"
"perm.crm.Event.r";"com.axelor.apps.crm.db.Event";"x";;;;;;;"role.crm.r"
"perm.crm.Lead.r";"com.axelor.apps.crm.db.Lead";"x";;;;;;;"role.crm.r"
"perm.crm.EventCategory.r";"com.axelor.apps.crm.db.EventCategory";"x";;;;;;;"role.crm.r"
"perm.crm.Participant.r";"com.axelor.apps.crm.db.Participant";"x";;;;;;;"role.crm.r"
"perm.crm.CrmConfig.r";"com.axelor.apps.crm.db.CrmConfig";"x";;;;;;;"role.crm.r"
"perm.crm.RecurrenceConfiguration.r";"com.axelor.apps.crm.db.RecurrenceConfiguration";"x";;;;;;;"role.crm.r"
"perm.crm.MeetingType.r";"com.axelor.apps.crm.db.MeetingType";"x";;;;;;;"role.crm.r"
"perm.crm.CrmBatch.r";"com.axelor.apps.crm.db.CrmBatch";"x";;;;;"self.company in (?)";"__user__.companySet";"role.crm.r"
"perm.crm.EventReminder.r";"com.axelor.apps.crm.db.EventReminder";"x";;;;;;;"role.crm.r"
"perm.crm.Opportunity.r";"com.axelor.apps.crm.db.Opportunity";"x";;;;;"self.company in (?)";"__user__.companySet";"role.crm.r"
"perm.crm.OpportunityType.r";"com.axelor.apps.crm.db.OpportunityType";"x";;;;;;;"role.crm.r"
"perm.crm.Target.r";"com.axelor.apps.crm.db.Target";"x";;;;;;;"role.crm.r"
"perm.crm.LostReason.r";"com.axelor.apps.crm.db.LostReason";"x";;;;;;;"role.crm.r"
"perm.crm.TargetConfiguration.r";"com.axelor.apps.crm.db.TargetConfiguration";"x";;;;;;;"role.crm.r"
"perm.crm.EventAttendee.rwc";"com.axelor.apps.crm.db.EventAttendee";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.Event.rwc";"com.axelor.apps.crm.db.Event";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.Lead.rwc";"com.axelor.apps.crm.db.Lead";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.EventCategory.rwc";"com.axelor.apps.crm.db.EventCategory";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.Participant.rwc";"com.axelor.apps.crm.db.Participant";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.CrmConfig.rwc";"com.axelor.apps.crm.db.CrmConfig";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.RecurrenceConfiguration.rwc";"com.axelor.apps.crm.db.RecurrenceConfiguration";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.MeetingType.rwc";"com.axelor.apps.crm.db.MeetingType";"x";"x";"x";;;;;"role.crm.rwc"
"perm.crm.CrmBatch.rwc";"com.axelor.apps.crm.db.CrmBatch";"x";"x";"x";;;"self.company in (?)";"__user__.companySet";"role.crm.rwc"
