"key","message","comment","context"
"Achats",,,
"Actions",,,
"Allocated stock",,,
"Analytics",,,
"Anomalie montant",,,
"App invoice",,,
"App sale",,,
"Are you sure you want to validate all selected invoices ?",,,
"Are you sure you want to ventilate all selected invoices ?",,,
"Availability request",,,
"Available stock",,,
"Billing",,,
"Billing address","Adresse de facturation",,
"Billing entity","Entité de facturation",,
"Billing status","Statut de facturation",,
"Business Project",,,
"Cacher ligne à l'impression",,,
"Cacher sous totaux",,,
"Cancel reservation",,,
"Canceled","Annulé",,
"Case à cocher en lecture seule, permet de savoir si la demande a été envoyée à ce fournisseur",,,
"Change allocated qty",,,
"Change requested reserved qty",,,
"Code comptable",,,
"Coefficient of increase",,,
"Commandé fournisseur",,,
"Commercial",,,
"Commerciaux",,,
"Configuration",,,
"Consultations fournisseurs",,,
"Contacts consultés",,,
"Control supplier","Fournisseur de contrôle",,
"Currency",,,
"Customer Order","Commande du client",,
"Customize BOM",,,
"Date",,,
"Date dernière relance",,,
"Date prochaine relance",,,
"Debit blocking done by",,,
"Debit blocking reason",,,
"Debit blocking until",,,
"Debt recovery blocking done by",,,
"Debt recovery blocking reason",,,
"Debt recovery blocking until",,,
"Delivered",,,
"Delivery",,,
"Delivery address","Adresse de livraison",,
"Delivery instruction","Instruction de livraison",,
"Demande d’acompte",,,
"Descriptif technique de la consultation",,,
"Description",,,
"Draft",,,
"Draft quotation","Devis brouillon",,
"Empty(nothing)",,,
"Entity group","Groupe d'entités",,
"Envoyer",,,
"Envoyer relance",,,
"Envoyer/renvoyer demande unitaire",,,
"Envoyé",,,
"Envoyée",,,
"Envyer les consultations",,,
"Etudes achat",,,
"Fabrican",,,
"Fabricant",,,
"Fact Provided anomaly","Fact. Fourni. en anomalie",,
"Fact. customers to revive","Fact. clients à relancer",,
"Finalized quotation","Devis finalisé",,
"Fixe",,,
"Fournisseur",,,
"Fournisseur sélectionné",,,
"Groupe",,,
"Information",,,
"Invoice",,,
"Invoiced",,,
"Invoices",,,
"Invoices to ventilate","Factures à ventiler",,
"Invoicing",,,
"Koryo",,,
"Libre",,,
"List of unbilled BLs","Liste des BL non facturés",,
"Liste des contacts facturation",,,
"Liste des options",,,
"Liste des quantités",,,
"Litigation","Litige",,
"Litigation info","info litige",,
"Livré",,,
"Marge en %",,,
"Marge en montant",,,
"Margin",,,
"Merge Cust. Invoices",,,
"Message",,,
"Model document",,,
"Modèle de descriptif de consultation",,,
"Modèle économique",,,
"My invoices",,,
"Nb de jours de relance après dernière relance",,,
"Nom",,,
"Non visible",,,
"Not delivered",,,
"Not invoiced",,,
"Option 1 sélectionnée",,,
"Option 2 sélectionnée",,,
"Order completed","Commande terminée",,
"Order confirmed","Commandé client",,
"Partially delivered",,,
"Partially invoiced",,,
"Partner",,,
"Partners",,,
"Pending billing",,,
"Permet d'dentifier les groupes",,,
"Permet d'envoyer un email tous ces contacts pour chaque facture associé à ce client",,,
"Permet de savoir si l'on propose cette option au client. On ne doit pas pouvoir proposer s'il n'y a pas de prix de vente",,,
"Permet de savoir si on imprime la ligne de devis ou pas, cela va évidemment impacter les totaux du devis",,,
"Print",,,
"Print invoices",,,
"Prix de vente",,,
"Prix unitaire d'achat",,,
"Proposer",,,
"Prototype",,,
"Provider","Fournisseuse",,
"PrévisulaiserConsultation",,,
"Qté à acheter",,,
"Quantité",,,
"Quotation down payment","Devis avec acompte",,
"Relance en  masse",,,
"Relances passées",,,
"Related tasks",,,
"Reports",,,
"Request reservation",,,
"Reservation requested",,,
"Réponse consultation",,,
"SO line",,,
"Sale order",,,
"Sale orders",,,
"See cust. invoices lines",,,
"See stock details",,,
"Selection Option 1",,,
"Selection Option 2",,,
"Send email",,,
"Sociétés filles",,,
"Sous total d'achat HT",,,
"Statut",,,
"Stock Moves",,,
"Stock move",,,
"Stock move line",,,
"Supplier RFQ/PO",,,
"Supplier consulation",,,
"Supplier invoices filters",,,
"Supplier option",,,
"Supplier qtity",,,
"Sélectionner",,,
"Taux de marge (en %)",,,
"Title",,,
"Titre devis",,,
"Tools",,,
"Total A.T.I. in company currency",,,
"Total W.T. in company currency",,,
"Total stock",,,
"Total tax in company currency",,,
"Type de taux",,,
"Undelivered BLs","Liste des BL non livrés",,
"Undelivered orders","Liste des Commandes non livrées",,
"Unpaid",,,
"Unpaid Due",,,
"Unrenewed",,,
"User",,,
"User log",,,
"User logs",,,
"Validate selected invoices",,,
"Validated",,,
"Vente",,,
"Ventilate selected invoices",,,
"Ventilated",,,
"Visible",,,
"bouton permettant de voir le pdf qui sera envoyé au fournisseur (voir comment afficher le pdf depuis une popup ou tab à part)",,,
"coefficient de majoration devises",,,
"envoyer par email, à tous ces contacts pour chaque facture et relance associée",,,
"facturé",,,
"permet de mettre automatiquement les prix, qté, option et prix sur la ligne de devis",,,
"prix achat",,,
