"key","message","comment","context"
"Actions",,,
"App portal",,,
"Authentication Failed","Authentification échouée",,
"Batches",,,
"Both side",,,
"Created by",,,
"Created on",,,
"Default OS value",,,
"Dynamic field sync",,,
"Dynamic fields sync",,,
"Field mapping direction",,,
"Field name in OS",,,
"Field name in OS that has the goovee select value",,,
"Field name in goovee",,,
"Filter OS to goovee",,,
"Filter goovee to OS",,,
"Goovee configuration is missing","La configuration de Goovee est manquante",,
"Goovee id",,,
"Goovee sync completed","Goovee sync terminé",,
"Goovee to OS",,,
"Goovee to OS sync",,,
"Information",,,
"Last sync version",,,
"Login",,,
"M2O",,,
"None",,,
"OS to goovee",,,
"OS to goovee sync",,,
"Object in OS",,,
"Object name in goovee",,,
"On create",,,
"Open suite goovee sync",,,
"Password",,,
"Portal",,,
"Portal batch",,,
"Portal batches",,,
"Rule",,,
"Select",,,
"Select field",,,
"Select value in OS",,,
"Select value in goovee",,,
"Sequence",,,
"Sync",,,
"Sync bindings are missing","Les liaisons de synchronisation sont manquantes",,
"Type select in OS",,,
"Url",,,
"Value mapping",,,
"value Mappings",,,
"value mapping",,,
