"key","message","comment","context"
"<< Previous",,,
"Action/Email Title","Nom action/email",,
"Admins","Administrateurs",,
"All Processes","Tous les processus",,
"All instances","Toutes les instances ",,
"App builder","Constructeur d'application",,
"Are you sure wants to terminate all process ?","Etes -vous certains de vouloir terminer tous les processus ? ",,
"BAML","BAML",,
"BAML Editor","Editeur de BAML",,
"BAML Model","Modèle BAML",,
"BAML Models","Modèles BAML",,
"BPM","BPM",,
"BPM Config","Configuration BPM",,
"BPM Instance","Instance BPM",,
"BPM Instance State","Etat des instances BPM ",,
"BPM Manager","BPM Manager",,
"BPM Model","Model BPM",,
"BPM State","Etat BPM",,
"BPM Studio","BPM Studio",,
"BPM instance","Instance BPM",,
"BPM state <b>%s</b> is activated on<br/> <a href=\""%s\"">%s</a><br/>","Etat BPM <b>%s</b> est activé le<br/> <a href=\""%s\"">%s</a><br/>",,
"Back to Draft","Retour Brouillon",,
"Button","Bouton",,
"Call link","Appel lien",,
"Call link condition","Appel lien sous condition ",,
"Call model","Appel model ",,
"Code","Code",,
"Condition","Condition",,
"Create user action","Créer action utilisateur",,
"Current changes will be lost. Do you really want to proceed?","Tous les changements vont être perdus, est ce que vous confirmez ? ",,
"Current status","Statut actuel",,
"Custom model","Modèles personnalisés ",,
"DMN","DMN",,
"DMN Diagrams","Diagrammes DMN",,
"DMN Editor","Editeur DMN",,
"DMN Models","Modèles DMN",,
"DMN field","Champs DMN",,
"Dashboard","Tableaux de bords",,
"Data file","Fichier de données",,
"Data file format is invalid","Le format de fichier de données est invalide",,
"Data file must be excel file","Le fichier de données doit être un fichier excel",,
"Deadline field path","Chemin champ date d'échéance",,
"Decision","Décision",,
"Decision Id","Id décision",,
"Decision tables","Tables de décisions",,
"Default form","Formulaire par défaut",,
"Deploy","Déployer",,
"Deployment id","Id de déploiement",,
"Description","Description",,
"Diagram xml","Diagrammes XML",,
"Direct creation","A la création",,
"Display for models","Afficher sur les models",,
"Display status","Afficher status",,
"Display tag count","Afficher le compteur",,
"Dmn model","Model DMN",,
"Email notification","Notification email",,
"Email template","Modèle de mail",,
"Execute","Executer",,
"Export","Exporter",,
"Export file","Ficher d’export",,
"Expression","Expression",,
"Field","Champ ",,
"Field type","Type de champ ",,
"Form view","Vue formulaire",,
"From","De",,
"Generate code","Générer le code",,
"Generated from call activity","Générer depuis un appel d’activité ",,
"Grid view","Vue grille",,
"Header is invalid in import file","L’entête est invalide dans le fichier d’importation",,
"Hello %s<br/> BPM state <b>%s</b> is activated on<br/> <a href=\""%s\"">%s</a><br/>","Bonjour %s<br/> l’état du BPM <b>%s</b> est activé le<br/> <a href=\""%s\"">%s</a><br/>",,
