"key","message","comment","context"
"*",,,"resources/views/MissionOrder.xml:29"
"+/- n day(s)",,,"resources/domains/TimesheetPeriodConfig.xml:17"
"1 month",,,"resources/views/Selects.xml:21"
"1 month negociable",,,"resources/views/Selects.xml:24"
"1 yr Univ.",,,"resources/views/Selects.xml:214"
"1 yr.",,,"resources/views/Selects.xml:222"
"10 yrs. or more",,,"resources/views/Selects.xml:231"
"1st Interview",,,"resources/views/Candidate.xml:73"
"1st RDV (green)",,,"resources/views/Selects.xml:84"
"2 month",,,"resources/views/Selects.xml:22"
"2 month negociable",,,"resources/views/Selects.xml:25"
"2 yrs Univ.",,,"resources/views/Selects.xml:215"
"2 yrs.",,,"resources/views/Selects.xml:223"
"2nd Interview",,,"resources/views/Candidate.xml:74"
"2nd RDV (green)",,,"resources/views/Selects.xml:85"
"3 month",,,"resources/views/Selects.xml:23"
"3 month negociable",,,"resources/views/Selects.xml:26"
"3 yrs Univ.",,,"resources/views/Selects.xml:216"
"3 yrs.",,,"resources/views/Selects.xml:224"
"3rd Interview",,,"resources/views/Candidate.xml:75"
"3rd RDV (orange)",,,"resources/views/Selects.xml:86"
"4 yrs Univ.",,,"resources/views/Selects.xml:217"
"4 yrs.",,,"resources/views/Selects.xml:225"
"5 yrs Univ. or more",,,"resources/views/Selects.xml:218"
"5 yrs.",,,"resources/views/Selects.xml:226"
"6 yrs.",,,"resources/views/Selects.xml:227"
"7 yrs.",,,"resources/views/Selects.xml:228"
"8 yrs.",,,"resources/views/Selects.xml:229"
"9 yrs.",,,"resources/views/Selects.xml:230"
"Academic background/Trainings",,,"resources/domains/Candidate.xml:53"
"Accepted",,,"resources/views/Selects.xml:186"
"Accounted",,,"resources/domains/LeaveRequest.xml:29"
"Accounting day",,,"resources/domains/Task.xml:67"
"Accreditation",,,"resources/domains/PersonalInfo.xml:14"
"Actions",,,"resources/views/Business.xml:118
resources/views/Expense.xml:50
resources/views/Overtime.xml:36
resources/views/Project.xml:65
resources/views/Timesheet.xml:66"
"Additionnal information",,,"resources/domains/Employee.xml:26
resources/views/Candidate.xml:115
resources/views/Employee.xml:51
resources/views/PersonalInfo.xml:8"
"Additionnal informations",,,"resources/domains/Candidate.xml:67"
"Address",,,"resources/domains/Candidate.xml:21
resources/domains/MissionOrder.xml:17"
"Administrative ?",,,"resources/domains/Project.xml:56"
"Advance",,,"resources/domains/Task.xml:19
resources/views/Advance.xml:15"
"Advance payment date",,,"resources/domains/Advance.xml:10"
"Advances",,,"resources/views/Advance.xml:7"
"Advantages",,,"resources/domains/Employee.xml:24
resources/domains/JobOffer.xml:20
resources/views/Employee.xml:60"
"Age Group",,,"resources/views/Charts.xml:218"
"Agencies",,,"resources/views/Agency.xml:6"
"Agency",,,"resources/views/Agency.xml:11"
"Aims",,,"resources/domains/Training.xml:19"
