"key","message","comment","context"
"%s :\n Veuillez configurer le module Projet/RH pour la société %s",,,
"*",,,
"+/- n day(s)","+/- n jour(s)",,
"1 month","1 mois",,
"1 month negociable","1 mois négociable",,
"1 yr Univ.","BAC + 1",,
"1 yr.","1 an",,
"10 yrs. or more","10 ans et plus",,
"1st Interview","1ère entretien",,
"1st RDV (green)","1er RDV",,
"2 month","2 mois",,
"2 month negociable","2 mois négociable",,
"2 yrs Univ.","BAC + 2",,
"2 yrs.","2 ans",,
"2nd Interview","2ème entretien",,
"2nd RDV (green)","2ème RDV",,
"3 month","3 mois",,
"3 month negociable","3 mois négociable",,
"3 yrs Univ.","BAC + 3",,
"3 yrs.","3 ans",,
"3rd Interview","3ème entretien",,
"3rd RDV (orange)","3ème RDV",,
"4 yrs Univ.","BAC + 4",,
"4 yrs.","4 ans",,
"5 yrs Univ. or more","BAC + 5 et plus",,
"5 yrs.","5 ans",,
"6 yrs.","6 ans",,
"7 yrs.","7 ans",,
"8 yrs.","8 ans",,
"9 yrs.","9 ans",,
"Academic background/Trainings","Formations académiques et professionnelles suivies",,
"Accepted","Acceptée",,
"Accounted","Pris en compte",,
"Accounting day","Jour comptable",,
"Accreditation","Accréditations",,
"Actions","Actions",,
"Additionnal information","Informations Personnelles",,
"Additionnal informations","Informations additionnelles",,
"Address","Adresse",,
"Administrative ?","Administratif ?",,
"Advance","Avance",,
"Advance payment date","Date d'avance",,
"Advances","Avances",,
"Advantages","Avantages",,
"Age Group","Tranche d'âge",,
"Agencies","Agences",,
"Agency","Agence",,
"Aims","Objectifs",,
"All Candidates","Tous les candidats",,
"All Overtimes","Tous les heures supplémentaires",,
"All Timesheets","Toutes les feuilles de temps",,
"All Travel Expenses","Toutes les Notes de frais",,
"All expenses proof haven't been provided (file received for each expense line).",,,
"All leave requests","Toutes les demandes de congés",,
"All supporting files have not been provided","Toutes les justificatifs ont été rattachés.",,
"Allow expenses input ?","Autoriser l'imputation des NdF ?",,
"Already imputed on timesheet","Déjà imputé sur feuille de temps",,
"Amount","Montant",,
"Amount to invoice","Montant à facturer",,
"Application","Domaine d'applicabilité",,
"Approval Date","Date d'acceptation",,
"Area name","Nom zone",,
"Assigned to","Assignée à",,
"Associated Profile","Produit profil associé",,
"Availability and Decision","Dispo et Décision",,
"Available within","Disponible sous",,
"Avancement date","Date d'avancement",,
"Aware competence","Connaissances",,
"Aware skill set","Connaissances",,
"Awareness","Notions",,
"Back to draft","Remettre à Brouillon",,
"Billable","Facturable",,
"Bonus","Bonus",,
"Bonuses","Les Bonus",,
"Branch","Etablissement",,
"Business","Affaire",,
"Business ?","Affaire ? ",,
"Business Situation","Situation financière",,
