"key","message","comment","context"
"0 %",,,
"10 %",,,
"100 %",,,
"20 %",,,
"30 %",,,
"40 %",,,
"50 %",,,
"60 %",,,
"70 %",,,
"80 %",,,
"90 %",,,
"All SLA","Wszystkie SLA",,
"All ticket types","Wszystkie rodzaje biletów",,
"All tickets","Wszystkie bilety",,
"App helpdesk","App helpdesk",,
"Apply on","Zastosuj się na",,
"Assign to me","Przypisz do mnie",,
"Assigned to","Przypisany do",,
"Cancel","Anulowanie",,
"Characteristics","Charakterystyka",,
"Close","Zamknięty",,
"Closed","Zamknięta",,
"Code","Kod",,
"Configuration","Konfiguracja",,
"Current tickets","Bilety bieżące",,
"Customer","Klient",,
"Customer contact","Kontakt z klientem",,
"Dates","Daty",,
"Deadline","Ostateczny termin",,
"Description","Opis",,
"Duration","Czas trwania pomocy",,
"End date","Data końcowa",,
"Follow-up","Działania następcze",,
"From Date","Od daty",,
"Helpdesk","Helpdesk",,
"High","Wysoki",,
"In progress","W trakcie realizacji",,
"Late tickets","Bilety późne",,
"Low","Niskie",,
"Mail subject","Temat poczty",,
"Manage Timer","Zarządzaj czasomierzem",,
"Minimum priority","Minimalny priorytet",,
"My team tickets","Moje bilety drużynowe",,
"My tickets","Moje bilety",,
"Name","Nazwa",,
"New","Nowy",,
"Normal","Normalny",,
"Not assigned tickets","Nieprzypisane bilety",,
"Number of tickets per SLA & per team","Liczba biletów na SLA i na zespół",,
"Number of tickets per SLA & per user","Liczba biletów na SLA i na użytkownika",,
"Overview","Przegląd",,
"Percentage","Odsetek",,
"Percentage of repartition tickets per state","Odsetek biletów powtórnych na państwo",,
"Percentage of tickets per SLA & per team","Odsetek biletów na SLA i na zespół",,
"Percentage of tickets per SLA & per user","Odsetek biletów na SLA i na użytkownika",,
"Please select tickets","Proszę wybrać bilety.",,
"Priority","Priorytet",,
"Progress","Postępy",,
"Progress (%)","Postępy (%)",,
"Project","Projekt",,
"Projects","Projekty",,
"Reach in","Dotarcie do",,
"Reach stage","Etap zaawansowany",,
"Real total duration (Hours)","Rzeczywisty całkowity czas trwania (godziny)",,
"Reportings","Sprawozdania",,
"Resolve","Rozwiązanie",,
"Resolved","Rozwiązane",,
"SLA","SLA",,
"SLA Details","Szczegóły SLA",,
"SLA Policy","Polityka SLA",,
"SLA completed","Ukończone SLA",,
"SLA dashboard","Tablica rozdzielcza SLA",,
"SLA policies","Polityka SLA",,
"SLA policy name","Nazwa polityki SLA",,
"Start","Start",,
"Start date","Data początkowa",,
"Status","Status",,
"Stop","Zatrzymanie",,
"Subject","Przedmiot",,
"Take charge","Przejmij obowiązki",,
"Target","Cel",,
"Team","Zespół",,
"Ticket","Bilet",,
"Ticket Closed","Bilet Zamknięty",,
"Ticket Details","Szczegóły biletu",,
"Ticket In Progress","Bilet w toku",,
"Ticket In Resolved","Ticket In Resolved",,
"Ticket Number","Numer biletu",,
"Ticket N°","Bilet nr",,
"Ticket Type","Typ biletu",,
"Ticket created","Utworzony bilet",,
"Ticket dashboard","Tablica rozdzielcza biletu",,
"Ticket type","Typ biletu",,
"Ticket types","Rodzaje biletów",,
"Tickets","Bilety",,
"Tickets by ticket type","Bilety według rodzaju biletu",,
"Timer","Timer",,
"Timer list","Lista timerów",,
"Timer state","Stan timera",,
"To Date","Do daty",,
"Total duration (Hours)","Całkowity czas trwania (godziny)",,
"Total tickets","Bilety ogółem",,
"Urgent","Pilny",,
"User","Użytkownik",,
"User in charge of the issue","Użytkownik odpowiedzialny za wydanie",,
"Working Days","Dni robocze",,
"days","czasy",,
"hours","godziny",,
"info","informacja",,
"success","powodzenie",,
"value:Helpdesk","wartość: Helpdesk",,
