key,message,language
"A JPQL SELECT query must be used. The first information fetched from the query must be the label and the second one the value. <br>Example : <br>SELECT partner.fullName, count(so.id) FROM Partner partner LEFT JOIN SaleOrder so on partner.id = so.clientPartner GROUP BY partner.fullName <br>Note : <br>- The JPQL query must select at least 2 values. <br>- The first selected value must be a string type. <br>- The second selected value must be a number type (long, decimal, integer). <br>- If more than 2 values are selected, they will be ignored. <br>","A JPQL SELECT query must be used. The first information fetched from the query must be the label and the second one the value. <br>Example : <br>SELECT partner.fullName, count(so.id) FROM Partner partner LEFT JOIN SaleOrder so on partner.id = so.clientPartner GROUP BY partner.fullName <br>Note : <br>- The JPQL query must select at least 2 values. <br>- The first selected value must be a string type. <br>- The second selected value must be a number type (long, decimal, integer). <br>- If more than 2 values are selected, they will be ignored. <br>",de
AOS view,AOS-Ansicht,de
Action,Aktion,de
Activate favorites management,Aktivieren Sie die Favoritenverwaltung,de
Activate inbox access,Aktivieren Sie den Zugang zum Posteingang,de
Activate invoicing on projects,Aktivieren der Rechnungsstellung für Projekte,de
Activate multi currency,Mehrwährungsfähigkeit aktivieren,de
Active menus,Aktive Menüs,de
Activities,Aktivitäten,de
Activity,Tätigkeit,de
All,Alle,de
Allow creation,Erstellung zulassen,de
Allow deletion,Löschung zulassen,de
Allow download,Download zulassen,de
Allow edition of date,Ausgabe des Datums zulassen,de
Allow files to be downloaded from the mobile application.,Erlauben Sie das Herunterladen von Dateien über die mobile Anwendung.,de
Allow kilometric expenses,Kilometrische Ausgaben zulassen,de
Allow line creation of expense details,Erlauben Sie die Erstellung von Zeilen für Ausgabendetails,de
Allow line creation of timesheet details,Zeilenerstellung von Zeittabellendetails zulassen,de
Allow manual creation of expense,Erlauben Sie die manuelle Erstellung von Ausgaben,de
Allow manual creation of timesheet,Manuelle Erstellung von Stundenzetteln zulassen,de
Allow new files to be uploaded,Das Hochladen neuer Dateien zulassen,de
Allow renaming,Umbenennung zulassen,de
Allow users to manage carrier option for customer deliveries.,Erlauben Sie den Nutzern die Verwaltung von Speditionsoptionen für Kundenlieferungen.,de
Allows files to be deleted from the mobile application if the user has the necessary permissions.,"Ermöglicht das Löschen von Dateien aus der mobilen Anwendung, wenn der Benutzer über die erforderlichen Berechtigungen verfügt.",de
Allows folders to be created from the mobile application.,Ermöglicht die Erstellung von Ordnern über die mobile Anwendung.,de
Allows new files to be created from the mobile application if the user has the necessary permissions.,"Ermöglicht die Erstellung neuer Dateien über die mobile Anwendung, wenn der Benutzer über die erforderlichen Berechtigungen verfügt.",de
Allows renaming of files or folders from the mobile application.,Ermöglicht das Umbenennen von Dateien oder Ordnern über die mobile Anwendung.,de
"Allows the user to define the position of the menu in the list. By default, the new menu entry is positioned at the end, but it can also be inserted between two existing menus. The order value for standard menus is its index in the list multiplied by 10. So to position a new menu between the first and second menu entries, you need to give it an order between 10 and 20.","Ermöglicht es dem Benutzer, die Position des Menüs in der Liste zu bestimmen. Standardmäßig wird der neue Menüeintrag am Ende positioniert, er kann aber auch zwischen zwei bestehenden Menüs eingefügt werden. Der Ordnungswert für Standardmenüs ist sein Index in der Liste multipliziert mit 10. Um ein neues Menü zwischen dem ersten und zweiten Menüeintrag zu positionieren, müssen Sie ihm also eine Reihenfolge zwischen 10 und 20 geben.",de
Allows to filter the product types displayed on the mobile application in the sales section.,"Ermöglicht das Filtern der Produkttypen, die in der mobilen Anwendung im Verkaufsbereich angezeigt werden.",de
Allows users to fill in the username field on the login page with the qr code present on the user's form view.,"Ermöglicht es Benutzern, das Feld für den Benutzernamen auf der Anmeldeseite mit dem QR-Code auszufüllen, der sich in der Formularansicht des Benutzers befindet.",de
Allows you to customize the active menus for this application. If the menus are not configured then all the menus of the application are available.,"Ermöglicht es Ihnen, die aktiven Menüs für diese Anwendung anzupassen. Wenn die Menüs nicht konfiguriert sind, sind alle Menüs der Anwendung verfügbar.",de
Allows you to define favorite files for quick access in a dedicated menu on the mobile application.,Ermöglicht Ihnen die Definition von Lieblingsdateien für den schnellen Zugriff in einem speziellen Menü der mobilen Anwendung.,de
Allows you to define favorite folders on the DMS to create shortcuts on the mobile application.,"Ermöglicht es Ihnen, Favoritenordner im DMS zu definieren, um Verknüpfungen in der mobilen Anwendung zu erstellen.",de
"Allows you to define which fields are visible on timers and timesheet lines form views. By default, if nothing is selected, all fields are visible. This configuration extends the employee's configuration for time allocation.","Ermöglicht es Ihnen festzulegen, welche Felder in den Formularansichten für Zeitzähler und Stundenzettelzeilen sichtbar sind. Wenn nichts ausgewählt ist, sind standardmäßig alle Felder sichtbar. Diese Konfiguration erweitert die Konfiguration des Mitarbeiters für die Zeitzuweisung.",de
Allows you to enable this package on the mobile application.,"Ermöglicht es Ihnen, dieses Paket in der mobilen Anwendung zu aktivieren.",de
App,App,de
App configuration,Konfiguration der App,de
App mobile,App mobil,de
App mobile settings,Mobile Einstellungen der App,de
Application,Anmeldung,de
Authorized roles,Autorisierte Rollen,de
"Authorized values for menuType : menu, separator or submenu","Zulässige Werte für menuType : Menü, Trennzeichen oder Untermenü",de
Bar,Bar,de
Barcode,Barcode,de
"Bootstrap icon name, see https://icons.getbootstrap.com/","Bootstrap icon name, see https://icons.getbootstrap.com/",de
CRM,CRM,de
CRM config,CRM-Konfiguration,de
Chart,Tabelle,de
Chart 1,Schaubild 1,de
Chart 2,Schaubild 2,de
Chart 3,Schaubild 3,de
Chart 4,Schaubild 4,de
Chart type,Diagrammtyp,de
Chart.indicator,Chart.indicator,de
Config CRM,CRM-Konfiguration,de
Config DMS,DMS konfigurieren,de
Config HR,Konfig HR,de
Config Helpdesk,Config-Helpdesk,de
Config Intervention,Intervention konfigurieren,de
Config Production,Produktion konfigurieren,de
Config Project,Projekt konfigurieren,de
Config Purchase,Config Kauf,de
Config Quality,Qualität der Konfiguration,de
Config Sale,Konfig Verkauf,de
Config Stock,Konfig Bestand,de
Current Android build,Aktuelle Android-Version,de
Custom field,Benutzerdefiniertes Feld,de
Custom menu entry,Benutzerdefinierter Menüeintrag,de
Customize menus,Menüs anpassen,de
Customize translations,Anpassen von Übersetzungen,de
DMS,DMS,de
DMS config,DMS-Konfiguration,de
DMS root on the mobile application,DMS-Root auf der mobilen Anwendung,de
DMSFile added to favorites successfully,DMSFile erfolgreich zu den Favoriten hinzugefügt,de
DMSFile removed from favorites successfully,DMSFile erfolgreich aus den Favoriten entfernt,de
Dashboard management,Verwaltung des Armaturenbretts,de
Default DMS root on the mobile application,Standard-DMS-Root auf der mobilen Anwendung,de
Defines whether products from the configurator are to be displayed on the mobile application or not.,"Legt fest, ob Produkte aus dem Konfigurator in der mobilen Anwendung angezeigt werden sollen oder nicht.",de
"Defines whether variants are managed with the generic product or directly by the variant product. If the configuration is activated, you must go through the generic product to select a variant, otherwise all variants are displayed and selectable on the application.","Legt fest, ob Varianten über das generische Produkt oder direkt über das Variantenprodukt verwaltet werden. Wenn die Konfiguration aktiviert ist, müssen Sie über das generische Produkt gehen, um eine Variante auszuwählen, andernfalls werden alle Varianten in der Anwendung angezeigt und können ausgewählt werden.",de
Donut,Donut,de
Enable addition of new lines in customer delivery.,Ermöglichung der Aufnahme neuer Linien in die Kundenbelieferung.,de
Enable addition of new lines in supplier arrival.,Ermöglicht das Hinzufügen neuer Zeilen bei der Ankunft des Lieferanten.,de
Enable app,App aktivieren,de
Enable default stock location management,Aktivieren Sie die Standardlagerverwaltung,de
Enable inventory validation.,Aktivieren Sie die Bestandsüberprüfung.,de
Enable line addition,Hinzufügen von Zeilen aktivieren,de
Enable line verification,Leitungsprüfung einschalten,de
Enable line verification on customer deliveries,Ermöglichung der Leitungsprüfung bei Kundenlieferungen,de
Enable line verification on internal moves,Aktivieren der Leitungsüberprüfung bei internen Umzügen,de
Enable line verification on inventories,Überprüfung von Beständen in der Linie ermöglichen,de
Enable line verification on supplier arrivals,Aktivieren der Leitungsüberprüfung bei Lieferanteneingängen,de
Enable project invoicing,Projektfakturierung ermöglichen,de
Enable stock correction validation.,Aktivieren Sie die Bestandskorrekturvalidierung.,de
"Enable the user to create a new menu entry with custom title, icon and order.","Ermöglichen Sie es dem Benutzer, einen neuen Menüeintrag mit benutzerdefiniertem Titel, Symbol und Reihenfolge zu erstellen.",de
