"key","message","comment","context"
"Action","Azione",,
"Action %s has no Batch implementation.","L'azione %s non ha un'implementazione Batch.",,
"Actions","Azioni",,
"Activate",,,
"Activated By","Attivato da",,
"Activation date","Data di attivazione",,
"Active","Attivo",,
"Additional Benefit Management","Gestione dei benefici aggiuntivi",,
"Additional benefit","Vantaggio supplementare",,
"Additional benefit lines","Linee di prestazioni supplementari",,
"Additional benefit management","Gestione delle prestazioni complementari",,
"Advanced","Avanzate",,
"Amendment management","Gestione degli emendamenti",,
"Analytic distribution template",,,
"Analytic move lines",,,
"Analytics",,,
"App contract","Contratto App",,
"Attention the contract will have as starting date the provisional activation         date ${currentContractVersion.supposedActivationDate}, Are you sure?","Attenzione, il contratto avrà come data di inizio la data di attivazione provvisoria          ${currentContractVersion.supposedActivationDate}, sei sicuro?",,
"Auto enable version on renew","Versione di abilitazione automatica al rinnovo",,
"Automatic invoicing","Fatturazione automatica",,
"Back","Indietro",,
"Batches","Partite",,
"Batchs","Lotti",,
"Cancel","Annulla",,
"Close contract",,,
"Closed","Chiuso",,
"Code","Codice",,
"Company","L'azienda",,
"Config.","Config.",,
"Configurable contract","Contratto configurabile",,
"Configuration","Configurazione",,
"Consumption Line","Linea di consumo",,
"Consumption Lines","Linee di consumo",,
"Consumption for next invoice","Consumo per la prossima fattura",,
"Consumption management","Gestione dei consumi",,
"Consumptions","Presupposti",,
"Content","Contenuto",,
"Contract","Contratto",,
"Contract Dates","Date del contratto",,
"Contract Line","Linea Contract",,
"Contract Lines","Linee di contratto",,
"Contract N°","Numero di contratto",,
"Contract batch","Lotto del contratto",,
"Contract batch filters",,,
"Contract batches","Lotti a contratto",,
"Contract can't be empty for compute contract line price.","Il contratto non può essere vuoto per calcolare il prezzo della linea di contratto.",,
"Contract closing invoice","Fattura di chiusura del contratto",,
"Contract filters",,,
"Contract invoice","Fattura del contratto",,
"Contract line","Linea Contract",,
"Contract template","Modello di contratto",,
"Contract template filters",,,
"Contract template to use","Modello di contratto da utilizzare",,
"Contract templates","Modelli di contratto",,
"Contract version","Versione del contratto",,
"Contracts","Contratti",,
"Create PO","Creare un ordine di acquisto",,
"Created by","Creato da",,
"Created on","Creato su",,
"Currency","Valuta",,
"Current invoice period","Periodo di fatturazione corrente",,
"Current version","Versione corrente",,
"Current version activation","Attivazione versione corrente",,
"Customer","Cliente",,
"Customer contracts","Contratti con i clienti",,
"Date","Data",,
"Delete next version","Cancella la prossima versione",,
"Description","Descrizione",,
"Displayed Product name","Visualizzazione del nome del prodotto",,
"Do not renew","Non rinnovare",,
"Do you really wish to fill your contract based on this template ?","Vuoi davvero riempire il tuo contratto sulla base di questo modello?",,
"Draft","Bozza",,
"Duration","Durata",,
"Durations","Durata",,
"End date","Data di fine",,
"End of next invoicing period","Fine del prossimo periodo di fatturazione",,
"End of period","Fine del periodo",,
"End of period plus",,,
"Engagement","Impegno",,
"Engagement duration","Durata dell'impegno",,
"Engagement duration is not fulfilled.","La durata dell'impegno non è rispettata.",,
"Engagement start date","Data di inizio dell'impegno",,
"Engagement start from version","Inizio impegno a partire dalla versione",,
"Error","Errore",,
"First period end date","Data di scadenza del primo periodo",,
"First period invoicing end date","Primo periodo di fatturazione data di scadenza",,
"Fiscal position","Posizione fiscale",,
"Forecast (contract)",,,
"Full name","Nome e cognome",,
"General","In generale",,
"Information","Informazioni",,
"Invoice","Fattura",,
"Invoice from consumption","Fattura da consumo",,
"Invoice line","Linea fattura",,
"Invoice period","Periodo di fatturazione",,
"Invoice period history","Storia del periodo della fattura",,
"Invoice periods","Periodi di fatturazione",,
"Invoiced","Fatturato",,
"Invoices","Fatture",,
