"key","message","comment","context"
"Action","Действие",,
"Action %s has no Batch implementation.","Действие %s не имеет пакетной реализации.",,
"Actions","Действия",,
"Activate",,,
"Activated By","Активировано По",,
"Activation date","Дата активации",,
"Active","Активный",,
"Additional Benefit Management","Управление дополнительными льготами",,
"Additional benefit","Дополнительное преимущество",,
"Additional benefit lines","Дополнительные льготные линии",,
"Additional benefit management","Управление дополнительными льготами",,
"Advanced","Расширенный",,
"Amendment management","Управление изменениями",,
"Analytic distribution template",,,
"Analytic move lines",,,
"Analytics",,,
"App contract","Контракт на приложение",,
"Attention the contract will have as starting date the provisional activation         date ${currentContractVersion.supposedActivationDate}, Are you sure?","Внимание, что контракт будет иметь в качестве даты начала предварительной активации          ${текущийContractVersion.ПредполагаемаяДата Активации}, вы уверены?",,
"Auto enable version on renew","Автоматическое включение версии при обновлении",,
"Automatic invoicing","Автоматическое выставление счетов",,
"Back","Назад",,
"Batches","Пакеты",,
"Batchs","Пакеты",,
"Cancel","Отмена",,
"Close contract",,,
"Closed","Закрытый",,
"Code","Код",,
"Company","Компания",,
"Config.","Конфигурация.",,
"Configurable contract","Конфигурируемый контракт",,
"Configuration","Конфигурация",,
"Consumption Line","Линия потребления",,
"Consumption Lines","Линии потребления",,
"Consumption for next invoice","Потребление для следующего счета-фактуры",,
"Consumption management","Управление потреблением",,
"Consumptions","Предположения",,
"Content","Содержание",,
"Contract","Контракт",,
"Contract Dates","Даты заключения контракта",,
"Contract Line","Контрактная линия",,
"Contract Lines","Контрактные линии",,
"Contract N°","Контракт N°",,
"Contract batch","Контрактная партия",,
"Contract batches","Контрактные партии",,
"Contract can't be empty for compute contract line price.","Контракт не может быть пустым для расчета контрактной цены линии.",,
"Contract closing invoice","Счёт на закрытие контракта",,
"Contract invoice","Счет-фактура по контракту",,
"Contract line","Контрактная линия",,
"Contract template","Шаблон договора",,
"Contract template to use","Шаблон договора для использования",,
"Contract templates","Шаблоны контрактов",,
"Contract version","Контрактная версия",,
"Contracts","Контракты",,
"Copy","Копировать",,
"Create PO","Создать PO",,
"Created by","Созданный",,
"Created on","Созданный на",,
"Currency","Валюта",,
"Current invoice period","Текущий фактурный период",,
"Current version","Текущая версия",,
"Current version activation","Активация текущей версии",,
"Customer","Клиент",,
"Customer contracts","Клиентские договоры",,
"Date","Дата",,
"Delete","Удалить",,
"Delete next version","Удалить следующую версию",,
"Description","Описание",,
"Displayed Product name","Отображаемое название продукта",,
"Do not renew","Не продлевать",,
"Do you really wish to fill your contract based on this template ?","Вы действительно хотите заполнить свой контракт на основе этого шаблона?",,
"Draft","Проект",,
"Duration","Продолжительность",,
"Durations","Продолжительность",,
"End date","Дата окончания",,
"End of next invoicing period","Конец следующего фактурного периода",,
"End of period","Конец периода",,
"End of period plus",,,
"Engagement","Помолвка",,
"Engagement duration","Продолжительность помолвки",,
"Engagement duration is not fulfilled.","Продолжительность боев не соблюдается.",,
"Engagement start date","Дата начала помолвки",,
"Engagement start from version","Задание начинается с версии",,
"Error","Ошибка",,
"First period end date","Дата окончания первого периода",,
"First period invoicing end date","Дата окончания выставления счета за первый период",,
"Fiscal position","Финансовая позиция",,
"Forecast (contract)",,,
"Full name","Полное имя",,
"General","Генерал",,
"Information","Информация",,
"Informations","Информация",,
"Invoice","Счет",,
"Invoice from consumption","Счет от потребления",,
"Invoice line","Счет-фактура",,
"Invoice period","Счет-фактура",,
"Invoice period history","История фактурного периода",,
"Invoice periods","Счетные периоды",,
"Invoiced","Счета",,
"Invoices","Счета",,
"Invoicing","выставление счетов",,
"Invoicing Frequency","Частота выставления счетов-фактур",,
"Invoicing content","Содержание выставления счетов",,
"Invoicing date","Дата выставления счёта",,
"Invoicing management","Управление выставлением счетов",,
"Invoicing moment","Момент выставления счёта",,
"Is invoiced","выставлен счет",,
"Last Invoicing period","Последний период выставления счетов",,
"Last renewal date","Дата последнего продления",,
"Linked invoice","Связанный счёт-фактура",,
"Manage invoices","Управление счетами-фактурами",,
"Meta file","мета-файл",,
"Name","Имя",,
"New","Новый",,
"New version","Новая версия",,
"Next Invoice Additional Benefit","Следующий счет-фактура Дополнительная выгода",,
"Next version","Следующая версия",,
"Next version activation","Активация следующей версии",,
"No contract is associated to version.","Никакой контракт не связан с версией.",,
"Not invoiced","Не выставлен счет",,
"Notes","Примечания",,
"Nouvelle version","Версия Нувеля",,
"Number of days",,,
"Number of finished periods","Количество завершенных периодов",,
"Number of renewal","Количество продлений",,
"Ongoing","Текущий",,
"Only invoice consumption before Invoice period end Date","Только потребление по счету до окончания фактурного периода Дата окончания фактурного периода",,
"Partner","Партнер",,
"Payment condition","Условие оплаты",,
"Payment mode","Режим оплаты",,
"Periodic Invoicing","Периодическое выставление счетов",,
"Periodic contract","Периодический контракт",,
"Please enter a engagement date.","Пожалуйста, введите дату помолвки.",,
"Please enter a terminated date for this version.","Пожалуйста, укажите дату окончания срока действия данной версии.",,
