"key","message","comment","context"
"Action","Ação",,
"Action %s has no Batch implementation.","Ação %s não tem implementação de lote.",,
"Actions","Ações",,
"Activate",,,
"Activated By","Ativado por",,
"Activation date","Data de ativação",,
"Active","Ativo",,
"Additional Benefit Management","Administração de benefícios complementares",,
"Additional benefit","Benefício adicional",,
"Additional benefit lines","Linhas de benefícios adicionais",,
"Additional benefit management","Administração de benefícios adicionais",,
"Advanced","Avançado",,
"Amendment management","Gestão de alterações",,
"App contract","Contrato do aplicativo",,
"Attention the contract will have as starting date the provisional activation         date ${currentContractVersion.supposedActivationDate}, Are you sure?","Atenção, o contrato terá como data de início a data de activação provisória          ${currentContractVersion.supposedActivationDate}, Tens a certeza?",,
"Auto enable version on renew","Ativação automática da versão na renovação",,
"Automatic invoicing","Faturamento automático",,
"Back","Voltar",,
"Batches","Lotes",,
"Batchs","Lotes",,
"Cancel","Cancelar",,
"Closed","Fechado",,
"Code","Código",,
"Company","Empresa",,
"Config.","Config.",,
"Configurable contract","Contrato configurável",,
"Configuration","Configuração",,
"Consumption Line","Linha de Consumo",,
"Consumption Lines","Linhas de Consumo",,
"Consumption for next invoice","Consumo para a próxima fatura",,
"Consumption management","Gestão do consumo",,
"Consumptions","Consumos",,
"Content","Conteúdo",,
"Contract","Contrato",,
"Contract Dates","Datas do contrato",,
"Contract Line","Linha de contrato",,
"Contract Lines","Linhas de Contrato",,
"Contract N°","Contrato n.º",,
"Contract batch","Lote do contrato",,
"Contract batches","Lotes de contrato",,
"Contract can't be empty for compute contract line price.","O contrato não pode estar vazio para calcular o preço da linha do contrato.",,
"Contract closing invoice","Fatura de encerramento do contrato",,
"Contract invoice","Fatura de contrato",,
"Contract line","Linha de contrato",,
"Contract template","Modelo de contrato",,
"Contract template to use","Modelo de contrato a utilizar",,
"Contract templates","Modelos de contrato",,
"Contract version","Versão do contrato",,
"Contracts","Contratos",,
"Copy","Copiar",,
"Create PO","Criar pedido",,
"Created by","Criado por",,
"Created on","Criado em",,
"Currency","Moeda",,
"Current invoice period","Período atual da fatura",,
"Current version","Versão atual",,
"Current version activation","Ativação da versão atual",,
"Customer","Cliente",,
"Customer contracts","Contratos com clientes",,
"Date","Data",,
"Delete","Eliminar",,
"Delete next version","Eliminar a próxima versão",,
"Description","Descrição do produto",,
"Displayed Product name","Nome do produto exibido",,
"Do not renew","Não renovar",,
"Do you really wish to fill your contract based on this template ?","Você realmente deseja preencher o seu contrato com base neste modelo?",,
"Draft","Rascunho",,
"Duration","Duração",,
"Durations","Durações",,
"End date","Data final",,
"End of next invoicing period","Fim do próximo período de faturamento",,
"End of period","Fim do período",,
"Engagement","Compromisso",,
"Engagement duration","Duração do compromisso",,
"Engagement duration is not fulfilled.","A duração do compromisso não é cumprida.",,
"Engagement start date","Data de início do compromisso",,
"Engagement start from version","Início do compromisso a partir da versão",,
"Error","Erro",,
"First period end date","Data final do primeiro período",,
"First period invoicing end date","Data final do primeiro período de faturamento",,
"Fiscal position","Posição fiscal",,
"Full name","Nome completo",,
"General","Generalidades",,
"Information","Informação",,
"Informations","Informações",,
"Invoice","Fatura",,
"Invoice from consumption","Fatura do consumo",,
"Invoice line","Linha de fatura",,
"Invoice period","Período da fatura",,
"Invoice period history","Histórico do período da fatura",,
"Invoice periods","Períodos de facturação",,
"Invoiced","Faturação",,
"Invoices","Facturas",,
"Invoicing","Facturação",,
"Invoicing Frequency","Freqüência de faturamento",,
"Invoicing content","Conteúdo da facturação",,
"Invoicing date","Data de faturamento",,
"Invoicing management","Gestão da facturação",,
"Invoicing moment","Momento da facturação",,
"Is invoiced","É faturado",,
"Last Invoicing period","Último período de faturamento",,
"Last renewal date","Data da última renovação",,
"Linked invoice","Fatura vinculada",,
"Manage invoices","Administrar faturas",,
"Meta file","Meta arquivo",,
"Name","Nome e Sobrenome",,
"New","Novo",,
"New version","Nova versão",,
"Next Invoice Additional Benefit","Próximo benefício adicional da fatura",,
"Next version","Próxima versão",,
"Next version activation","Ativação da próxima versão",,
"No contract is associated to version.","Nenhum contrato está associado à versão.",,
"Not invoiced","Não faturado",,
"Notes","Notas",,
"Nouvelle version","Nova versão",,
"Number of finished periods","Número de períodos terminados",,
"Number of renewal","Número de renovações",,
