"key","message","comment","context"
"Action","Aktion",,
"Action %s has no Batch implementation.","Die Aktion %s hat keine Batch-Implementierung.",,
"Actions","Aktionen",,
"Activate",,,
"Activated By","Aktiviert durch",,
"Activation date","Aktivierungsdatum",,
"Active","Aktiv",,
"Additional Benefit Management","Management von Zusatzleistungen",,
"Additional benefit","Zusätzlicher Nutzen",,
"Additional benefit lines","Zusätzliche Leistungslinien",,
"Additional benefit management","Management von Zusatzleistungen",,
"Advanced","Fortgeschritten",,
"Amendment management","Änderungsmanagement",,
"Analytic distribution template",,,
"Analytic move lines",,,
"Analytics",,,
"App contract","App-Vertrag",,
"Attention the contract will have as starting date the provisional activation         date ${currentContractVersion.supposedActivationDate}, Are you sure?","Achtung, der Vertrag wird als Startdatum das vorläufige Aktivierungsdatum haben          ${currentContractVersion.supposedActivationDate}, Sind Sie sicher?",,
"Auto enable version on renew","Automatische Aktivierung der Version bei der Erneuerung",,
"Automatic invoicing","Automatische Rechnungsstellung",,
"Back","Zurück",,
"Batches","Chargen",,
"Batchs","Chargen",,
"Cancel","Abbrechen",,
"Close contract",,,
"Closed","Geschlossen",,
"Code","Code",,
"Company","Unternehmen",,
"Config.","Konfig.",,
"Configurable contract","Konfigurierbarer Vertrag",,
"Configuration","Konfiguration",,
"Consumption Line","Verbrauchsleitung",,
"Consumption Lines","Verbrauchsleitungen",,
"Consumption for next invoice","Verbrauch für die nächste Rechnung",,
"Consumption management","Verbrauchsmanagement",,
"Consumptions","Verbrauchswerte",,
"Content","Inhalt",,
"Contract","Vertrag",,
"Contract Dates","Vertragsdaten",,
"Contract Line","Vertragszeile",,
"Contract Lines","Vertragszeilen",,
"Contract N°","Vertragsnummer",,
"Contract batch","Auftragscharge",,
"Contract batch filters",,,
"Contract batches","Kontraktchargen",,
"Contract can't be empty for compute contract line price.","Der Vertrag darf für die Berechnung des Vertragszeilenpreises nicht leer sein.",,
"Contract closing invoice","Vertragsabschlussrechnung",,
"Contract filters",,,
"Contract invoice","Vertragsrechnung",,
"Contract line","Vertragslinie",,
"Contract template","Vertragsvorlage",,
"Contract template filters",,,
"Contract template to use","Vertragsvorlage zur Verwendung",,
"Contract templates","Vertragsvorlagen",,
"Contract version","Vertragsversion",,
"Contracts","Verträge",,
"Create PO","Bestellung anlegen",,
"Created by","Erstellt von",,
"Created on","Erstellt am",,
"Currency","Währung",,
"Current invoice period","Aktueller Rechnungszeitraum",,
"Current version","Aktuelle Version",,
"Current version activation","Aktivierung der aktuellen Version",,
"Customer","Kunde",,
"Customer contracts","Kundenverträge",,
"Date","Datum",,
"Delete next version","Nächste Version löschen",,
"Description","Beschreibung",,
"Displayed Product name","Angezeigter Produktname",,
"Do not renew","Nicht verlängern",,
"Do you really wish to fill your contract based on this template ?","Möchten Sie wirklich Ihren Vertrag auf der Grundlage dieser Vorlage erfüllen?",,
"Draft","Entwurf",,
"Duration","Dauer",,
"Durations","Dauer",,
"End date","Enddatum",,
"End of next invoicing period","Ende des nächsten Abrechnungszeitraums",,
"End of period","Ende des Zeitraums",,
"End of period plus",,,
"Engagement","Engagement",,
"Engagement duration","Auftragsdauer",,
"Engagement duration is not fulfilled.","Die Auftragsdauer ist nicht erfüllt.",,
"Engagement start date","Startdatum des Engagements",,
"Engagement start from version","Auftragsstart ab Version",,
"Error","Fehler",,
"First period end date","Erstes Periodenende Datum",,
"First period invoicing end date","Enddatum der ersten Periode der Rechnungsstellung",,
"Fiscal position","Steuerliche Situation",,
"Forecast (contract)",,,
"Full name","Vollständiger Name",,
"General","Allgemeines",,
"Information","Informationen",,
"Invoice","Rechnung",,
"Invoice from consumption","Rechnung aus dem Verbrauch",,
"Invoice line","Rechnungszeile",,
"Invoice period","Rechnungsperiode",,
"Invoice period history","Historie der Rechnungsperiode",,
"Invoice periods","Rechnungsperioden",,
"Invoiced","Rechnungsstellung",,
