"key","message","comment","context"
"%d contract(s) treated and %d anomaly(ies) reported !","%d 个合同已处理，%d 个异常已报告！",,
"<><Badge bg=""warning"">{_t('This pricing is already used by another contract line. Use the + button to create a new copy.')}</Badge></>","<><Badge bg=""warning"">{_t('此定价已被其他合同行使用。请使用 + 按钮创建新副本。')}</Badge></>",
"A billing contract is used to generate invoices, whereas a framework contract is used to generate orders. Invoices from framework contracts are generated either from orders, stock move or business project.","计费合同用于生成发票，而框架合同用于生成订单。框架合同的发票可以从订单、移库或业务项目生成。",,
"Account management","会计配置",,
"Action","操作",,
"Action %s has no Batch implementation.","操作 %s 没有批处理实现。",,
"Actions","操作",,
"Activate contract","激活合同",,
"Activated By","激活人",,
"Activation date","激活日期",,
"Active","激活",,
"Additional Benefit Management","附加福利管理",,
"Additional benefit","附加福利",,
"Additional benefit lines","附加福利行",,
"Additional benefit management","附加福利管理",,
"Additional products","附加产品",,
"Advanced","高级",,
"Amendment","变更",,
"Amendment management","变更管理",,
"Amendment status","变更状态",,
"Amendments","变更",,
"Analytic Move Line","分析账目行",,
"Analytic distribution template","分析分布模板",,
"Analytic move line","分析账目行",,
"Analytic move lines","分析账目行",,
"Analytics","分析",,
"App","应用",,
"App contract","合同应用",,
"Are you sure you want to remove the selected lines?","您确定要删除选中的行吗？",,
"Attention the contract will have as starting date the provisional activation         date ${currentContractVersion.supposedActivationDate}, Are you sure?","注意，合同将使用预估激活日期 ${currentContractVersion.supposedActivationDate} 作为起始日期，您确定吗？",,
"Auto enable version on renew","自动启用续订版本",,
"Automatic invoicing","自动开票",,
"Available variables :\n         ind1i = value for the contract's index1 for date 1 \n ind2i = value for the contract's index 2 for date         2 \n ind1f : value for the contract's index 1 for the next revaluation date \n ind2f :         value for the contract's index 2 for the next revaluation date \n ind1py :         value for the contract's index 1 for the next revaluation - 1 year \n ind2py :         value for the contract's index 2 for the next revaluation - 1 year \n P0 : original price of the contract line         \n Pf : last revaluated price of the contract line","可用变量：\n ind1i = 合同索引1在日期1的值 \n ind2i = 合同索引2在日期2的值 \n ind1f = 合同索引1在下次重估日期的值 \n ind2f = 合同索引2在下次重估日期的值 \n ind1py = 合同索引1在下次重估日期前一年的值 \n ind2py = 合同索引2在下次重估日期前一年的值 \n P0 = 合同行的原始价格 \n Pf = 合同行的最新重估价格",,
"Back","返回",,
"Batches","批处理",,
"Batchs","批处理",,
"Billing contract","计费合同",,
"Can only activate waiting contract.","只能激活待处理的合同。",,
"Can only put on hold drafted contract.","只能将草稿合同置为挂起。",,
"Can only terminate ongoing contract.","只能终止正在进行的合同。",,
"Cancel","取消",,
"Close contract","关闭合同",,
"Closed","已关闭",,
"Code","代码",,
"Comment to be included on invoice","要在发票上包含的注释",,
"Commercial condition","商业条件",,
"Company","公司",,
"Company currency","公司货币",,
"Config.","配置",,
"Configurable contract","可配置合同",,
"Configuration","配置",,
"Consumption Line","消费行",,
"Consumption Lines","消费行",,
"Consumption for next invoice","下一次发票的消费",,
"Consumption line quantities exceed the max quantity defined in the contract line.","消费行的数量超过了合同行中定义的最大数量。",,
"Consumption management","消费管理",,
"Consumption max quantity","最大消费数量",,
"Consumptions","消费",,
"Content","内容",,
"Contract","合同",,
"Contract Dates","合同日期",,
"Contract Line","合同行",,
"Contract Lines","合同行",,
"Contract N°","合同编号",,
"Contract batch","合同批处理",,
"Contract batch filters","合同批处理过滤器",,
"Contract batches","合同批处理",,
