"key","message","comment","context"
"Action","Actie",,
"Action %s has no Batch implementation.","Actie %s heeft geen batchimplementatie.",,
"Actions","Acties",,
"Activate",,,
"Activated By","Geactiveerd door",,
"Activation date","Activeringsdatum",,
"Active","Actief",,
"Additional Benefit Management","Beheer van extra voordelen",,
"Additional benefit","Bijkomend voordeel",,
"Additional benefit lines","Bijkomende voordeel lijnen",,
"Additional benefit management","Bijkomend beheer van de voordelen",,
"Advanced","Gevorderden",,
"Amendment management","Beheer van wijzigingen",,
"Analytic distribution template",,,
"Analytic move lines",,,
"Analytics",,,
"App contract","App contract",,
"Attention the contract will have as starting date the provisional activation         date ${currentContractVersion.supposedActivationDate}, Are you sure?","Let op het contract heeft als ingangsdatum de voorlopige activeringsdatum          ${currentContractVersion.supposedActivationDate}, bent u zeker?",,
"Auto enable version on renew","Auto enable versie op vernieuwen",,
"Automatic invoicing","Automatische facturatie",,
"Back","Terug",,
"Batches","Batches",,
"Batchs","Partijen",,
"Cancel","Annuleren",,
"Close contract",,,
"Closed","Gesloten",,
"Code","Code",,
"Company","Bedrijf",,
"Config.","Config.",,
"Configurable contract","Configureerbaar contract",,
"Configuration","Configuratie",,
"Consumption Line","Verbruikslijn",,
"Consumption Lines","Verbruikslijnen",,
"Consumption for next invoice","Verbruik voor de volgende factuur",,
"Consumption management","Beheer van het verbruik",,
"Consumptions","Verbruik",,
"Content","Inhoud",,
"Contract","Contract",,
"Contract Dates","Contract Data",,
"Contract Line","Contract Lijn",,
"Contract Lines","Contractlijnen",,
"Contract N°","Contract nr.",,
"Contract batch","Contractpartij",,
"Contract batches","Contractpartijen",,
"Contract can't be empty for compute contract line price.","Contract kan niet leeg zijn voor het berekenen van de contractlijnprijs.",,
"Contract closing invoice","Contractsluitingsfactuur",,
"Contract invoice","Contractfactuur",,
"Contract line","Contractlijn",,
"Contract template","Contractsjabloon",,
"Contract template to use","Contractsjabloon te gebruiken",,
"Contract templates","Contractsjablonen",,
"Contract version","Contractversie",,
"Contracts","Contracten",,
"Create PO","PO aanmaken",,
"Created by","Gemaakt door",,
"Created on","Gemaakt op",,
"Currency","Valuta",,
"Current invoice period","Huidige factuurperiode",,
"Current version","Huidige versie",,
"Current version activation","Activering van de huidige versie",,
"Customer","Klant",,
"Customer contracts","Contracten van klanten",,
"Date","Datum",,
"Delete next version","Volgende versie verwijderen",,
"Description","Beschrijving",,
"Displayed Product name","Weergegeven productnaam",,
"Do not renew","Niet verlengen",,
"Do you really wish to fill your contract based on this template ?","Wenst u echt uw contract in te vullen op basis van dit sjabloon?",,
"Draft","Ontwerp",,
"Duration","Duur",,
"Durations","Duraties",,
"End date","Einddatum",,
"End of next invoicing period","Einde van de volgende factureringsperiode",,
"End of period","Einde periode",,
"End of period plus",,,
"Engagement","Engagement",,
"Engagement duration","Duur van de overeenkomst",,
"Engagement duration is not fulfilled.","De duur van de opdracht is niet vervuld.",,
"Engagement start date","Aanvangsdatum van de overeenkomst",,
"Engagement start from version","Engagement start vanaf versie",,
"Error","Fout",,
"First period end date","Einddatum van de eerste periode",,
"First period invoicing end date","Eerste periode facturering einddatum",,
"Fiscal position","Fiscale positie",,
"Forecast (contract)",,,
"Full name","Volledige naam",,
"General","Algemeen",,
"Information","Informatie",,
"Invoice","Factuur",,
"Invoice from consumption","Factuur van consumptie",,
"Invoice line","Factuurlijn",,
"Invoice period","Factuurperiode",,
