"key","message","comment","context"
"% in paper format","% 以纸质格式",,
"%d expense treated successfully,","%d笔费用处理成功。",,
"%d expenses treated successfully,","%d笔费用处理成功。",,
"%d leave reason(s) treated and %d anomaly(ies) reported !","%d个请假原因已处理，并报告了%d个异常！",,
"%s date is invalid. It must be included in the timesheet's period.","%s日期无效。它必须包含在工作表的周期内。",,
"6 days week","每周6天",,
"<><Badge bg=""warning"">At least one line of this expense exceeds the authorised amount for its type of expense.</Badge></>","<><Badge bg=""warning"">此费用单中的至少一行超过其费用类型的授权金额。</Badge></>",,
"<br/>Example:<br/>Start unit : day<br/>End unit : hour<br/><strong>$Project.numberHoursADay$</strong><br/>","<br/>示例：<br/>起始单位：天<br/>结束单位：小时<br/><strong>$Project.numberHoursADay$</strong><br/>",,
"A leave line will be created automatically every month for concerned employee if automatic incrementation is enabled.","如果启用了自动递增，将为相关员工每月自动创建一条请假记录。",,
"A leave line will be created automatically every year for concerned employee if automatic incrementation is enabled.","如果启用了自动递增，将为相关员工每年自动创建一条请假记录。",,
"A leave request is already accepted over this or a portion of this period of time. Please cancel the previous one to accept this one.","在此期间或此期间的一部分已经有一条请假请求被接受。请取消之前的请求以接受此请求。",,
"ADD A LINE","添加一行",,
"Absent","缺席",,
"Account information","账户信息",,
"Accounting","会计",,
"Acquired","已获得",,
"Action","操作",,
"Actions","操作",,
"Activate MyHR enables the HR menu entries for employees.","启用 MyHR 可以为员工启用 HR 菜单项。",,
"Active","活跃",,
"Active employee","活跃员工",,
"Active employees","活跃员工",,
"Activity","活动",,
"Activity on timesheet line is not enabled.","工作表行上的活动未启用。",,
"Add a line","添加一行",,
"Add an advance","添加预付款",,
"Add lines","添加行",,
"Add multiple lines","添加多行",,
"Add to expense","添加到费用",,
"Advance","预付款",,
"Advance management","预付款管理",,
"Afternoon","下午",,
"Alert if the manuf. order is finish","当制造订单完成时提醒",,
"All","全部",,
"All companies","所有公司",,
"All lines must have the same currency.","所有行必须使用相同的货币。",,
"All lines must have the same employee.","所有行必须属于同一员工。",,
"All remaining leaves will be transferred to the selected leave type. Only incremental type can be chosen.","所有剩余的请假天数将转移到所选的请假类型。只能选择递增类型。",,
"All timesheets","所有工作表",,
"Allow Injection","允许注入",,
"Allow expense creation","允许创建费用",,
"Allow negative value for leaves","允许请假天数为负值",,
"Allow negative values for employee leaves","允许员工请假天数为负值",,
"Allow to associate a product to the timesheet line (pre-requisite: only for product type that are services and Activity field is TRUE). Additional configuration can also be found in Application config --> Users/companies --> Companies --> Human resources config.","允许将产品关联到工作表行（前提：仅适用于产品类型为服务且“活动”字段为真）。其他配置可以在应用配置 --> 用户/公司 --> 公司 --> 人力资源配置中找到。",,
"Allow updates via editor","允许通过编辑器进行更新",,
"Allows external employees to declare expenses. Unlike expense, these declarations do not generate an account move but can be validated before being re-invoiced on a project. External employee costs are reimbursed as part of the payment of a supplier invoice.","允许外部员工申报费用。与费用不同，这些申报不会生成会计凭证，但可以在重新开具项目发票之前进行验证。外部员工的费用将在支付供应商发票时报销。",,
"Alone meal","单独用餐",,
"Also export already exported payroll preparations","也导出已导出的工资单准备",,
"Always","总是",,
"Amendment","修改",,
"Amendment Date","修改日期",,
