"key","message","comment","context"
"Activity",,,"resources/domains/Timesheet.xml:20
resources/domains/TimesheetLine.xml:13"
"Afternoon",,,"resources/views/Selects.xml:40"
"Afternoon From",,,"resources/domains/WeeklyPlanning.xml:20"
"All my Timesheets",,,"resources/views/Menu.xml:25"
"Cancel",,,"resources/views/Timesheet.xml:18"
"Canceled",,,"resources/views/Selects.xml:11
resources/views/Selects.xml:19"
"Comments",,,"resources/domains/ExpenseLine.xml:17
resources/domains/Leave.xml:19
resources/domains/TimesheetLine.xml:19"
"Complete my time sheet",,,"resources/views/Menu.xml:19"
"Confirm",,,"resources/views/Timesheet.xml:15"
"Confirmed",,,"resources/views/Selects.xml:16"
"Contact",,,"resources/domains/Employee.xml:11
resources/views/Employee.xml:14"
"Daily work hours",,,"resources/domains/Employee.xml:15"
"Date",,,"resources/domains/TimesheetLine.xml:15"
"Date from",,,"resources/domains/Leave.xml:13"
"Date to (Included)",,,"resources/domains/Leave.xml:15"
"Day",,,"resources/domains/WeeklyPlanning.xml:17
resources/views/WeeklyPlanning.xml:18
resources/views/WeeklyPlanning.xml:26"
"Days",,,"resources/views/Selects.xml:23"
"Department",,,"resources/domains/Employee.xml:17"
"Departments",,,"resources/views/Menu.xml:72
resources/views/Menu.xml:74"
"Draft",,,"resources/views/Selects.xml:15
resources/views/Selects.xml:7"
"Duration",,,"resources/domains/Leave.xml:17
resources/domains/TimesheetLine.xml:17
resources/domains/TimesheetLine.xml:18"
"Duration(by day)",,,"resources/domains/Timesheet.xml:19"
"Edit Timesheet Selected",,,"resources/views/Timesheet.xml:41"
"Employee",,,"resources/domains/User.xml:10
resources/views/Employee.xml:13
resources/views/Employee.xml:39
resources/views/Employee.xml:5
resources/views/Menu.xml:45
resources/views/Menu.xml:47"
"End On",,,"resources/domains/Leave.xml:16"
"Expense",,,"resources/domains/Product.xml:8
resources/views/Expense.xml:13"
"Expense Type",,,"resources/domains/ExpenseLine.xml:12"
"Expense date",,,"resources/domains/ExpenseLine.xml:13"
"Expense line",,,"resources/views/ExpenseLine.xml:13"
"Expense lines",,,"resources/domains/Expense.xml:14
resources/views/ExpenseLine.xml:5"
"Expenses",,,"resources/views/Expense.xml:5
resources/views/Menu.xml:11
resources/views/Menu.xml:9"
"External",,,"resources/domains/Employee.xml:19"
"Friday",,,"resources/views/Selects.xml:33"
"From date",,,"resources/domains/Timesheet.xml:15"
"Full name",,,"resources/domains/Timesheet.xml:22"
"Generate Lines automatically",,,"resources/views/Timesheet.xml:27"
"Generate lines",,,"resources/views/Timesheet.xml:34"
"Get time from Tasks",,,"resources/views/Timesheet.xml:25"
"Historic colleague Timesheets",,,"resources/views/Menu.xml:37"
"Hourly price",,,"resources/domains/TimeActivity.xml:12"
"Hourly rate",,,"resources/domains/Employee.xml:12"
"Hours",,,"resources/views/Selects.xml:24
resources/views/TimesheetLine.xml:29
resources/views/TimesheetLine.xml:44"
"Human resources",,,"resources/views/Menu.xml:5"
"Import",,,"resources/domains/Employee.xml:10
resources/domains/TimeActivity.xml:10
resources/domains/Timesheet.xml:10
resources/domains/TimesheetLine.xml:10
resources/domains/WeeklyPlanning.xml:15
resources/domains/WeeklyPlanning.xml:9"
"Leave",,,"resources/views/Leave.xml:16
resources/views/Leave.xml:5"
