"key","message","comment","context"
"%d expense treated successfully,","%d despesa tratada com sucesso,",,
"%d expenses treated successfully,","%d de despesas tratadas com sucesso,",,
"+33000000000",,,
"+33100000000",,,
"+33600000000",,,
"<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />","<a class='fa fa-facebook' href='http://www.facebook.com' target='_blank' />",,
"<a class='fa fa-linkedin' href='http://www.linkedin.com' target='_blank' />","<a class='fa fa-linkingin' href='http://www.linkedin.com' target='_blank' />",,
"<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />","<a class='fa fa-twitter' href='http://www.twitter.com' target='_blank' />",,
"<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />","<a class='fa fa-youtube' href='http://www.youtube.com' target='_blank' />",,
"Account information","Informações sobre a conta",,
"Accounting","Contabilidade",,
"Acquired","Adquirido",,
"Action","Ação",,
"Actions","Ações",,
"Active","Ativo",,
"Activity","Atividade",,
"Add a line","Adicionar uma linha",,
"Add an advance","Adicionar um adiantamento",,
"Add lines","Adicionar linhas",,
"Advance","Adiantamento",,
"Advance management","Gestão antecipada",,
"Afternoon","Tarde",,
"All my Expenses","Todas as minhas despesas",,
"All my Leave Requests","Todos os meus pedidos de licença",,
"All my Timesheets","Todas as minhas folhas de tempos",,
"All my extra hours","Todas as minhas horas extras",,
"All timesheets","Todos os timesheets",,
"Allow Injection","Permitir injecção",,
"Allow expense creation","Permitir a criação de despesas",,
"Allow negative value for leaves",,,
"Allow negative values for employee leaves","Permitir valores negativos para licenças de empregados",,
"Also export already exported payroll preparations","Também exportar preparações do cálculo das folhas de pagamento já exportadas",,
"Amendment","Emenda",,
"Amendment Date","Data da alteração",,
"Amendment type","Tipo de alteração",,
"Amount","Montante",,
"Analytic distribution","Distribuição analítica",,
"Analytic distribution lines","Linhas de distribuição analíticas",,
"Analytic distribution template","Modelo de distribuição analítica",,
"Annual expenses report","Relatório anual de despesas",,
"Annual gross salary","Salário bruto anual",,
"Annual report","Relatório anual",,
"Anomaly","Anomalia",,
"App Expense","Despesas com Apps",,
"App Leave","Licença App",,
"App Timesheet","Folha de horas de aplicação",,
"Application condition","Condição de aplicação",,
"Are you sure wants to remove selected lines?","Tem certeza de que deseja remover as linhas selecionadas?",,
"Arriving city","Chegada da cidade",,
"Attach to",,,
"Automatic generation dates must be included in the timesheet period",,,
"Available Stock of Lunch Vouchers","Estoque disponível de comprovantes de almoço",,
"Available quantity (acquired)","Quantidade disponível (adquirida)",,
"Available quantity (before validation)",,,
"Bank","Banco",,
"Bank Order","Ordem bancária",,
"Base amount per employee","Montante base por empregado",,
"Basic information",,,
"Batches","Lotes",,
"Batchs","Lotes",,
"Birth date","Data de nascimento",,
"Block expense tax modification","Bloquear modificação do imposto sobre despesas",,
"Bonus coefficient",,,
"Bonus type","Tipo de bônus",,
"Bonuses","Bónus",,
"CDD",,,
"COMPLEMENT",,,
"CP",,,
"CSV","CSV",,
"Calculate","Calcular",,
"Calculated","Calculado",,
"Can only be selected by HR Management","Só pode ser selecionado pela Administração de pessoal",,
"Cancel","Cancelar",,
"Cancel payment","Cancelar pagamento",,
"Canceled","Cancelado",,
"Canceled Expense Template","Modelo de despesa cancelada",,
"Canceled Extra Hours Template","Template de horas extras cancelado",,
"Canceled Leave Request Template","Modelo de solicitação de férias cancelada",,
"Canceled Timesheet Template","Modelo de folha de tempos cancelada",,
"Canteen","Cantina",,
"Catalog","Catálogo",,
"Categorization","Categorização",,
"Charges and Contributions","Encargos e Contribuições",,
"Choose payment mode","Selecionar modo de pagamento",,
"City of birth",,,
"Close period","Fechar período",,
"Closed","Fechado",,
"Code","Código",,
"Coefficient","Coeficiente",,
"Coefficient for bonus","Coeficiente de bonificação",,
"Cohabitee","Coabitação",,
"Colleague Leave Requests","Pedidos de Licença de Colega",,
"Comment","Comentário",,
"Comments","Comentários",,
"Companies","Empresas",,
"Company","Empresa",,
"Company %s does not have any expense's sequence","Empresa %s não tem nenhuma seqüência de despesas",,
"Company address",,,
"Company code","Empresa",,
"Company credit card details","Dados do cartão de crédito da empresa",,
"Company department","Departamento da empresa",,
"Company fixed phone",,,
"Company's credit card","Cartão de crédito da empresa",,
"Complete my Timesheet","Completar a minha folha de tempos",,
"Complete my expense","Complete minha despesa",,
"Complete my leave request","Preencher o meu pedido de licença",,
"Compute amounts","Calcular montantes",,
"Compute distance with web service","Calcular a distância com serviço web",,
"Configuration","Configuração",,
"Confirm","Confirmar",,
"Confirm & Continue","Confirmar e continuar",,
"Confirmed Extra Hours Template","Template de horas extras confirmado",,
"Confirmed Timesheet Template","Modelo de folha de horas de trabalho confirmado",,
"Consolidate timesheet line on invoice","Consolidar a linha da folha de tempos na factura",,
"Consume","Consumir",,
"Contact","Contato",,
"Contact in case of emergency","Contato em caso de emergência",,
"Content","Conteúdo",,
"Continue","Continuar",,
"Contract",,,
"Contract type","Tipo de contrato",,
"Contractual information",,,
"Costs","Custos",,
"Counted","Contado",,
"Country of birth",,,
"Create","Criar",,
"Create amendment","Criar modificação",,
"Create new user",,,
"Created by","Criado por",,
"Created on","Criado em",,
"DATE D'ENTREE",,,
"DATE DE SORTIE",,,
"DATE NAISS",,,
"DEPT NAISS",,,
"DPAE",,,
"DPAEs",,,
"Daily cost","Custo diário",,
"Daily work hours","Horas diárias de trabalho",,
"Dashboard","Painel de instrumentos",,
"Dashboards","Dashboards",,
"Date","Data",,
"Date can't be in the future","A data não pode ser no futuro",,
"Date can't be in the future for line(s) : %s","A data não pode ser no futuro para linha(s) : %s",,
"Date of birth",,,
"Date of hire","Data de contratação",,
"Dates","Datas",,
"Day","Dia da semana",,
"Days","Dias",,
"Days validated","Dias validados",,
"Deduct lunch voucher","Deduza o voucher do almoço",,
"Default Activity Product","Produto de atividade padrão",,
"Default day number gain","Ganho de número de dia padrão",,
"Department",,,
"Department of birth",,,
"Description","Descrição do produto",,
"Details","Detalhes",,
"Distance travelled","Distância percorrida",,
"Distribution date","Data de distribuição",,
"Draft","Rascunho",,
"Duration","Duração",,
"Duration equals 0","Duração igual a 0",,
"Duration(hours by day)","Duração (horas por dia)",,
"Duration(in day per day)","Duração (em dia por dia)",,
"Duration(minutes by day)","Duração (minutos por dia)",,
"E-MAIL",,,
"ETAB",,,
"ETRANGER",,,
"Edit Expense Selected","Processar despesa selecionada",,
"Edit Leave Request Selected","Processar solicitação de férias selecionada",,
"Edit Start&Stop Timer On Stop","Editar Iniciar e Parar Temporizador On Stop",,
"Edit Timesheet Selected","Processar folha de horas de trabalho selecionada",,
"Edit extra hours selected","Editar horas extras selecionadas",,
"Editor","Editor",,
"Electronic card","Cartão eletrônico",,
"Email reminder for timesheet filling batch",,,
"Email reminder for timesheets",,,
"Email sent to %s","E-mail enviado para %s",,
"Emergency contact","Contacto de emergência",,
"Employee","Empregado",,
"Employee %s is not allowed to take leave in advance.","Não é permitido ao empregado %s gozar férias antecipadamente.",,
"Employee PhoneBook",,,
"Employee advance","Adiantamento de empregado",,
"Employee advance list","Lista de adiantamentos do empregado",,
"Employee advance usage","Utilização antecipada do empregado",,
"Employee advances","Adiantamentos do empregado",,
"Employee bonus","Bônus do empregado",,
"Employee bonus amount","Montante do bônus do empregado",,
"Employee bonus management","Administração de bônus de empregado",,
"Employee bonus mgt","Administração de bônus do empregado",,
"Employee bonus type","Tipo de bônus do empregado",,
"Employee bonuses","Prémios de empregado",,
"Employee filters","Filtros de empregados",,
"Employee firstname","Nome do empregado",,
"Employee lastname","Apelido do empregado",,
"Employee vehicle list","Lista de veículos dos funcionários",,
"Employee's other costs","Outros custos do empregado",,
"Employee.annualReportOf","Relatório anual de despesas de ",,
"Employees","Empregados",,
"Employees Management","Gestão de Empregados",,
"Employees computed: %d",,,
"Employees failed to be computed due to anomaly: %d",,,
"Employees management","Gestão de colaboradores",,
"Employees' leaves attempted to be computed : %s","Tentativa de calcular as licenças dos trabalhadores: %s",,
"Employees' leaves failed to be computed due to configuration anomaly : %s","As licenças dos empregados não foram computadas devido a anomalia de configuração: %s",,
"Employees' leaves failed to be computed due to missing data : %s","As licenças dos empregados não foram calculadas devido à falta de dados .....................................: %s",,
"Employees' leaves successfully computed : %s","Folhas de empregados computadas com sucesso: %s",,
"Employees' other costs","Outros custos dos empregados",,
"Employment","Emprego",,
"Employment Contract Templates","Modelos de contrato de trabalho",,
"Employment Contracts","Contratos de Trabalho",,
"Employment contract","Contrato de trabalho",,
"Employment contract export batch",,,
"Employment contract template","Modelo de contrato de trabalho",,
"Employment contract templates","Modelos de contratos de trabalho",,
"Employment contract type","Tipo de contrato de trabalho",,
"Employment contract types","Tipos de contrato de trabalho",,
"Employment contracts","Contratos de trabalho",,
"Employment contracts exported : %s",,,
"Enable DPAE",,,
"Enable editor","Ativar editor",,
"End Date","Data final",,
"End On","Terminar em",,
"End date","Data final",,
"End date of hire",,,
"End of contract","Fim do contrato",,
"End of contract reason","Motivo do fim do contrato",,
"End of contract reasons","Motivos do fim do contrato",,
"End of month","Fim do mês",,
"End of the week","Fim da semana",,
"End time",,,
"Establishment of the employer",,,
"Event","Evento",,
"Exclude timesheet editor","Excluir editor de folhas de tempos",,
"Executive","Executivos",,
"Executive Status","Status Executivo",,
"Expense","Despesas",,
"Expense Journal","Diário de despesas",,
"Expense Notification Mail","Correio de notificação de despesas",,
"Expense N°","N° de despesas",,
"Expense Per Employee","Despesas por empregado",,
"Expense Sequence","Seqüência de despesas",,
"Expense Templates","Modelos de despesas",,
"Expense Type","Tipo de despesa",,
"Expense date","Data da despesa",,
"Expense line","Linha de despesas",,
"Expense lines","Linhas de despesas",,
"Expense paid with company's credit card","Despesas pagas com cartão de crédito da empresa",,
"Expense tax account","Conta de imposto sobre despesas",,
"Expense type","Tipo de despesa",,
"Expense types","Tipos de despesas",,
"Expense.advanceAmount","Montante do adiantamento",,
"Expense.comments","Comentários",,
"Expense.companyCbSelect","Emparelhado com cartão de empresa",,
"Expense.employeeName","Empregado",,
"Expense.employeeSignature","Assinatura do empregado",,
"Expense.employerSignature","Assinatura do empregador",,
"Expense.expenseDate","Data da solicitação",,
"Expense.expenseOf","Despesa de",,
"Expense.multipleUsers","Múltiplos usuários",,
"Expense.period","Período",,
