"key","message","comment","context"
"Action","操作",,
"Activate recurrence planning","激活重复计划",,
"Address","地址",,
"Advanced monitoring","高级监控",,
"Advanced monitoring address","高级监控地址",,
"Advanced startup monitoring range","高级启动监控范围",,
"After sale service sale order follow up","售后服务销售订单跟踪",,
"Afternoon","下午",,
"All articles must belong to the same partner","所有文章必须属于同一合作伙伴",,
"All required questions of the survey must be answered to finish the intervention.","调查中的所有必答问题必须回答以完成干预。",,
"Already in requested status.","已经处于请求的状态。",,
"Answer","答案",,
"Answer type","答案类型",,
"Answer types","答案类型",,
"Answer value","答案值",,
"Answer values","答案值",,
"Answered","已回答",,
"App","应用",,
"App Intervention","应用干预",,
"App intervention","应用干预",,
"Are you sure wants to remove selected lines?","您确定要删除选定的行吗？",,
"Are you sure wants to remove selected questions?","您确定要删除选定的问题吗？",,
"Article","文章",,
"Assets management","资产管理",,
"Assigned to","分配给",,
"Attached file","附加文件",,
"Auto generate customer request","自动生成客户请求",,
"Batches","批次",,
"By equipment","按设备",,
"By equipment family","按设备家族",,
"Cancel","取消",,
"Cancelled","已取消",,
"Cannot go to requested status from current status.","无法从当前状态转换到请求的状态。",,
"Change equipment","更改设备",,
"Checkbox","复选框",,
"Checkbox name","复选框名称",,
"Code","代码",,
"Comments","评论",,
"Commercial","商业",,
"Commercial follow-up","商业跟踪",,
"Commissioning date","投运日期",,
"Companies","公司",,
"Company","公司",,
"Conditional","条件",,
"Conditional answer values","条件答案值",,
"Conditional intervention question","条件干预问题",,
"Conditional range question","条件范围问题",,
"Configuration","配置",,
"Confirm","确认",,
"Confirm planification","确认计划",,
"Contact","联系人",,
"Contact details","联系人详情",,
"Contract","合同",,
"Contract template","合同模板",,
"Contracts","合同",,
"Contractual","合同",,
"Could not find equipment with id %s.","找不到ID为 %s 的设备。",,
"Could not find picture with id %s.","找不到ID为 %s 的图片。",,
"Create an intervention","创建干预",,
"Create new equipment","创建新设备",,
"Create new equipment model","创建新设备型号",,
"Create range question","创建范围问题",,
"Created by","创建人",,
"Created on","创建日期",,
"Customer request","客户请求",,
"Customer request can't be generated as some required fields are missing.","由于缺少一些必填字段，无法生成客户请求。",,
"Customer requests","客户请求",,
"Customer warranty on part end date","部件客户保修结束日期",,
"Customer.Equipments","客户设备",,
"Date","日期",,
"Default intervention category","默认干预类别",,
"Default intervention category from contract batch","从合同批次默认干预类别",,
"Default intervention description","默认干预描述",,
"Default previsional duration","默认预计持续时间",,
"Default request source","默认请求来源",,
"Default request source from contract batch","从合同批次默认请求来源",,
"Default request subject","默认请求主题",,
"Default request subject from contract batch","从合同批次默认请求主题",,
"Default text value","默认文本值",,
"Default type for interventions from contracts","来自合同的干预默认类型",,
"Delay to send the quotation (h)","发送报价的延迟（小时）",,
"Delete","删除",,
"Delete btn","删除按钮",,
"Delete range questions","删除范围问题",,
"Delivered partner","交付合作伙伴",,
"Description","描述",,
"Designation","名称",,
"Desired unit","期望单位",,
"Display all linked interventions by the contract","显示合同链接的所有干预",,
"Draft","草稿",,
"Duration","持续时间",,
"Duration in","持续时间（单位）",,
"Durations","持续时间",,
"Email sent","电子邮件已发送",,
"End date","结束日期",,
"Equipment","设备",,
"Equipment / Contract","设备 / 合同",,
"Equipment families","设备家族",,
"Equipment family","设备家族",,
"Equipment filters","设备过滤器",,
"Equipment informations","设备信息",,
"Equipment line Product label","设备行产品标签",,
"Equipment line filters","设备行过滤器",,
"Equipment lines","设备行",,
"Equipment model","设备型号",,
"Equipment models","设备型号",,
"Equipment ranges","设备范围",,
"Equipment successfully added.","设备已成功添加。",,
"Equipment successfully removed.","设备已成功移除。",,
"Equipments","设备",,
"Equipments lines","设备行",,
"Equipments tree","设备树",,
"Error happened during process execution","在进程执行过程中发生错误",,
"Error opening zip file %s: %s","打开zip文件 %s 时出错: %s",,
"Estimated date","预计日期",,
"Estimated end date time","预计结束日期时间",,
"Estimated month","预计月份",,
"Exclusive intervention","专属干预",,
"Fail","失败",,
"Faulty equipments number","故障设备数量",,
"File","文件",,
"Filters","过滤器",,
"Finish","完成",,
"Finish manually","手动完成",,
"Finished","已完成",,
"Finished interventions","已完成的干预",,
"Following","跟踪",,
"Following : No","跟踪 : 否",,
"Following : Yes","跟踪 : 是",,
"Following questions","跟踪问题",,
"Footer ranges","页脚范围",,
"GIT","GIT",,
"GIT / GRT","GIT / GRT",,
"GIT status","GIT 状态",,
"GRT","GRT",,
"GRT status","GRT 状态",,
"Generate equipments","生成设备",,
"Generate intervention for active contracts","为活跃合同生成干预",,
"Generate interventions","生成干预",,
"Generate sale order","生成销售订单",,
"Guaranteed intervention time (h)","保证的干预时间（小时）",,
