"key","message","comment","context"
"Action",,,
"Activate recurrence planning",,,
"Address",,,
"Advanced monitoring",,,
"Advanced monitoring address",,,
"Advanced startup monitoring range",,,
"After sale service sale order follow up",,,
"Afternoon",,,
"All articles must belong to the same partner",,,
"All required questions of the survey must be answered to finish the intervention.",,,
"Already in requested status.",,,
"Answer",,,
"Answer type",,,
"Answer types",,,
"Answer value",,,
"Answer values",,,
"Answered",,,
"App",,,
"App Intervention",,,
"App intervention",,,
"Are you sure you want to remove selected lines?",,,
"Are you sure you want to remove selected questions?",,,
"Article",,,
"Assets management",,,
"Assigned to",,,
"Attached file",,,
"Auto generate customer request",,,
"Batches",,,
"By equipment",,,
"By equipment family",,,
"Cancel",,,
"Cancelled",,,
"Cannot go to requested status from current status.",,,
"Change equipment",,,
"Checkbox",,,
"Checkbox name",,,
"Code",,,
"Comments",,,
"Commercial",,,
"Commercial follow-up",,,
"Commissioning date",,,
"Companies",,,
"Company",,,
"Conditional",,,
"Conditional answer values",,,
"Conditional intervention question",,,
"Conditional range question",,,
"Configuration",,,
"Confirm",,,
"Confirm planification",,,
"Contact",,,
"Contact details",,,
"Contract",,,
"Contract template",,,
"Contracts",,,
"Contractual",,,
"Could not find equipment with id %s.",,,
"Could not find picture with id %s.",,,
"Create an intervention",,,
"Create new equipment",,,
"Create new equipment model",,,
"Create range question",,,
"Created by",,,
"Created on",,,
"Customer request",,,
"Customer request can't be generated as some required fields are missing.",,,
"Customer requests",,,
"Customer warranty on part end date",,,
"Customer.Equipments","Equipments",,
"Date",,,
"Default intervention category",,,
"Default intervention category from contract batch",,,
"Default intervention description",,,
"Default previsional duration",,,
"Default request source",,,
"Default request source from contract batch",,,
"Default request subject",,,
"Default request subject from contract batch",,,
"Default text value",,,
"Default type for interventions from contracts",,,
"Delay to send the quotation (h)",,,
"Delete",,,
"Delete btn",,,
"Delete range questions",,,
"Delivered partner",,,
"Description",,,
"Designation",,,
"Desired unit",,,
"Display all linked interventions by the contract",,,
"Draft",,,
"Duration",,,
"Duration in",,,
"Durations",,,
"Email sent",,,
"End date",,,
"Equipment",,,
"Equipment / Contract",,,
"Equipment families",,,
"Equipment family",,,
"Equipment filters",,,
"Equipment informations",,,
"Equipment line Product label",,,
"Equipment line filters",,,
"Equipment lines",,,
"Equipment model",,,
"Equipment models",,,
"Equipment ranges",,,
"Equipment successfully added.",,,
