"key","message","comment","context"
"App",,,
"App Mobile",,,
"App mobile",,,
"CRM",,,
"Contacts",,,
"Customers",,,
"Expense","Note de frais",,
"Expenses","Notes de frais",,
"Inventories statuses to be taken into account","Statuts des inventaires à prendre en compte",,
"Leads",,,
"Leave",,,
"Leaves",,,
"Mobile app permissions","Permissions sur l'application mobile",,
"Mobile apps",,,
"Offline record limit","Nbre max d'enregistrements en mode offline",,
"Production",,,
"Products",,,
"Projects",,,
"Quality",,,
"Sale",,,
"Sales",,,
"Statuses to take into account",,,
"Stock",,,
"Task",,,
"Timesheet",,,
"Timesheets",,,
