"key","message","comment","context"
"$budgetExceedAlert",,,
"<span class='label label-warning'>You need to save the budget before manage budget lines on periods</span>",,,
"A budget distribution has already been generated. By launching this action, the budget distribution table will be cleared and re-computed. Do you want to proceed ?",,,
"Account",,,
"Account configuration",,,
"Account model",,,
"Account models",,,
"Account move",,,
"Account(s)",,,
"Accounting.Account",,,
"AccountingReportType25.balance","Balance",,
"AccountingReportType25.company","Company",,
"AccountingReportType25.date","Date",,
"AccountingReportType25.expectedAmt","Expected amount",,
"AccountingReportType25.expenditure","Expenditure",,
"AccountingReportType25.from","From",,
"AccountingReportType25.gap","Gap",,
"AccountingReportType25.realizedAmt","Realized amount",,
"AccountingReportType25.revenue","Revenue",,
"AccountingReportType25.revenueOrExpenditure","Revenue/Expenditure",,
"AccountingReportType25.title","Revenue and expenditure state",,
"AccountingReportType25.to","To",,
"AccountingReportType25.totalExpenditure","Total expenditure",,
"AccountingReportType25.totalRevenue","Total revenue",,
"AccountingReportType25.year","Year",,
"Active",,,
"Active Version",,,
"Active version expected amounts line",,,
"Advance export budget",,,
"Advance export purchase order line",,,
"Amount",,,
"Amount for each line",,,
"Analytic Axis By Company",,,
"Analytic Axis By company",,,
"Analytic account",,,
"Analytic axis",,,
"App",,,
"App budget",,,
"Apply to all",,,
"Archived",,,
"Assigned amount",,,
"Auto",,,
"Available Amount",,,
"Available amount",,,
"Available amount with simulated moves",,,
"Budget",,,
"Budget Distribution",,,
"Budget Level",,,
"Budget Levels",,,
"Budget Line",,,
"Budget Lines",,,
"Budget Scenario",,,
"Budget Scenario Line",,,
"Budget Scenario Lines",,,
"Budget Scenario Value",,,
"Budget Scenario Variable",,,
"Budget Scenario Variable %s",,,
"Budget Version",,,
"Budget amount available",,,
"Budget distribution",,,
"Budget distribution generated",,,
"Budget distribution has not been configured. It is required for the rest of the process.",,,
"Budget distribution imputed",,,
"Budget distribution role",,,
"Budget distributions",,,
"Budget filters",,,
"Budget group",,,
"Budget key",,,
"Budget level",,,
"Budget level export",,,
"Budget line",,,
"Budget management",,,
"Budget manager",,,
"Budget model",,,
