"key","message","comment","context"
"App project","App Projet",,
"DMS version","Version GED",,
"DMS versions","Versions GED",,
"Default increment","Incrément par défaut",,
"Document",,,
"Document id","Identifiant document",,
"Document version","Version du document",,
"Document view","GED Projets",,
"Documents",,,
"Favourite users","Utilisateurs favoris",,
"Favourites","Favoris",,
"File","Fichier",,
"File Name","Nom",,
"File Size","Taille",,
"Get Versions","Afficher les versions",,
"Lock","Verrouiller",,
"Lock details","Détails verrouillage",,
"Locked by","Verrouillé par",,
"Locked by user %s has not configured email address","L’utilisateur %s ayant verrouillé n’a pas configuré d’adresse email.",,
"Project DMS","GED Projets",,
"Projects","Projets",,
"Select Project","Sélectionner un projet",,
"Subtags","Sous-Etiquettes",,
"Tag","Etiquette",,
"Tags","Etiquettes",,
"Updated By","Mis à jour par",,
"Updated On","Mis à jour le",,
"Upload completed","Document téléchargé avec succès",,
"Version number field should be required","Le numéro de version est requis",,
