"key","message","comment","context"
"App project",,,
"DMS version",,,
"DMS versions",,,
"Default increment",,,
"Document","Documento",,
"Document id",,,
"Document version",,,
"Document view",,,
"Documents",,,
"Favourite users",,,
"Favourites",,,
"File",,,
"File Name",,,
"File Size",,,
"Get Versions",,,
"Lock",,,
"Lock details",,,
"Locked by",,,
"Locked by user %s has not configured email address",,,
"Project DMS",,,
"Projects",,,
"Select Project",,,
"Tag",,,
"Tags",,,
"Updated By",,,
"Updated On",,,
