"key","message","comment","context"
"Anomaly","Anomalie",,
"Batch","Batch",,
"CRM","CRM",,
"Category","Catégorie",,
"Cause","Cause",,
"Configuration problem","Problème de configuration",,
"Date","Date",,
"Debt recovery","Recouvrement",,
"Direct debit","Prélèvement",,
"Doubtful customer","Client douteux",,
"Error","Erreur",,
"Functional anomaly","Anomalie fonctionnelle",,
"ID",,,
"Inconsistency","Incohérence",,
"Interbank payment order","Ordre de paiement interbancaire",,
"Invoicing","Facturation",,
"Message","Message",,
"Missing field","Champ manquant",,
"Name","Nom",,
"No Return Value","Aucune valeur",,
"Non-unique key","Clé non unique",,
"Origin","Origine",,
"Reference","Référence",,
"Reference ID","ID référence",,
"Reimbursement","Remboursement",,
"Reminder","Relance",,
"Reported balance","A nouveaux",,
"Show the batch","Afficher le batch",,
"Show the reference","Afficher la référence",,
"Technical anomaly","Anomalie technique",,
"Trace","Trace",,
"TraceBack","TraceBacks",,
"Type","Type",,
"User","Utilisateur",,
