"key","message","comment","context"
"Anomaly","Anomalía",,
"Batch","Lote",,
"CRM","CRM",,
"Category","Categoría",,
"Cause","Causa",,
"Configuration problem","Problema de configuración",,
"Date","Fecha",,
"Debt recovery","Recuperación de deudas",,
"Direct debit","Domiciliación bancaria",,
"Doubtful customer","Cliente dudoso",,
"Error","Error",,
"Functional anomaly","Anomalía funcional",,
"ID","CARNÉ DE IDENTIDAD",,
"Inconsistency","Inconsistencia",,
"Interbank payment order","Orden de pago interbancaria",,
"Invoicing","Facturación",,
"Message","Mensaje",,
"Missing field","Campo que falta",,
"Name","Nombre",,
"No Return Value","Sin valor de retorno",,
"Non-unique key","Tecla no unívoca",,
"Origin","Origen",,
"Reference","Referencia",,
"Reference ID","ID de referencia",,
"Reimbursement","Reembolso",,
"Reminder","Recordatorio",,
"Show the batch","Mostrar el lote",,
"Show the reference","Mostrar la referencia",,
"Technical anomaly","Anomalía técnica",,
"Trace","Rastros",,
"TraceBack","TraceBack",,
"Type","Tipo",,
"User","Usuario",,
