"key","message","comment","context"
"Anomaly","Аномалия",,
"Batch","Пакет",,
"CRM","CRM",,
"Category","Категория",,
"Cause","Потому что",,
"Configuration problem","Проблема конфигурации",,
"Date","Дата",,
"Debt recovery","Взыскание задолженности",,
"Direct debit","Прямой дебет",,
"Doubtful customer","Сомнительный клиент",,
"Error","Ошибка",,
"Functional anomaly","Функциональная аномалия",,
"ID","УДОСТОВЕРЕНИЕ ЛИЧНОСТИ",,
"Inconsistency","несоответствие",,
"Interbank payment order","Межбанковское платежное поручение",,
"Invoicing","выставление счетов",,
"Message","Сообщение",,
"Missing field","Отсутствующее поле",,
"Name","Имя",,
"No Return Value","Нет возвратной стоимости",,
"Non-unique key","Не-уникальный ключ",,
"Origin","Происхождение",,
"Reference","Ссылка",,
"Reference ID","Ссылочный ID",,
"Reimbursement","Возмещение",,
"Reminder","Напоминание",,
"Reported balance",,,
"Show the batch","Показать партию",,
"Show the reference","Показать ссылку",,
"Technical anomaly","Техническая аномалия",,
"Trace","Трассировка",,
"TraceBack","TraceBack",,
"Type","Тип",,
"User","Пользователь",,
